WSS1 WSS2 WSSadd WSSdrop split throughput time totalTraffic trafficSuccessNum
12.0 6.0 5.0 10.0 3.0 1342.0 1388 89.0 88.0
12.0 6.0 5.0 10.0 3.0 1342.0 1389 89.0 88.0
12.0 6.0 5.0 10.0 3.0 1334.0 1390 88.0 87.0
12.0 6.0 5.0 10.0 3.0 1334.0 1391 88.0 87.0
12.0 6.0 5.0 10.0 3.0 1334.0 1392 88.0 87.0
12.0 6.0 5.0 10.0 3.0 1331.0 1393 87.0 86.0
12.0 6.0 5.0 10.0 3.0 1331.0 1394 87.0 86.0
12.0 6.0 5.0 10.0 3.0 1331.0 1395 87.0 86.0
12.0 6.0 5.0 10.0 3.0 1331.0 1396 87.0 86.0
12.0 6.0 5.0 10.0 3.0 1331.0 1397 87.0 86.0
12.0 6.0 5.0 10.0 3.0 1331.0 1398 87.0 86.0
12.0 6.0 5.0 10.0 3.0 1331.0 1399 87.0 86.0
12.0 6.0 5.0 10.0 3.0 1331.0 1400 87.0 86.0
12.0 6.0 5.0 10.0 3.0 1331.0 1401 87.0 86.0
12.0 6.0 5.0 10.0 3.0 1331.0 1402 87.0 86.0
12.0 6.0 5.0 10.0 3.0 1331.0 1403 87.0 86.0
12.0 6.0 5.0 10.0 3.0 1331.0 1404 87.0 86.0
12.0 6.0 5.0 10.0 3.0 1331.0 1405 87.0 86.0
12.0 6.0 5.0 10.0 3.0 1331.0 1406 87.0 86.0
12.0 6.0 5.0 10.0 3.0 1331.0 1407 87.0 86.0
12.0 6.0 5.0 10.0 3.0 1331.0 1408 87.0 86.0
12.0 6.0 5.0 10.0 3.0 1331.0 1409 87.0 86.0
12.0 6.0 5.0 10.0 3.0 1331.0 1410 87.0 86.0
12.0 6.0 5.0 10.0 3.0 1331.0 1411 87.0 86.0
12.0 6.0 5.0 10.0 3.0 1331.0 1412 87.0 86.0
12.0 6.0 5.0 10.0 3.0 1331.0 1413 87.0 86.0
12.0 6.0 5.0 10.0 3.0 1331.0 1414 87.0 86.0
12.0 6.0 5.0 10.0 3.0 1331.0 1415 87.0 86.0
12.0 6.0 5.0 10.0 3.0 1331.0 1416 87.0 86.0
12.0 6.0 5.0 10.0 3.0 1331.0 1417 87.0 86.0
12.0 6.0 5.0 10.0 3.0 1331.0 1418 87.0 86.0
12.0 6.0 5.0 10.0 3.0 1331.0 1419 87.0 86.0
12.0 6.0 5.0 10.0 3.0 1331.0 1420 87.0 86.0
12.0 6.0 5.0 10.0 3.0 1331.0 1421 87.0 86.0
12.0 6.0 5.0 10.0 3.0 1331.0 1422 87.0 86.0
12.0 6.0 5.0 10.0 3.0 1331.0 1423 87.0 86.0
11.0 6.0 5.0 9.0 3.0 1299.0 1424 86.0 85.0
11.0 6.0 5.0 9.0 3.0 1299.0 1425 86.0 85.0
11.0 6.0 5.0 9.0 3.0 1299.0 1426 86.0 85.0
11.0 6.0 5.0 9.0 3.0 1299.0 1427 86.0 85.0
11.0 6.0 5.0 9.0 3.0 1299.0 1428 86.0 85.0
11.0 6.0 5.0 9.0 3.0 1299.0 1429 86.0 85.0
11.0 6.0 5.0 9.0 3.0 1299.0 1430 86.0 85.0
11.0 6.0 5.0 9.0 3.0 1299.0 1431 86.0 85.0
11.0 6.0 5.0 9.0 3.0 1299.0 1432 86.0 85.0
11.0 6.0 5.0 9.0 3.0 1299.0 1433 86.0 85.0
11.0 6.0 5.0 9.0 3.0 1299.0 1434 86.0 85.0
11.0 6.0 5.0 9.0 3.0 1299.0 1435 86.0 85.0
11.0 6.0 5.0 9.0 3.0 1299.0 1436 86.0 85.0
11.0 6.0 5.0 9.0 3.0 1299.0 1437 86.0 85.0
11.0 6.0 5.0 9.0 3.0 1299.0 1438 86.0 85.0
11.0 6.0 5.0 9.0 3.0 1299.0 1439 86.0 85.0
11.0 6.0 5.0 9.0 3.0 1299.0 1440 86.0 85.0
11.0 6.0 5.0 9.0 3.0 1299.0 1441 86.0 85.0
11.0 6.0 5.0 9.0 3.0 1299.0 1442 86.0 85.0
11.0 6.0 5.0 9.0 3.0 1299.0 1443 86.0 85.0
11.0 6.0 5.0 9.0 3.0 1299.0 1444 86.0 85.0
11.0 6.0 5.0 9.0 3.0 1299.0 1445 86.0 85.0
11.0 6.0 5.0 9.0 3.0 1299.0 1446 86.0 85.0
11.0 6.0 5.0 9.0 3.0 1299.0 1447 86.0 85.0
11.0 6.0 5.0 9.0 3.0 1299.0 1448 86.0 85.0
11.0 6.0 5.0 9.0 3.0 1299.0 1449 86.0 85.0
11.0 6.0 5.0 9.0 3.0 1299.0 1450 86.0 85.0
11.0 6.0 5.0 9.0 3.0 1299.0 1451 86.0 85.0
11.0 6.0 5.0 9.0 3.0 1299.0 1452 86.0 85.0
11.0 6.0 5.0 9.0 3.0 1299.0 1453 86.0 85.0
11.0 6.0 5.0 9.0 3.0 1299.0 1454 86.0 85.0
11.0 6.0 5.0 9.0 3.0 1299.0 1455 86.0 85.0
11.0 6.0 5.0 9.0 3.0 1299.0 1456 86.0 85.0
11.0 6.0 5.0 9.0 3.0 1299.0 1457 86.0 85.0
11.0 6.0 5.0 9.0 3.0 1299.0 1458 86.0 85.0
11.0 6.0 5.0 9.0 3.0 1299.0 1459 86.0 85.0
11.0 6.0 5.0 9.0 3.0 1299.0 1460 86.0 85.0
11.0 6.0 5.0 9.0 3.0 1299.0 1461 86.0 85.0
11.0 6.0 5.0 9.0 3.0 1299.0 1462 86.0 85.0
11.0 6.0 5.0 9.0 3.0 1299.0 1463 86.0 85.0
11.0 6.0 5.0 9.0 3.0 1267.0 1464 85.0 84.0
11.0 6.0 5.0 9.0 3.0 1267.0 1465 85.0 84.0
11.0 6.0 5.0 9.0 3.0 1267.0 1466 85.0 84.0
11.0 6.0 5.0 9.0 3.0 1267.0 1467 85.0 84.0
11.0 6.0 5.0 9.0 3.0 1267.0 1468 85.0 84.0
11.0 6.0 5.0 9.0 3.0 1267.0 1469 85.0 84.0
11.0 6.0 5.0 9.0 3.0 1267.0 1470 85.0 84.0
11.0 6.0 5.0 9.0 3.0 1267.0 1471 85.0 84.0
11.0 6.0 5.0 9.0 3.0 1267.0 1472 85.0 84.0
11.0 6.0 5.0 9.0 3.0 1267.0 1473 85.0 84.0
11.0 6.0 5.0 9.0 3.0 1267.0 1474 85.0 84.0
11.0 6.0 5.0 9.0 3.0 1267.0 1475 85.0 84.0
11.0 6.0 5.0 9.0 3.0 1267.0 1476 85.0 84.0
11.0 6.0 5.0 9.0 3.0 1267.0 1477 85.0 84.0
11.0 6.0 5.0 9.0 3.0 1267.0 1478 85.0 84.0
11.0 6.0 5.0 9.0 3.0 1267.0 1479 85.0 84.0
11.0 6.0 5.0 9.0 3.0 1267.0 1480 85.0 84.0
11.0 6.0 5.0 9.0 3.0 1267.0 1481 85.0 84.0
11.0 6.0 5.0 9.0 3.0 1267.0 1482 85.0 84.0
11.0 6.0 5.0 9.0 3.0 1267.0 1483 85.0 84.0
11.0 6.0 5.0 9.0 3.0 1267.0 1484 85.0 84.0
11.0 6.0 5.0 9.0 3.0 1267.0 1485 85.0 84.0
11.0 6.0 5.0 9.0 3.0 1267.0 1486 85.0 84.0
11.0 6.0 5.0 9.0 3.0 1267.0 1487 85.0 84.0
11.0 6.0 5.0 9.0 3.0 1267.0 1488 85.0 84.0
11.0 6.0 5.0 9.0 3.0 1267.0 1489 85.0 84.0
11.0 6.0 5.0 9.0 3.0 1267.0 1490 85.0 84.0
11.0 6.0 5.0 9.0 3.0 1267.0 1491 85.0 84.0
11.0 6.0 5.0 9.0 3.0 1267.0 1492 85.0 84.0
11.0 6.0 5.0 9.0 3.0 1267.0 1493 85.0 84.0
11.0 6.0 5.0 9.0 3.0 1267.0 1494 85.0 84.0
11.0 6.0 5.0 9.0 3.0 1267.0 1495 85.0 84.0
11.0 6.0 5.0 9.0 3.0 1267.0 1496 85.0 84.0
11.0 6.0 5.0 9.0 3.0 1267.0 1497 85.0 84.0
11.0 6.0 5.0 9.0 3.0 1267.0 1498 85.0 84.0
11.0 6.0 5.0 9.0 3.0 1267.0 1499 85.0 84.0
11.0 6.0 5.0 9.0 3.0 1267.0 1500 85.0 84.0
11.0 6.0 5.0 9.0 3.0 1267.0 1501 85.0 84.0
11.0 6.0 5.0 9.0 3.0 1267.0 1502 85.0 84.0
11.0 6.0 5.0 9.0 3.0 1267.0 1503 85.0 84.0
11.0 6.0 5.0 9.0 3.0 1267.0 1504 85.0 84.0
11.0 6.0 5.0 9.0 3.0 1267.0 1505 85.0 84.0
11.0 6.0 5.0 9.0 3.0 1267.0 1506 85.0 84.0
11.0 6.0 5.0 9.0 3.0 1267.0 1507 85.0 84.0
11.0 6.0 5.0 9.0 3.0 1267.0 1508 85.0 84.0
11.0 6.0 5.0 9.0 3.0 1267.0 1509 85.0 84.0
11.0 6.0 5.0 9.0 3.0 1267.0 1510 85.0 84.0
11.0 6.0 5.0 9.0 3.0 1267.0 1511 85.0 84.0
11.0 6.0 5.0 9.0 3.0 1267.0 1512 85.0 84.0
11.0 6.0 5.0 9.0 3.0 1267.0 1513 85.0 84.0
11.0 6.0 5.0 9.0 3.0 1267.0 1514 85.0 84.0
11.0 6.0 5.0 9.0 3.0 1267.0 1515 85.0 84.0
11.0 6.0 5.0 9.0 3.0 1267.0 1516 85.0 84.0
11.0 6.0 5.0 9.0 3.0 1267.0 1517 85.0 84.0
11.0 6.0 5.0 9.0 3.0 1267.0 1518 85.0 84.0
11.0 6.0 5.0 9.0 3.0 1267.0 1519 85.0 84.0
11.0 6.0 5.0 9.0 3.0 1267.0 1520 85.0 84.0
11.0 6.0 5.0 9.0 3.0 1267.0 1521 85.0 84.0
11.0 6.0 5.0 9.0 3.0 1267.0 1522 85.0 84.0
11.0 6.0 5.0 9.0 3.0 1267.0 1523 85.0 84.0
11.0 6.0 5.0 9.0 3.0 1267.0 1524 85.0 84.0
11.0 6.0 5.0 9.0 3.0 1267.0 1525 85.0 84.0
11.0 6.0 5.0 9.0 3.0 1267.0 1526 85.0 84.0
11.0 6.0 5.0 9.0 3.0 1267.0 1527 85.0 84.0
11.0 6.0 5.0 9.0 3.0 1267.0 1528 85.0 84.0
11.0 6.0 5.0 9.0 3.0 1267.0 1529 85.0 84.0
11.0 6.0 5.0 9.0 3.0 1267.0 1530 85.0 84.0
11.0 6.0 5.0 9.0 3.0 1267.0 1531 85.0 84.0
11.0 6.0 5.0 9.0 3.0 1267.0 1532 85.0 84.0
11.0 6.0 5.0 9.0 3.0 1267.0 1533 85.0 84.0
11.0 6.0 5.0 9.0 3.0 1267.0 1534 85.0 84.0
11.0 6.0 5.0 9.0 3.0 1267.0 1535 85.0 84.0
11.0 6.0 5.0 9.0 3.0 1267.0 1536 85.0 84.0
11.0 6.0 5.0 9.0 3.0 1267.0 1537 85.0 84.0
11.0 6.0 5.0 9.0 3.0 1267.0 1538 85.0 84.0
11.0 6.0 5.0 9.0 3.0 1267.0 1539 85.0 84.0
11.0 6.0 5.0 9.0 3.0 1267.0 1540 85.0 84.0
11.0 6.0 5.0 9.0 3.0 1267.0 1541 85.0 84.0
11.0 6.0 5.0 9.0 3.0 1267.0 1542 85.0 84.0
11.0 6.0 5.0 9.0 3.0 1267.0 1543 85.0 84.0
11.0 6.0 5.0 9.0 3.0 1267.0 1544 85.0 84.0
11.0 6.0 5.0 9.0 3.0 1267.0 1545 85.0 84.0
11.0 6.0 5.0 9.0 3.0 1267.0 1546 85.0 84.0
11.0 6.0 5.0 9.0 3.0 1267.0 1547 85.0 84.0
11.0 6.0 5.0 9.0 3.0 1267.0 1548 85.0 84.0
11.0 6.0 5.0 9.0 3.0 1267.0 1549 85.0 84.0
11.0 6.0 5.0 9.0 3.0 1267.0 1550 85.0 84.0
11.0 6.0 5.0 9.0 3.0 1267.0 1551 85.0 84.0
11.0 6.0 5.0 9.0 3.0 1267.0 1552 85.0 84.0
11.0 6.0 5.0 9.0 3.0 1267.0 1553 85.0 84.0
11.0 6.0 5.0 9.0 3.0 1267.0 1554 85.0 84.0
11.0 6.0 5.0 9.0 3.0 1267.0 1555 85.0 84.0
11.0 6.0 5.0 9.0 3.0 1267.0 1556 85.0 84.0
11.0 6.0 5.0 9.0 3.0 1267.0 1557 85.0 84.0
11.0 6.0 5.0 9.0 3.0 1267.0 1558 85.0 84.0
11.0 6.0 5.0 9.0 3.0 1267.0 1559 85.0 84.0
11.0 6.0 5.0 9.0 3.0 1267.0 1560 85.0 84.0
11.0 6.0 5.0 9.0 3.0 1267.0 1561 85.0 84.0
11.0 6.0 5.0 9.0 3.0 1267.0 1562 85.0 84.0
11.0 6.0 5.0 9.0 3.0 1267.0 1563 85.0 84.0
11.0 6.0 5.0 9.0 3.0 1267.0 1564 85.0 84.0
11.0 6.0 5.0 9.0 3.0 1267.0 1565 85.0 84.0
11.0 6.0 5.0 9.0 3.0 1267.0 1566 85.0 84.0
11.0 6.0 5.0 9.0 3.0 1267.0 1567 85.0 84.0
11.0 6.0 5.0 9.0 3.0 1267.0 1568 85.0 84.0
11.0 6.0 5.0 9.0 3.0 1267.0 1569 85.0 84.0
11.0 6.0 5.0 9.0 3.0 1267.0 1570 85.0 84.0
11.0 6.0 5.0 9.0 3.0 1267.0 1571 85.0 84.0
11.0 6.0 5.0 9.0 3.0 1267.0 1572 85.0 84.0
11.0 6.0 5.0 9.0 3.0 1267.0 1573 85.0 84.0
11.0 6.0 5.0 9.0 3.0 1267.0 1574 85.0 84.0
11.0 6.0 5.0 9.0 3.0 1267.0 1575 85.0 84.0
11.0 6.0 5.0 9.0 3.0 1267.0 1576 85.0 84.0
11.0 6.0 5.0 9.0 3.0 1267.0 1577 85.0 84.0
11.0 6.0 5.0 9.0 3.0 1267.0 1578 85.0 84.0
11.0 6.0 5.0 9.0 3.0 1267.0 1579 85.0 84.0
11.0 6.0 5.0 9.0 3.0 1267.0 1580 85.0 84.0
11.0 6.0 5.0 9.0 3.0 1267.0 1581 85.0 84.0
11.0 6.0 5.0 9.0 3.0 1267.0 1582 85.0 84.0
11.0 6.0 5.0 9.0 3.0 1267.0 1583 85.0 84.0
11.0 6.0 5.0 9.0 3.0 1267.0 1584 85.0 84.0
11.0 6.0 5.0 9.0 3.0 1267.0 1585 85.0 84.0
11.0 6.0 5.0 9.0 3.0 1267.0 1586 85.0 84.0
11.0 6.0 5.0 9.0 3.0 1267.0 1587 85.0 84.0
11.0 6.0 5.0 9.0 3.0 1267.0 1588 85.0 84.0
11.0 6.0 5.0 9.0 3.0 1267.0 1589 85.0 84.0
11.0 6.0 5.0 9.0 3.0 1267.0 1590 85.0 84.0
11.0 6.0 5.0 9.0 3.0 1267.0 1591 85.0 84.0
11.0 6.0 5.0 9.0 3.0 1267.0 1592 85.0 84.0
11.0 6.0 5.0 9.0 3.0 1267.0 1593 85.0 84.0
11.0 6.0 5.0 9.0 3.0 1267.0 1594 85.0 84.0
11.0 6.0 5.0 9.0 3.0 1267.0 1595 85.0 84.0
11.0 6.0 5.0 9.0 3.0 1267.0 1596 85.0 84.0
11.0 6.0 5.0 9.0 3.0 1267.0 1597 85.0 84.0
11.0 6.0 5.0 9.0 3.0 1267.0 1598 85.0 84.0
11.0 6.0 5.0 9.0 3.0 1267.0 1599 85.0 84.0
11.0 6.0 5.0 9.0 3.0 1267.0 1600 85.0 84.0
11.0 6.0 5.0 9.0 3.0 1267.0 1601 85.0 84.0
11.0 6.0 5.0 9.0 3.0 1267.0 1602 85.0 84.0
11.0 6.0 5.0 9.0 3.0 1267.0 1603 85.0 84.0
11.0 6.0 5.0 9.0 3.0 1267.0 1604 85.0 84.0
11.0 6.0 5.0 9.0 3.0 1267.0 1605 85.0 84.0
11.0 6.0 5.0 9.0 3.0 1267.0 1606 85.0 84.0
11.0 6.0 5.0 9.0 3.0 1259.0 1607 84.0 83.0
11.0 6.0 5.0 9.0 3.0 1259.0 1608 84.0 83.0
11.0 6.0 5.0 9.0 3.0 1259.0 1609 84.0 83.0
11.0 6.0 5.0 9.0 3.0 1259.0 1610 84.0 83.0
11.0 6.0 5.0 9.0 3.0 1259.0 1611 84.0 83.0
11.0 6.0 5.0 9.0 3.0 1259.0 1612 84.0 83.0
11.0 6.0 5.0 9.0 3.0 1259.0 1613 84.0 83.0
11.0 6.0 5.0 9.0 3.0 1259.0 1614 84.0 83.0
11.0 6.0 5.0 9.0 3.0 1259.0 1615 84.0 83.0
11.0 6.0 5.0 9.0 3.0 1259.0 1616 84.0 83.0
11.0 6.0 5.0 9.0 3.0 1259.0 1617 84.0 83.0
11.0 6.0 5.0 9.0 3.0 1259.0 1618 84.0 83.0
11.0 6.0 5.0 9.0 3.0 1259.0 1619 84.0 83.0
11.0 6.0 5.0 9.0 3.0 1259.0 1620 84.0 83.0
11.0 6.0 5.0 9.0 3.0 1259.0 1621 84.0 83.0
11.0 6.0 5.0 9.0 3.0 1259.0 1622 84.0 83.0
11.0 6.0 5.0 9.0 3.0 1259.0 1623 84.0 83.0
11.0 6.0 5.0 9.0 3.0 1259.0 1624 84.0 83.0
11.0 6.0 5.0 9.0 3.0 1259.0 1625 84.0 83.0
11.0 6.0 5.0 9.0 3.0 1259.0 1626 84.0 83.0
11.0 6.0 5.0 9.0 3.0 1259.0 1627 84.0 83.0
11.0 6.0 5.0 9.0 3.0 1259.0 1628 84.0 83.0
11.0 6.0 5.0 9.0 3.0 1259.0 1629 84.0 83.0
11.0 6.0 5.0 9.0 3.0 1259.0 1630 84.0 83.0
11.0 6.0 5.0 9.0 3.0 1259.0 1631 84.0 83.0
11.0 6.0 5.0 9.0 3.0 1259.0 1632 84.0 83.0
11.0 6.0 5.0 9.0 3.0 1259.0 1633 84.0 83.0
11.0 6.0 5.0 9.0 3.0 1259.0 1634 84.0 83.0
11.0 6.0 5.0 9.0 3.0 1259.0 1635 84.0 83.0
11.0 6.0 5.0 9.0 3.0 1259.0 1636 84.0 83.0
11.0 6.0 5.0 9.0 3.0 1259.0 1637 84.0 83.0
11.0 6.0 5.0 9.0 3.0 1259.0 1638 84.0 83.0
11.0 6.0 5.0 9.0 3.0 1259.0 1639 84.0 83.0
11.0 6.0 5.0 9.0 3.0 1259.0 1640 84.0 83.0
11.0 6.0 5.0 9.0 3.0 1259.0 1641 84.0 83.0
11.0 6.0 5.0 9.0 3.0 1259.0 1642 84.0 83.0
11.0 6.0 5.0 9.0 3.0 1259.0 1643 84.0 83.0
11.0 6.0 5.0 9.0 3.0 1251.0 1644 83.0 82.0
11.0 6.0 5.0 9.0 3.0 1251.0 1645 83.0 82.0
11.0 6.0 5.0 9.0 3.0 1251.0 1646 83.0 82.0
11.0 6.0 5.0 9.0 3.0 1251.0 1647 83.0 82.0
11.0 6.0 5.0 9.0 3.0 1251.0 1648 83.0 82.0
11.0 6.0 5.0 9.0 3.0 1251.0 1649 83.0 82.0
11.0 6.0 5.0 9.0 3.0 1251.0 1650 83.0 82.0
11.0 6.0 5.0 9.0 3.0 1251.0 1651 83.0 82.0
11.0 6.0 5.0 9.0 3.0 1251.0 1652 83.0 82.0
11.0 6.0 5.0 9.0 3.0 1251.0 1653 83.0 82.0
11.0 6.0 5.0 9.0 3.0 1251.0 1654 83.0 82.0
11.0 6.0 5.0 9.0 3.0 1251.0 1655 83.0 82.0
11.0 6.0 5.0 9.0 3.0 1251.0 1656 83.0 82.0
11.0 6.0 5.0 9.0 3.0 1219.0 1657 82.0 81.0
11.0 6.0 5.0 9.0 3.0 1219.0 1658 82.0 81.0
11.0 6.0 5.0 9.0 3.0 1219.0 1659 82.0 81.0
11.0 6.0 5.0 9.0 3.0 1219.0 1660 82.0 81.0
11.0 6.0 5.0 9.0 3.0 1219.0 1661 82.0 81.0
11.0 6.0 5.0 9.0 3.0 1219.0 1662 82.0 81.0
11.0 6.0 5.0 9.0 3.0 1219.0 1663 82.0 81.0
10.0 6.0 5.0 9.0 2.0 1187.0 1664 81.0 80.0
10.0 6.0 5.0 9.0 2.0 1187.0 1665 81.0 80.0
10.0 6.0 5.0 9.0 2.0 1187.0 1666 81.0 80.0
9.0 6.0 5.0 9.0 1.0 1179.0 1667 80.0 79.0
9.0 6.0 5.0 9.0 1.0 1179.0 1668 80.0 79.0
9.0 6.0 5.0 9.0 1.0 1179.0 1669 80.0 79.0
9.0 6.0 5.0 9.0 1.0 1179.0 1670 80.0 79.0
9.0 6.0 5.0 9.0 1.0 1179.0 1671 80.0 79.0
9.0 6.0 5.0 9.0 1.0 1179.0 1672 80.0 79.0
9.0 6.0 5.0 9.0 1.0 1179.0 1673 80.0 79.0
9.0 6.0 5.0 9.0 1.0 1179.0 1674 80.0 79.0
9.0 6.0 5.0 9.0 1.0 1179.0 1675 80.0 79.0
9.0 6.0 5.0 9.0 1.0 1179.0 1676 80.0 79.0
9.0 6.0 5.0 9.0 1.0 1179.0 1677 80.0 79.0
9.0 6.0 5.0 9.0 1.0 1179.0 1678 80.0 79.0
9.0 6.0 5.0 9.0 1.0 1147.0 1679 79.0 78.0
9.0 6.0 5.0 9.0 1.0 1147.0 1680 79.0 78.0
9.0 6.0 5.0 9.0 1.0 1147.0 1681 79.0 78.0
9.0 6.0 5.0 9.0 1.0 1147.0 1682 79.0 78.0
9.0 6.0 5.0 9.0 1.0 1147.0 1683 79.0 78.0
9.0 6.0 5.0 9.0 1.0 1147.0 1684 79.0 78.0
9.0 6.0 5.0 9.0 1.0 1147.0 1685 79.0 78.0
9.0 6.0 5.0 9.0 1.0 1147.0 1686 79.0 78.0
9.0 6.0 5.0 9.0 1.0 1147.0 1687 79.0 78.0
9.0 6.0 5.0 9.0 1.0 1147.0 1688 79.0 78.0
9.0 6.0 5.0 9.0 1.0 1147.0 1689 79.0 78.0
9.0 6.0 5.0 9.0 1.0 1147.0 1690 79.0 78.0
9.0 6.0 5.0 9.0 1.0 1147.0 1691 79.0 78.0
9.0 6.0 5.0 9.0 1.0 1147.0 1692 79.0 78.0
9.0 6.0 5.0 9.0 1.0 1147.0 1693 79.0 78.0
9.0 6.0 5.0 9.0 1.0 1147.0 1694 79.0 78.0
9.0 6.0 5.0 9.0 1.0 1147.0 1695 79.0 78.0
9.0 6.0 5.0 9.0 1.0 1147.0 1696 79.0 78.0
9.0 6.0 5.0 9.0 1.0 1147.0 1697 79.0 78.0
9.0 6.0 5.0 9.0 1.0 1147.0 1698 79.0 78.0
9.0 6.0 5.0 9.0 1.0 1147.0 1699 79.0 78.0
9.0 6.0 5.0 9.0 1.0 1147.0 1700 79.0 78.0
9.0 6.0 5.0 9.0 1.0 1147.0 1701 79.0 78.0
9.0 6.0 5.0 9.0 1.0 1147.0 1702 79.0 78.0
9.0 6.0 5.0 9.0 1.0 1115.0 1703 78.0 77.0
9.0 6.0 5.0 9.0 1.0 1115.0 1704 78.0 77.0
9.0 6.0 5.0 9.0 1.0 1115.0 1705 78.0 77.0
9.0 6.0 5.0 9.0 1.0 1115.0 1706 78.0 77.0
9.0 6.0 5.0 9.0 1.0 1115.0 1707 78.0 77.0
9.0 6.0 5.0 9.0 1.0 1115.0 1708 78.0 77.0
9.0 6.0 5.0 9.0 1.0 1115.0 1709 78.0 77.0
9.0 6.0 5.0 9.0 1.0 1115.0 1710 78.0 77.0
9.0 6.0 5.0 9.0 1.0 1115.0 1711 78.0 77.0
9.0 6.0 5.0 9.0 1.0 1115.0 1712 78.0 77.0
9.0 6.0 5.0 9.0 1.0 1115.0 1713 78.0 77.0
9.0 6.0 5.0 9.0 1.0 1115.0 1714 78.0 77.0
9.0 6.0 5.0 9.0 1.0 1115.0 1715 78.0 77.0
9.0 6.0 5.0 9.0 1.0 1115.0 1716 78.0 77.0
9.0 6.0 5.0 9.0 1.0 1115.0 1717 78.0 77.0
9.0 6.0 5.0 9.0 1.0 1115.0 1718 78.0 77.0
9.0 6.0 5.0 9.0 1.0 1115.0 1719 78.0 77.0
9.0 6.0 5.0 9.0 1.0 1115.0 1720 78.0 77.0
9.0 6.0 5.0 9.0 1.0 1115.0 1721 78.0 77.0
9.0 6.0 5.0 9.0 1.0 1115.0 1722 78.0 77.0
9.0 6.0 5.0 9.0 1.0 1115.0 1723 78.0 77.0
9.0 6.0 5.0 9.0 1.0 1115.0 1724 78.0 77.0
9.0 6.0 5.0 9.0 1.0 1115.0 1725 78.0 77.0
9.0 6.0 5.0 9.0 1.0 1115.0 1726 78.0 77.0
9.0 6.0 5.0 9.0 1.0 1115.0 1727 78.0 77.0
9.0 6.0 5.0 9.0 1.0 1115.0 1728 78.0 77.0
9.0 6.0 5.0 9.0 1.0 1115.0 1729 78.0 77.0
9.0 6.0 5.0 9.0 1.0 1115.0 1730 78.0 77.0
9.0 6.0 5.0 9.0 1.0 1115.0 1731 78.0 77.0
9.0 6.0 5.0 9.0 1.0 1115.0 1732 78.0 77.0
9.0 6.0 5.0 9.0 1.0 1115.0 1733 78.0 77.0
9.0 6.0 5.0 9.0 1.0 1115.0 1734 78.0 77.0
9.0 6.0 5.0 9.0 1.0 1115.0 1735 78.0 77.0
9.0 6.0 5.0 9.0 1.0 1115.0 1736 78.0 77.0
9.0 6.0 5.0 9.0 1.0 1115.0 1737 78.0 77.0
9.0 6.0 5.0 9.0 1.0 1115.0 1738 78.0 77.0
9.0 6.0 5.0 9.0 1.0 1115.0 1739 78.0 77.0
9.0 6.0 5.0 9.0 1.0 1115.0 1740 78.0 77.0
9.0 6.0 5.0 9.0 1.0 1115.0 1741 78.0 77.0
9.0 6.0 5.0 9.0 1.0 1115.0 1742 78.0 77.0
9.0 6.0 5.0 9.0 1.0 1115.0 1743 78.0 77.0
9.0 6.0 5.0 9.0 1.0 1115.0 1744 78.0 77.0
9.0 6.0 5.0 9.0 1.0 1115.0 1745 78.0 77.0
9.0 6.0 5.0 9.0 1.0 1115.0 1746 78.0 77.0
9.0 6.0 5.0 9.0 1.0 1115.0 1747 78.0 77.0
9.0 6.0 5.0 9.0 1.0 1115.0 1748 78.0 77.0
9.0 6.0 5.0 9.0 1.0 1115.0 1749 78.0 77.0
9.0 6.0 5.0 9.0 1.0 1115.0 1750 78.0 77.0
9.0 6.0 5.0 9.0 1.0 1115.0 1751 78.0 77.0
9.0 6.0 5.0 9.0 1.0 1115.0 1752 78.0 77.0
9.0 6.0 5.0 9.0 1.0 1115.0 1753 78.0 77.0
9.0 6.0 5.0 9.0 1.0 1115.0 1754 78.0 77.0
9.0 6.0 5.0 9.0 1.0 1115.0 1755 78.0 77.0
9.0 6.0 5.0 9.0 1.0 1115.0 1756 78.0 77.0
9.0 6.0 5.0 9.0 1.0 1115.0 1757 78.0 77.0
9.0 6.0 5.0 9.0 1.0 1115.0 1758 78.0 77.0
9.0 6.0 5.0 9.0 1.0 1115.0 1759 78.0 77.0
9.0 6.0 5.0 9.0 1.0 1115.0 1760 78.0 77.0
9.0 6.0 5.0 9.0 1.0 1115.0 1761 78.0 77.0
9.0 6.0 5.0 9.0 1.0 1115.0 1762 78.0 77.0
9.0 6.0 5.0 9.0 1.0 1115.0 1763 78.0 77.0
9.0 6.0 5.0 9.0 1.0 1115.0 1764 78.0 77.0
9.0 6.0 5.0 9.0 1.0 1115.0 1765 78.0 77.0
9.0 6.0 5.0 9.0 1.0 1115.0 1766 78.0 77.0
9.0 6.0 5.0 9.0 1.0 1111.0 1767 77.0 76.0
9.0 6.0 5.0 9.0 1.0 1111.0 1768 77.0 76.0
9.0 6.0 5.0 9.0 1.0 1111.0 1769 77.0 76.0
9.0 6.0 5.0 9.0 1.0 1111.0 1770 77.0 76.0
9.0 6.0 5.0 9.0 1.0 1111.0 1771 77.0 76.0
9.0 6.0 5.0 9.0 1.0 1111.0 1772 77.0 76.0
9.0 6.0 5.0 9.0 1.0 1111.0 1773 77.0 76.0
9.0 6.0 5.0 9.0 1.0 1111.0 1774 77.0 76.0
