WSS1 WSS2 WSSadd WSSdrop split throughput time totalTraffic trafficSuccessNum
5.0 5.0 4.0 4.0 1.0 577.0 405 41.0 38.0
5.0 5.0 4.0 4.0 1.0 577.0 406 41.0 38.0
5.0 5.0 4.0 4.0 1.0 577.0 407 41.0 38.0
5.0 5.0 4.0 4.0 1.0 577.0 408 41.0 38.0
5.0 5.0 4.0 4.0 1.0 577.0 409 41.0 38.0
5.0 5.0 4.0 4.0 1.0 577.0 410 41.0 38.0
5.0 5.0 4.0 4.0 1.0 577.0 411 41.0 38.0
5.0 4.0 3.0 4.0 1.0 569.0 412 40.0 37.0
5.0 4.0 3.0 4.0 1.0 569.0 413 40.0 37.0
5.0 4.0 3.0 4.0 1.0 569.0 414 40.0 37.0
5.0 4.0 3.0 4.0 1.0 569.0 415 40.0 37.0
6.0 4.0 3.0 5.0 1.0 573.0 416 41.0 38.0
6.0 4.0 3.0 5.0 1.0 573.0 417 41.0 38.0
6.0 4.0 3.0 5.0 1.0 573.0 418 41.0 38.0
6.0 4.0 3.0 5.0 1.0 573.0 419 41.0 38.0
6.0 4.0 3.0 5.0 1.0 573.0 420 41.0 38.0
6.0 4.0 3.0 5.0 1.0 573.0 421 41.0 38.0
6.0 4.0 3.0 5.0 1.0 573.0 422 41.0 38.0
7.0 4.0 3.0 6.0 1.0 581.0 423 42.0 39.0
7.0 4.0 3.0 6.0 1.0 581.0 424 42.0 39.0
7.0 4.0 4.0 6.0 1.0 585.0 425 43.0 40.0
7.0 4.0 4.0 6.0 1.0 585.0 426 43.0 40.0
7.0 4.0 4.0 6.0 1.0 585.0 427 43.0 40.0
7.0 4.0 4.0 6.0 1.0 585.0 428 43.0 40.0
7.0 4.0 4.0 6.0 1.0 585.0 429 43.0 40.0
7.0 4.0 4.0 6.0 1.0 585.0 430 43.0 40.0
7.0 4.0 4.0 6.0 1.0 585.0 431 43.0 40.0
7.0 4.0 4.0 6.0 1.0 553.0 432 42.0 39.0
7.0 4.0 4.0 6.0 1.0 553.0 433 42.0 39.0
7.0 4.0 4.0 6.0 1.0 553.0 434 42.0 39.0
7.0 4.0 4.0 6.0 1.0 553.0 435 42.0 39.0
7.0 4.0 4.0 6.0 1.0 553.0 436 42.0 39.0
7.0 4.0 4.0 6.0 1.0 553.0 437 42.0 39.0
7.0 4.0 4.0 6.0 1.0 553.0 438 42.0 39.0
7.0 4.0 4.0 6.0 1.0 553.0 439 42.0 39.0
7.0 4.0 4.0 6.0 1.0 553.0 440 42.0 39.0
7.0 4.0 4.0 6.0 1.0 553.0 441 42.0 39.0
7.0 4.0 4.0 6.0 1.0 553.0 442 42.0 39.0
7.0 4.0 4.0 6.0 1.0 553.0 443 42.0 39.0
7.0 4.0 4.0 6.0 1.0 553.0 444 42.0 39.0
7.0 4.0 4.0 6.0 1.0 553.0 445 42.0 39.0
7.0 4.0 4.0 6.0 1.0 553.0 446 42.0 39.0
7.0 4.0 4.0 6.0 1.0 553.0 447 42.0 39.0
7.0 4.0 4.0 6.0 1.0 585.0 448 43.0 40.0
7.0 4.0 4.0 6.0 1.0 585.0 449 43.0 40.0
7.0 4.0 4.0 6.0 1.0 585.0 450 43.0 40.0
7.0 4.0 4.0 6.0 1.0 585.0 451 43.0 40.0
7.0 4.0 4.0 6.0 1.0 585.0 452 43.0 40.0
7.0 4.0 4.0 6.0 1.0 585.0 453 43.0 40.0
7.0 4.0 4.0 6.0 1.0 585.0 454 43.0 40.0
7.0 4.0 4.0 6.0 1.0 588.0 455 44.0 41.0
7.0 4.0 4.0 6.0 1.0 588.0 456 44.0 41.0
7.0 4.0 4.0 6.0 1.0 588.0 457 44.0 41.0
7.0 4.0 4.0 6.0 1.0 588.0 458 44.0 41.0
7.0 4.0 4.0 6.0 1.0 588.0 459 44.0 41.0
7.0 4.0 4.0 6.0 1.0 588.0 460 44.0 41.0
7.0 4.0 4.0 6.0 1.0 588.0 461 44.0 41.0
7.0 4.0 4.0 6.0 1.0 588.0 462 44.0 41.0
7.0 4.0 4.0 6.0 1.0 588.0 463 44.0 41.0
7.0 4.0 4.0 6.0 1.0 588.0 464 44.0 41.0
7.0 4.0 4.0 6.0 1.0 588.0 465 44.0 41.0
7.0 4.0 4.0 6.0 1.0 588.0 466 44.0 41.0
7.0 4.0 4.0 6.0 1.0 588.0 467 44.0 41.0
7.0 4.0 4.0 6.0 1.0 588.0 468 44.0 41.0
7.0 4.0 4.0 6.0 1.0 588.0 469 44.0 41.0
7.0 4.0 4.0 6.0 1.0 588.0 470 44.0 41.0
7.0 4.0 4.0 6.0 1.0 592.0 471 45.0 42.0
7.0 4.0 4.0 6.0 1.0 592.0 472 45.0 42.0
7.0 4.0 4.0 6.0 1.0 592.0 473 45.0 42.0
7.0 4.0 4.0 6.0 1.0 592.0 474 45.0 42.0
7.0 4.0 4.0 6.0 1.0 592.0 475 45.0 42.0
7.0 4.0 4.0 6.0 1.0 592.0 476 45.0 42.0
7.0 4.0 4.0 6.0 1.0 595.0 477 46.0 43.0
7.0 4.0 4.0 6.0 1.0 595.0 478 46.0 43.0
7.0 4.0 4.0 6.0 1.0 595.0 479 46.0 43.0
7.0 4.0 4.0 6.0 1.0 595.0 480 46.0 43.0
7.0 4.0 4.0 6.0 1.0 595.0 481 46.0 43.0
7.0 4.0 4.0 6.0 1.0 595.0 482 46.0 43.0
7.0 4.0 4.0 6.0 1.0 595.0 483 46.0 43.0
7.0 4.0 4.0 6.0 1.0 595.0 484 46.0 43.0
7.0 4.0 4.0 6.0 1.0 595.0 485 46.0 43.0
7.0 4.0 4.0 6.0 1.0 595.0 486 46.0 43.0
7.0 4.0 4.0 6.0 1.0 595.0 487 46.0 43.0
7.0 4.0 4.0 6.0 1.0 595.0 488 46.0 43.0
7.0 4.0 4.0 6.0 1.0 595.0 489 46.0 43.0
7.0 4.0 4.0 6.0 1.0 595.0 490 46.0 43.0
7.0 4.0 4.0 6.0 1.0 595.0 491 46.0 43.0
7.0 4.0 4.0 6.0 1.0 595.0 492 46.0 43.0
7.0 5.0 5.0 6.0 1.0 627.0 493 47.0 44.0
7.0 5.0 5.0 6.0 1.0 627.0 494 47.0 44.0
7.0 5.0 5.0 6.0 1.0 627.0 495 47.0 44.0
7.0 5.0 5.0 6.0 1.0 627.0 496 47.0 44.0
7.0 5.0 5.0 6.0 1.0 627.0 497 47.0 44.0
7.0 5.0 5.0 6.0 1.0 635.0 498 48.0 45.0
7.0 5.0 5.0 6.0 1.0 635.0 499 48.0 45.0
7.0 5.0 5.0 6.0 1.0 635.0 500 48.0 45.0
7.0 5.0 5.0 6.0 1.0 635.0 501 48.0 45.0
7.0 5.0 5.0 6.0 1.0 635.0 502 48.0 45.0
7.0 5.0 5.0 6.0 1.0 635.0 503 48.0 45.0
7.0 5.0 5.0 6.0 1.0 635.0 504 48.0 45.0
7.0 5.0 5.0 6.0 1.0 635.0 505 48.0 45.0
7.0 5.0 5.0 6.0 1.0 635.0 506 48.0 45.0
7.0 5.0 5.0 6.0 1.0 635.0 507 48.0 45.0
7.0 5.0 5.0 6.0 1.0 635.0 508 48.0 45.0
7.0 5.0 5.0 6.0 1.0 635.0 509 48.0 45.0
7.0 5.0 5.0 6.0 1.0 635.0 510 48.0 45.0
7.0 5.0 5.0 6.0 1.0 635.0 511 48.0 45.0
7.0 5.0 5.0 6.0 1.0 635.0 512 48.0 45.0
7.0 5.0 5.0 6.0 1.0 635.0 513 48.0 45.0
7.0 5.0 5.0 6.0 1.0 635.0 514 48.0 45.0
7.0 5.0 5.0 6.0 1.0 635.0 515 48.0 45.0
7.0 5.0 5.0 6.0 1.0 635.0 516 48.0 45.0
7.0 5.0 5.0 6.0 1.0 635.0 517 48.0 45.0
7.0 5.0 5.0 6.0 1.0 635.0 518 47.0 45.0
7.0 5.0 5.0 6.0 1.0 635.0 519 47.0 45.0
7.0 5.0 5.0 6.0 1.0 635.0 520 47.0 45.0
7.0 5.0 5.0 6.0 1.0 635.0 521 47.0 45.0
7.0 5.0 5.0 6.0 1.0 635.0 522 47.0 45.0
7.0 5.0 5.0 6.0 1.0 635.0 523 47.0 45.0
7.0 5.0 5.0 6.0 1.0 635.0 524 47.0 45.0
7.0 5.0 5.0 6.0 1.0 635.0 525 47.0 45.0
7.0 5.0 5.0 6.0 1.0 635.0 526 47.0 45.0
7.0 5.0 5.0 6.0 1.0 635.0 527 47.0 45.0
7.0 5.0 5.0 6.0 1.0 635.0 528 47.0 45.0
7.0 5.0 5.0 6.0 1.0 635.0 529 47.0 45.0
7.0 5.0 5.0 6.0 1.0 635.0 530 47.0 45.0
7.0 5.0 5.0 6.0 1.0 635.0 531 47.0 45.0
7.0 5.0 5.0 6.0 1.0 635.0 532 47.0 45.0
7.0 5.0 5.0 6.0 1.0 635.0 533 47.0 45.0
7.0 5.0 5.0 6.0 1.0 635.0 534 47.0 45.0
7.0 5.0 5.0 6.0 1.0 638.0 535 48.0 46.0
7.0 5.0 5.0 6.0 1.0 670.0 536 49.0 47.0
7.0 5.0 5.0 6.0 1.0 670.0 537 49.0 47.0
7.0 5.0 5.0 6.0 1.0 670.0 538 49.0 47.0
7.0 5.0 5.0 6.0 1.0 670.0 539 49.0 47.0
7.0 5.0 5.0 6.0 1.0 670.0 540 49.0 47.0
7.0 5.0 5.0 6.0 1.0 670.0 541 49.0 47.0
7.0 5.0 5.0 6.0 1.0 670.0 542 49.0 47.0
7.0 5.0 5.0 6.0 1.0 670.0 543 49.0 47.0
7.0 5.0 5.0 6.0 1.0 670.0 544 49.0 47.0
7.0 5.0 5.0 6.0 1.0 670.0 545 49.0 47.0
7.0 5.0 5.0 6.0 1.0 678.0 546 50.0 48.0
7.0 5.0 5.0 6.0 1.0 678.0 547 50.0 48.0
7.0 5.0 5.0 6.0 1.0 678.0 548 50.0 48.0
7.0 5.0 5.0 6.0 1.0 678.0 549 50.0 48.0
7.0 5.0 5.0 6.0 1.0 678.0 550 50.0 48.0
7.0 5.0 5.0 6.0 1.0 678.0 551 50.0 48.0
7.0 5.0 5.0 6.0 1.0 678.0 552 50.0 48.0
7.0 5.0 5.0 6.0 1.0 678.0 553 50.0 48.0
7.0 5.0 5.0 6.0 1.0 678.0 554 50.0 48.0
7.0 5.0 5.0 6.0 1.0 678.0 555 50.0 48.0
7.0 5.0 5.0 6.0 1.0 678.0 556 50.0 48.0
7.0 5.0 5.0 6.0 1.0 678.0 557 50.0 48.0
7.0 5.0 5.0 6.0 1.0 678.0 558 50.0 48.0
7.0 5.0 5.0 6.0 1.0 678.0 559 50.0 48.0
7.0 5.0 5.0 6.0 1.0 678.0 560 50.0 48.0
7.0 5.0 5.0 6.0 1.0 678.0 561 50.0 48.0
7.0 5.0 5.0 6.0 1.0 678.0 562 50.0 48.0
7.0 5.0 5.0 6.0 1.0 678.0 563 50.0 48.0
7.0 5.0 5.0 6.0 1.0 678.0 564 50.0 48.0
7.0 5.0 5.0 6.0 1.0 678.0 565 50.0 48.0
7.0 5.0 5.0 6.0 1.0 678.0 566 50.0 48.0
7.0 5.0 5.0 6.0 1.0 678.0 567 50.0 48.0
7.0 5.0 5.0 6.0 1.0 678.0 568 50.0 48.0
7.0 5.0 5.0 6.0 1.0 678.0 569 50.0 48.0
7.0 5.0 5.0 6.0 1.0 678.0 570 50.0 48.0
7.0 5.0 5.0 6.0 1.0 678.0 571 50.0 48.0
7.0 5.0 5.0 6.0 1.0 678.0 572 50.0 48.0
7.0 5.0 5.0 6.0 1.0 678.0 573 50.0 48.0
7.0 5.0 5.0 6.0 1.0 678.0 574 50.0 48.0
7.0 5.0 5.0 6.0 1.0 678.0 575 50.0 48.0
7.0 5.0 5.0 6.0 1.0 678.0 576 50.0 48.0
7.0 5.0 5.0 6.0 1.0 681.0 577 51.0 49.0
7.0 5.0 5.0 6.0 1.0 713.0 578 52.0 50.0
7.0 5.0 5.0 6.0 1.0 713.0 579 52.0 50.0
7.0 5.0 5.0 6.0 1.0 713.0 580 52.0 50.0
7.0 5.0 5.0 6.0 1.0 713.0 581 52.0 50.0
7.0 5.0 5.0 6.0 1.0 713.0 582 52.0 50.0
7.0 5.0 5.0 6.0 1.0 713.0 583 52.0 50.0
7.0 5.0 5.0 6.0 1.0 713.0 584 52.0 50.0
7.0 5.0 5.0 6.0 1.0 713.0 585 52.0 50.0
7.0 5.0 5.0 6.0 1.0 713.0 586 52.0 50.0
7.0 5.0 5.0 6.0 1.0 713.0 587 52.0 50.0
7.0 5.0 5.0 6.0 1.0 713.0 588 52.0 50.0
7.0 5.0 5.0 6.0 1.0 713.0 589 52.0 50.0
7.0 5.0 5.0 6.0 1.0 713.0 590 52.0 50.0
7.0 5.0 5.0 6.0 1.0 713.0 591 52.0 50.0
7.0 5.0 5.0 6.0 1.0 713.0 592 52.0 50.0
7.0 5.0 5.0 6.0 1.0 713.0 593 52.0 50.0
7.0 5.0 5.0 6.0 1.0 716.0 594 53.0 51.0
7.0 5.0 5.0 6.0 1.0 748.0 595 54.0 52.0
7.0 5.0 5.0 6.0 1.0 748.0 596 54.0 52.0
7.0 5.0 5.0 6.0 1.0 748.0 597 54.0 52.0
7.0 5.0 4.0 6.0 1.0 745.0 598 53.0 51.0
7.0 5.0 4.0 6.0 1.0 745.0 599 53.0 51.0
7.0 5.0 4.0 6.0 1.0 745.0 600 53.0 51.0
7.0 5.0 4.0 6.0 1.0 745.0 601 53.0 51.0
7.0 5.0 4.0 6.0 1.0 745.0 602 53.0 51.0
7.0 5.0 4.0 6.0 1.0 745.0 603 53.0 51.0
7.0 5.0 4.0 6.0 1.0 745.0 604 53.0 51.0
7.0 5.0 4.0 6.0 1.0 745.0 605 53.0 51.0
7.0 5.0 4.0 6.0 1.0 745.0 606 53.0 51.0
7.0 5.0 4.0 6.0 1.0 745.0 607 53.0 51.0
7.0 5.0 4.0 6.0 1.0 745.0 608 53.0 51.0
7.0 5.0 4.0 6.0 1.0 745.0 609 53.0 51.0
7.0 5.0 4.0 6.0 1.0 745.0 610 53.0 51.0
7.0 5.0 4.0 6.0 1.0 745.0 611 53.0 51.0
7.0 5.0 4.0 6.0 1.0 745.0 612 53.0 51.0
7.0 5.0 4.0 6.0 1.0 745.0 613 53.0 51.0
7.0 5.0 4.0 6.0 1.0 753.0 614 54.0 52.0
7.0 5.0 4.0 6.0 1.0 753.0 615 54.0 52.0
7.0 5.0 4.0 6.0 1.0 753.0 616 54.0 52.0
7.0 5.0 4.0 6.0 1.0 753.0 617 54.0 52.0
7.0 5.0 4.0 6.0 1.0 753.0 618 54.0 52.0
7.0 5.0 4.0 6.0 1.0 753.0 619 54.0 52.0
7.0 5.0 4.0 6.0 1.0 753.0 620 54.0 52.0
7.0 5.0 4.0 6.0 1.0 753.0 621 54.0 52.0
7.0 5.0 4.0 6.0 1.0 753.0 622 54.0 52.0
7.0 5.0 4.0 6.0 1.0 753.0 623 54.0 52.0
7.0 5.0 4.0 6.0 1.0 753.0 624 54.0 52.0
7.0 5.0 4.0 6.0 1.0 753.0 625 54.0 52.0
7.0 5.0 4.0 6.0 1.0 753.0 626 54.0 52.0
7.0 5.0 4.0 6.0 1.0 753.0 627 54.0 52.0
7.0 5.0 4.0 6.0 1.0 753.0 628 54.0 52.0
7.0 5.0 4.0 6.0 1.0 753.0 629 54.0 52.0
7.0 5.0 4.0 6.0 1.0 753.0 630 54.0 52.0
7.0 5.0 4.0 6.0 1.0 753.0 631 54.0 52.0
7.0 5.0 4.0 6.0 1.0 753.0 632 54.0 52.0
7.0 5.0 4.0 6.0 1.0 753.0 633 54.0 52.0
7.0 5.0 4.0 6.0 1.0 753.0 634 54.0 52.0
7.0 5.0 4.0 6.0 1.0 753.0 635 54.0 52.0
7.0 5.0 4.0 6.0 1.0 753.0 636 54.0 52.0
7.0 5.0 4.0 6.0 1.0 753.0 637 54.0 52.0
7.0 5.0 4.0 6.0 1.0 753.0 638 54.0 52.0
7.0 5.0 4.0 6.0 1.0 753.0 639 54.0 52.0
7.0 5.0 4.0 6.0 1.0 753.0 640 54.0 52.0
7.0 5.0 4.0 6.0 1.0 753.0 641 54.0 52.0
7.0 5.0 4.0 6.0 1.0 753.0 642 54.0 52.0
7.0 5.0 4.0 6.0 1.0 753.0 643 54.0 52.0
7.0 5.0 4.0 6.0 1.0 753.0 644 54.0 52.0
7.0 5.0 4.0 6.0 1.0 753.0 645 54.0 52.0
7.0 5.0 4.0 6.0 1.0 753.0 646 54.0 52.0
7.0 5.0 4.0 6.0 1.0 753.0 647 54.0 52.0
7.0 5.0 4.0 6.0 1.0 753.0 648 54.0 52.0
7.0 5.0 4.0 6.0 1.0 753.0 649 54.0 52.0
7.0 5.0 4.0 6.0 1.0 753.0 650 54.0 52.0
7.0 5.0 4.0 6.0 1.0 753.0 651 54.0 52.0
7.0 5.0 4.0 6.0 1.0 753.0 652 54.0 52.0
7.0 5.0 4.0 6.0 1.0 753.0 653 54.0 52.0
7.0 5.0 4.0 6.0 1.0 753.0 654 54.0 52.0
7.0 5.0 4.0 6.0 1.0 753.0 655 54.0 52.0
7.0 5.0 4.0 6.0 1.0 753.0 656 54.0 52.0
7.0 5.0 4.0 6.0 1.0 753.0 657 54.0 52.0
7.0 5.0 4.0 6.0 1.0 753.0 658 54.0 52.0
7.0 5.0 4.0 6.0 1.0 753.0 659 54.0 52.0
7.0 5.0 4.0 6.0 1.0 753.0 660 54.0 52.0
7.0 5.0 4.0 6.0 1.0 753.0 661 54.0 52.0
7.0 5.0 4.0 6.0 1.0 753.0 662 54.0 52.0
7.0 5.0 4.0 6.0 1.0 753.0 663 54.0 52.0
7.0 5.0 4.0 6.0 1.0 753.0 664 54.0 52.0
7.0 5.0 4.0 6.0 1.0 753.0 665 54.0 52.0
7.0 5.0 4.0 6.0 1.0 753.0 666 54.0 52.0
7.0 5.0 4.0 6.0 1.0 753.0 667 54.0 52.0
7.0 5.0 4.0 6.0 1.0 753.0 668 54.0 52.0
7.0 5.0 4.0 6.0 1.0 753.0 669 54.0 52.0
7.0 5.0 4.0 6.0 1.0 753.0 670 54.0 52.0
7.0 5.0 4.0 6.0 1.0 753.0 671 54.0 52.0
7.0 5.0 4.0 6.0 1.0 753.0 672 54.0 52.0
7.0 5.0 4.0 6.0 1.0 753.0 673 54.0 52.0
7.0 5.0 4.0 6.0 1.0 753.0 674 54.0 52.0
7.0 5.0 4.0 6.0 1.0 753.0 675 54.0 52.0
7.0 5.0 4.0 6.0 1.0 753.0 676 54.0 52.0
7.0 5.0 4.0 6.0 1.0 753.0 677 54.0 52.0
7.0 5.0 4.0 6.0 1.0 753.0 678 54.0 52.0
6.0 5.0 4.0 5.0 1.0 749.0 679 53.0 51.0
6.0 5.0 4.0 5.0 1.0 749.0 680 53.0 51.0
6.0 5.0 4.0 5.0 1.0 749.0 681 53.0 51.0
6.0 5.0 4.0 5.0 1.0 749.0 682 53.0 51.0
6.0 5.0 4.0 5.0 1.0 749.0 683 53.0 51.0
6.0 5.0 4.0 5.0 1.0 749.0 684 53.0 51.0
6.0 5.0 4.0 5.0 1.0 749.0 685 53.0 51.0
6.0 5.0 4.0 5.0 1.0 749.0 686 53.0 51.0
6.0 5.0 4.0 5.0 1.0 749.0 687 53.0 51.0
6.0 5.0 4.0 5.0 1.0 749.0 688 53.0 51.0
6.0 5.0 4.0 5.0 1.0 749.0 689 53.0 51.0
6.0 5.0 4.0 5.0 1.0 749.0 690 53.0 51.0
6.0 5.0 4.0 5.0 1.0 749.0 691 53.0 51.0
6.0 5.0 4.0 5.0 1.0 749.0 692 53.0 51.0
6.0 5.0 4.0 5.0 1.0 749.0 693 53.0 51.0
6.0 5.0 4.0 5.0 1.0 749.0 694 53.0 51.0
6.0 5.0 4.0 5.0 1.0 749.0 695 53.0 51.0
6.0 5.0 4.0 5.0 1.0 749.0 696 53.0 51.0
6.0 5.0 4.0 5.0 1.0 749.0 697 53.0 51.0
6.0 5.0 4.0 5.0 1.0 749.0 698 53.0 51.0
6.0 5.0 4.0 5.0 1.0 749.0 699 53.0 51.0
6.0 5.0 4.0 5.0 1.0 749.0 700 53.0 51.0
6.0 5.0 4.0 5.0 1.0 749.0 701 53.0 51.0
6.0 5.0 4.0 5.0 1.0 749.0 702 53.0 51.0
6.0 5.0 4.0 5.0 1.0 749.0 703 53.0 51.0
6.0 5.0 4.0 5.0 1.0 749.0 704 53.0 51.0
6.0 5.0 4.0 5.0 1.0 749.0 705 53.0 51.0
6.0 5.0 4.0 5.0 1.0 749.0 706 53.0 51.0
6.0 5.0 4.0 5.0 1.0 749.0 707 53.0 51.0
6.0 5.0 4.0 5.0 1.0 749.0 708 53.0 51.0
6.0 5.0 4.0 5.0 1.0 749.0 709 53.0 51.0
6.0 5.0 4.0 5.0 1.0 749.0 710 53.0 51.0
6.0 5.0 4.0 5.0 1.0 749.0 711 53.0 51.0
6.0 5.0 4.0 5.0 1.0 749.0 712 53.0 51.0
6.0 5.0 4.0 5.0 1.0 749.0 713 53.0 51.0
6.0 5.0 4.0 5.0 1.0 749.0 714 53.0 51.0
6.0 5.0 4.0 5.0 1.0 749.0 715 53.0 51.0
6.0 5.0 4.0 5.0 1.0 749.0 716 53.0 51.0
6.0 5.0 4.0 5.0 1.0 749.0 717 53.0 51.0
6.0 5.0 4.0 5.0 1.0 749.0 718 53.0 51.0
6.0 5.0 4.0 5.0 1.0 749.0 719 53.0 51.0
6.0 5.0 4.0 5.0 1.0 749.0 720 53.0 51.0
6.0 5.0 4.0 5.0 1.0 749.0 721 53.0 51.0
6.0 5.0 4.0 5.0 1.0 749.0 722 53.0 51.0
6.0 5.0 4.0 5.0 1.0 749.0 723 53.0 51.0
6.0 5.0 4.0 5.0 1.0 749.0 724 53.0 51.0
6.0 5.0 4.0 5.0 1.0 749.0 725 53.0 51.0
6.0 5.0 4.0 5.0 1.0 749.0 726 53.0 51.0
6.0 5.0 4.0 5.0 1.0 749.0 727 53.0 51.0
6.0 5.0 4.0 5.0 1.0 749.0 728 53.0 51.0
6.0 5.0 4.0 5.0 1.0 749.0 729 53.0 51.0
6.0 5.0 4.0 5.0 1.0 749.0 730 53.0 51.0
6.0 5.0 4.0 5.0 1.0 749.0 731 53.0 51.0
6.0 5.0 4.0 5.0 1.0 749.0 732 53.0 51.0
6.0 5.0 4.0 5.0 1.0 749.0 733 53.0 51.0
6.0 5.0 4.0 5.0 1.0 749.0 734 53.0 51.0
6.0 5.0 4.0 5.0 1.0 749.0 735 53.0 51.0
6.0 5.0 4.0 5.0 1.0 749.0 736 53.0 51.0
6.0 5.0 4.0 5.0 1.0 749.0 737 53.0 51.0
6.0 5.0 4.0 5.0 1.0 749.0 738 53.0 51.0
6.0 5.0 4.0 5.0 1.0 749.0 739 53.0 51.0
6.0 5.0 4.0 5.0 1.0 749.0 740 53.0 51.0
6.0 5.0 4.0 5.0 1.0 749.0 741 53.0 51.0
6.0 5.0 4.0 5.0 1.0 749.0 742 53.0 51.0
6.0 5.0 4.0 5.0 1.0 749.0 743 53.0 51.0
6.0 5.0 4.0 5.0 1.0 749.0 744 53.0 51.0
6.0 5.0 4.0 5.0 1.0 749.0 745 53.0 51.0
6.0 5.0 4.0 5.0 1.0 749.0 746 53.0 51.0
6.0 5.0 4.0 5.0 1.0 749.0 747 53.0 51.0
6.0 5.0 4.0 5.0 1.0 749.0 748 53.0 51.0
6.0 5.0 4.0 5.0 1.0 749.0 749 53.0 51.0
6.0 5.0 4.0 5.0 1.0 749.0 750 53.0 51.0
6.0 5.0 4.0 5.0 1.0 749.0 751 53.0 51.0
6.0 5.0 4.0 5.0 1.0 749.0 752 53.0 51.0
6.0 5.0 4.0 5.0 1.0 749.0 753 53.0 51.0
6.0 5.0 4.0 5.0 1.0 749.0 754 53.0 51.0
6.0 5.0 4.0 5.0 1.0 749.0 755 53.0 51.0
6.0 5.0 4.0 5.0 1.0 749.0 756 53.0 51.0
6.0 5.0 4.0 5.0 1.0 749.0 757 53.0 51.0
6.0 5.0 4.0 5.0 1.0 749.0 758 53.0 51.0
6.0 5.0 4.0 5.0 1.0 749.0 759 53.0 51.0
6.0 5.0 4.0 5.0 1.0 749.0 760 53.0 51.0
6.0 5.0 4.0 5.0 1.0 749.0 761 53.0 51.0
6.0 5.0 4.0 5.0 1.0 749.0 762 53.0 51.0
6.0 5.0 4.0 5.0 1.0 749.0 763 53.0 51.0
6.0 5.0 4.0 5.0 1.0 749.0 764 53.0 51.0
6.0 5.0 4.0 5.0 1.0 749.0 765 53.0 51.0
6.0 5.0 4.0 5.0 1.0 749.0 766 53.0 51.0
6.0 5.0 4.0 5.0 1.0 749.0 767 53.0 51.0
6.0 5.0 4.0 5.0 1.0 749.0 768 53.0 51.0
6.0 5.0 4.0 5.0 1.0 749.0 769 53.0 51.0
6.0 5.0 4.0 5.0 1.0 749.0 770 53.0 51.0
6.0 5.0 4.0 5.0 1.0 749.0 771 53.0 51.0
6.0 5.0 4.0 5.0 1.0 749.0 772 53.0 51.0
6.0 5.0 4.0 5.0 1.0 749.0 773 53.0 51.0
6.0 5.0 4.0 5.0 1.0 749.0 774 53.0 51.0
6.0 5.0 4.0 5.0 1.0 749.0 775 53.0 51.0
6.0 5.0 4.0 5.0 1.0 749.0 776 53.0 51.0
6.0 5.0 4.0 5.0 1.0 749.0 777 53.0 51.0
6.0 5.0 4.0 5.0 1.0 749.0 778 53.0 51.0
6.0 5.0 4.0 5.0 1.0 749.0 779 53.0 51.0
6.0 5.0 4.0 5.0 1.0 749.0 780 53.0 51.0
6.0 5.0 4.0 5.0 1.0 749.0 781 53.0 51.0
6.0 5.0 4.0 5.0 1.0 749.0 782 53.0 51.0
6.0 5.0 4.0 5.0 1.0 749.0 783 53.0 51.0
6.0 5.0 4.0 5.0 1.0 749.0 784 53.0 51.0
6.0 5.0 4.0 5.0 1.0 749.0 785 53.0 51.0
6.0 5.0 4.0 5.0 1.0 749.0 786 53.0 51.0
6.0 5.0 4.0 5.0 1.0 749.0 787 53.0 51.0
6.0 5.0 4.0 5.0 1.0 749.0 788 53.0 51.0
6.0 5.0 4.0 5.0 1.0 749.0 789 53.0 51.0
6.0 5.0 4.0 5.0 1.0 749.0 790 53.0 51.0
6.0 5.0 4.0 5.0 1.0 749.0 791 53.0 51.0
6.0 5.0 4.0 5.0 1.0 749.0 792 53.0 51.0
6.0 5.0 4.0 5.0 1.0 749.0 793 53.0 51.0
6.0 5.0 4.0 5.0 1.0 749.0 794 53.0 51.0
6.0 5.0 4.0 5.0 1.0 749.0 795 53.0 51.0
6.0 5.0 4.0 5.0 1.0 749.0 796 53.0 51.0
6.0 5.0 4.0 5.0 1.0 749.0 797 53.0 51.0
6.0 5.0 4.0 5.0 1.0 749.0 798 53.0 51.0
6.0 5.0 4.0 5.0 1.0 749.0 799 53.0 51.0
6.0 5.0 4.0 5.0 1.0 749.0 800 53.0 51.0
6.0 5.0 4.0 5.0 1.0 749.0 801 53.0 51.0
6.0 5.0 4.0 5.0 1.0 749.0 802 53.0 51.0
6.0 5.0 4.0 5.0 1.0 749.0 803 53.0 51.0
6.0 5.0 4.0 5.0 1.0 749.0 804 53.0 51.0
6.0 5.0 4.0 5.0 1.0 749.0 805 53.0 51.0
6.0 5.0 4.0 5.0 1.0 749.0 806 53.0 51.0
6.0 5.0 4.0 5.0 1.0 749.0 807 53.0 51.0
6.0 5.0 4.0 5.0 1.0 749.0 808 53.0 51.0
6.0 5.0 4.0 5.0 1.0 749.0 809 53.0 51.0
6.0 5.0 4.0 5.0 1.0 749.0 810 53.0 51.0
6.0 5.0 4.0 5.0 1.0 746.0 811 52.0 50.0
6.0 5.0 4.0 5.0 1.0 746.0 812 52.0 50.0
6.0 5.0 4.0 5.0 1.0 746.0 813 52.0 50.0
6.0 5.0 4.0 5.0 1.0 746.0 814 52.0 50.0
