,success,length,band
0,398.0,1.349246231155779,2205
1,444.0,1.4009009009009008,2520
2,478.0,1.387029288702929,2576
3,515.0,1.4058252427184466,2791
4,549.0,1.4426229508196722,2788
5,595.0,1.453781512605042,2902
6,632.0,1.4224683544303798,2941
7,670.0,1.5029850746268656,3078
8,705.0,1.4808510638297872,3107
9,718.0,1.4777158774373258,3232
10,758.0,1.4670184696569921,3302
11,807.0,1.4584882280049567,3296
12,795.0,1.5207547169811322,3223
13,848.0,1.5117924528301887,3317
14,848.0,1.4516509433962264,3378
15,899.0,1.4527252502780867,3438
16,894.0,1.476510067114094,3402
17,915.0,1.4896174863387979,3439
18,938.0,1.4744136460554371,3555
19,968.0,1.4886363636363635,3434
20,974.0,1.4733059548254621,3568
21,1019.0,1.491658488714426,3496
22,940.0,1.5,3549
23,1002.0,1.4800399201596806,3592
24,1021.0,1.476003917727718,3580
25,1059.0,1.474032105760151,3548
26,1033.0,1.47918683446273,3538
27,1044.0,1.4760536398467432,3606
28,1069.0,1.4695977549111319,3608
29,1116.0,1.4408602150537635,3682
30,1059.0,1.5108593012275733,3603
31,1073.0,1.494874184529357,3696
32,1084.0,1.4695571955719557,3604
33,1084.0,1.4916974169741697,3661
34,1128.0,1.4680851063829787,3661
35,1137.0,1.4494283201407212,3545
36,1020.0,1.4607843137254901,3627
37,984.0,1.4908536585365855,3601
38,1093.0,1.485818847209515,3668
39,1062.0,1.4566854990583804,3585
40,1103.0,1.4614687216681777,3653
41,1115.0,1.4923766816143498,3647
42,1122.0,1.464349376114082,3693
