index	outport	cost	SuccessFlag
0	0.0	2.0	1.0
1	15.0	2.0	1.0
2	17.0	3.0	1.0
3	17.0	3.0	1.0
4	0.0	2.0	1.0
5	22.0	2.0	1.0
6	12.0	3.0	1.0
7	0.0	2.0	1.0
8	17.0	3.0	1.0
9	0.0	2.0	1.0
10	27.0	3.0	1.0
11	8.0	2.0	1.0
12	16.0	3.0	1.0
13	0.0	2.0	1.0
14	-1.0	0.0	-1.0
15	12.0	3.0	1.0
16	12.0	3.0	1.0
17	14.0	3.0	1.0
18	0.0	2.0	1.0
19	28.0	3.0	1.0
20	27.0	3.0	1.0
21	0.0	2.0	1.0
22	15.0	2.0	1.0
23	23.0	3.0	1.0
24	12.0	3.0	1.0
25	0.0	2.0	1.0
26	0.0	2.0	1.0
27	8.0	3.0	1.0
28	0.0	2.0	1.0
29	0.0	2.0	1.0
30	-1.0	0.0	-1.0
31	11.0	3.0	1.0
32	20.0	3.0	1.0
33	15.0	2.0	1.0
34	0.0	2.0	1.0
35	-1.0	0.0	-1.0
36	23.0	3.0	1.0
37	9.0	2.0	1.0
38	18.0	3.0	1.0
39	0.0	2.0	1.0
40	8.0	2.0	1.0
41	8.0	2.0	1.0
42	22.0	3.0	1.0
43	0.0	2.0	1.0
44	0.0	2.0	1.0
45	24.0	3.0	1.0
46	9.0	3.0	1.0
47	18.0	3.0	1.0
48	25.0	3.0	1.0
49	8.0	2.0	1.0
50	12.0	3.0	1.0
51	17.0	3.0	1.0
52	0.0	2.0	1.0
53	-1.0	0.0	0.0
54	11.0	3.0	1.0
55	25.0	3.0	1.0
56	9.0	3.0	1.0
57	28.0	3.0	1.0
58	11.0	3.0	1.0
59	0.0	2.0	1.0
60	-1.0	0.0	-1.0
61	-1.0	0.0	-1.0
62	0.0	2.0	1.0
63	0.0	2.0	1.0
64	-1.0	0.0	-1.0
65	15.0	2.0	1.0
66	0.0	2.0	1.0
67	-1.0	0.0	-1.0
68	22.0	2.0	1.0
69	0.0	2.0	1.0
70	15.0	2.0	1.0
71	-1.0	0.0	-1.0
72	15.0	2.0	1.0
73	-1.0	0.0	-1.0
74	18.0	3.0	1.0
75	19.0	3.0	1.0
76	8.0	2.0	1.0
77	24.0	3.0	1.0
78	23.0	3.0	1.0
79	14.0	3.0	1.0
80	0.0	2.0	1.0
81	9.0	2.0	1.0
82	10.0	3.0	1.0
83	15.0	2.0	1.0
84	-1.0	0.0	-1.0
85	26.0	3.0	1.0
86	23.0	2.0	1.0
87	26.0	3.0	1.0
88	15.0	2.0	1.0
89	8.0	3.0	1.0
90	25.0	3.0	1.0
91	15.0	2.0	1.0
92	22.0	2.0	1.0
93	25.0	3.0	1.0
94	10.0	2.0	1.0
95	22.0	2.0	1.0
96	0.0	2.0	1.0
97	0.0	2.0	1.0
98	0.0	2.0	1.0
99	22.0	2.0	1.0
100	24.0	3.0	1.0
101	27.0	3.0	1.0
102	13.0	3.0	1.0
103	28.0	3.0	1.0
104	-1.0	0.0	0.0
105	8.0	2.0	1.0
106	15.0	2.0	1.0
107	0.0	2.0	1.0
108	-1.0	0.0	-1.0
109	22.0	3.0	1.0
110	8.0	2.0	1.0
111	23.0	3.0	1.0
112	8.0	2.0	1.0
113	0.0	2.0	1.0
114	-1.0	0.0	0.0
115	8.0	2.0	1.0
116	16.0	2.0	1.0
117	22.0	2.0	1.0
118	22.0	2.0	1.0
119	19.0	3.0	1.0
120	27.0	3.0	1.0
121	16.0	3.0	1.0
122	8.0	2.0	1.0
123	11.0	2.0	1.0
124	11.0	3.0	1.0
125	8.0	2.0	1.0
126	0.0	2.0	1.0
127	-1.0	0.0	0.0
128	9.0	2.0	1.0
129	23.0	2.0	1.0
130	0.0	2.0	1.0
131	22.0	2.0	1.0
132	22.0	2.0	1.0
133	15.0	2.0	1.0
134	24.0	3.0	1.0
135	14.0	3.0	1.0
136	24.0	2.0	1.0
137	16.0	2.0	1.0
138	13.0	2.0	1.0
139	28.0	3.0	1.0
140	0.0	2.0	1.0
141	-1.0	0.0	-1.0
142	-1.0	0.0	0.0
143	28.0	3.0	1.0
144	-1.0	0.0	-1.0
145	0.0	2.0	1.0
146	0.0	2.0	1.0
147	21.0	3.0	1.0
148	24.0	3.0	1.0
149	-1.0	0.0	0.0
150	0.0	2.0	1.0
151	19.0	3.0	1.0
152	-1.0	0.0	-1.0
153	8.0	3.0	1.0
154	27.0	3.0	1.0
155	-1.0	0.0	-1.0
156	9.0	2.0	1.0
157	-1.0	0.0	0.0
158	12.0	3.0	1.0
159	23.0	3.0	1.0
160	0.0	2.0	1.0
161	9.0	2.0	1.0
162	8.0	2.0	1.0
163	-1.0	0.0	-1.0
164	-1.0	0.0	0.0
165	9.0	2.0	1.0
166	26.0	2.0	1.0
167	0.0	2.0	1.0
168	0.0	2.0	1.0
169	-1.0	0.0	-1.0
170	-1.0	0.0	-1.0
171	0.0	2.0	1.0
172	-1.0	0.0	-1.0
173	-1.0	0.0	-1.0
174	17.0	3.0	1.0
175	0.0	2.0	1.0
176	-1.0	0.0	-1.0
177	-1.0	0.0	-1.0
178	-1.0	0.0	-1.0
179	0.0	2.0	1.0
180	19.0	3.0	1.0
181	0.0	2.0	1.0
182	-1.0	0.0	-1.0
183	27.0	3.0	1.0
184	9.0	3.0	1.0
185	0.0	2.0	1.0
186	18.0	3.0	1.0
187	25.0	3.0	1.0
188	-1.0	0.0	-1.0
189	21.0	3.0	1.0
190	27.0	2.0	1.0
191	9.0	3.0	1.0
192	-1.0	0.0	-1.0
193	19.0	3.0	1.0
194	8.0	2.0	1.0
195	-1.0	0.0	-1.0
196	18.0	2.0	1.0
197	18.0	3.0	1.0
198	-1.0	0.0	0.0
199	-1.0	0.0	-1.0
200	-1.0	0.0	-1.0
201	0.0	2.0	1.0
202	-1.0	0.0	-1.0
203	14.0	3.0	1.0
204	-1.0	0.0	-1.0
205	0.0	2.0	1.0
206	-1.0	0.0	-1.0
207	14.0	3.0	1.0
208	-1.0	0.0	-1.0
209	0.0	2.0	1.0
210	-1.0	0.0	-1.0
211	0.0	2.0	1.0
212	8.0	2.0	1.0
213	17.0	3.0	1.0
214	23.0	2.0	1.0
215	-1.0	0.0	0.0
216	21.0	3.0	1.0
217	15.0	2.0	1.0
218	-1.0	0.0	-1.0
219	-1.0	0.0	-1.0
220	-1.0	0.0	0.0
221	-1.0	0.0	-1.0
222	-1.0	0.0	-1.0
223	25.0	2.0	1.0
224	0.0	2.0	1.0
225	-1.0	0.0	-1.0
226	16.0	2.0	1.0
227	12.0	3.0	1.0
228	21.0	3.0	1.0
229	17.0	3.0	1.0
230	-1.0	0.0	0.0
231	14.0	3.0	1.0
232	0.0	2.0	1.0
233	-1.0	0.0	0.0
234	0.0	2.0	1.0
235	-1.0	0.0	0.0
236	16.0	3.0	1.0
237	14.0	3.0	1.0
238	25.0	3.0	1.0
239	-1.0	0.0	0.0
240	17.0	3.0	1.0
241	8.0	2.0	1.0
242	20.0	3.0	1.0
243	-1.0	0.0	0.0
244	10.0	3.0	1.0
245	10.0	2.0	1.0
246	15.0	2.0	1.0
247	-1.0	0.0	-1.0
248	-1.0	0.0	-1.0
249	0.0	2.0	1.0
250	18.0	3.0	1.0
251	0.0	2.0	1.0
252	21.0	3.0	1.0
253	-1.0	0.0	0.0
254	0.0	2.0	1.0
255	0.0	2.0	1.0
256	15.0	2.0	1.0
257	16.0	2.0	1.0
258	20.0	3.0	1.0
259	-1.0	0.0	-1.0
260	15.0	2.0	1.0
261	-1.0	0.0	-1.0
262	0.0	2.0	1.0
263	8.0	2.0	1.0
264	13.0	3.0	1.0
265	-1.0	0.0	-1.0
266	0.0	2.0	1.0
267	-1.0	0.0	-1.0
268	22.0	2.0	1.0
269	28.0	3.0	1.0
270	24.0	3.0	1.0
271	17.0	2.0	1.0
272	0.0	2.0	1.0
273	-1.0	0.0	0.0
274	25.0	3.0	1.0
275	-1.0	0.0	-1.0
276	8.0	2.0	1.0
277	-1.0	0.0	-1.0
278	22.0	2.0	1.0
279	27.0	3.0	1.0
280	-1.0	0.0	-1.0
281	-1.0	0.0	-1.0
282	10.0	3.0	1.0
283	9.0	3.0	1.0
284	23.0	2.0	1.0
285	9.0	3.0	1.0
286	0.0	2.0	1.0
287	-1.0	0.0	0.0
288	-1.0	0.0	-1.0
289	0.0	2.0	1.0
290	-1.0	0.0	0.0
291	11.0	2.0	1.0
292	15.0	2.0	1.0
293	26.0	3.0	1.0
294	-1.0	0.0	-1.0
295	0.0	2.0	1.0
296	22.0	2.0	1.0
297	-1.0	0.0	0.0
298	-1.0	0.0	0.0
299	-1.0	0.0	-1.0
300	-1.0	0.0	-1.0
301	0.0	2.0	1.0
302	0.0	2.0	1.0
303	-1.0	0.0	-1.0
304	26.0	2.0	1.0
305	-1.0	0.0	0.0
306	0.0	2.0	1.0
307	9.0	2.0	1.0
308	23.0	2.0	1.0
309	-1.0	0.0	-1.0
310	22.0	2.0	1.0
311	-1.0	0.0	0.0
312	-1.0	0.0	0.0
313	0.0	2.0	1.0
314	-1.0	0.0	-1.0
315	25.0	2.0	1.0
316	-1.0	0.0	0.0
317	-1.0	0.0	-1.0
318	0.0	2.0	1.0
319	-1.0	0.0	-1.0
320	-1.0	0.0	0.0
321	-1.0	0.0	-1.0
322	-1.0	0.0	0.0
323	-1.0	0.0	0.0
324	9.0	2.0	1.0
325	0.0	2.0	1.0
326	19.0	2.0	1.0
327	-1.0	0.0	0.0
328	13.0	3.0	1.0
329	0.0	2.0	1.0
330	28.0	2.0	1.0
331	10.0	3.0	1.0
332	13.0	3.0	1.0
333	0.0	2.0	1.0
334	-1.0	0.0	-1.0
335	12.0	3.0	1.0
336	22.0	2.0	1.0
337	10.0	2.0	1.0
338	-1.0	0.0	-1.0
339	-1.0	0.0	-1.0
340	15.0	3.0	1.0
341	-1.0	0.0	0.0
342	-1.0	0.0	-1.0
343	0.0	2.0	1.0
344	14.0	3.0	1.0
345	26.0	2.0	1.0
346	0.0	2.0	1.0
347	-1.0	0.0	-1.0
348	23.0	3.0	1.0
349	-1.0	0.0	-1.0
350	11.0	3.0	1.0
351	23.0	2.0	1.0
352	13.0	3.0	1.0
353	-1.0	0.0	-1.0
354	-1.0	0.0	-1.0
355	13.0	3.0	1.0
356	28.0	3.0	1.0
357	-1.0	0.0	-1.0
358	-1.0	0.0	-1.0
359	11.0	2.0	1.0
360	0.0	2.0	1.0
361	10.0	2.0	1.0
362	22.0	2.0	1.0
363	12.0	3.0	1.0
364	21.0	3.0	1.0
365	18.0	3.0	1.0
366	11.0	2.0	1.0
367	27.0	2.0	1.0
368	10.0	2.0	1.0
369	0.0	2.0	1.0
370	15.0	2.0	1.0
371	24.0	3.0	1.0
372	-1.0	0.0	-1.0
373	15.0	2.0	1.0
374	14.0	3.0	1.0
375	17.0	2.0	1.0
376	-1.0	0.0	0.0
377	22.0	2.0	1.0
378	0.0	2.0	1.0
379	-1.0	0.0	0.0
380	24.0	2.0	1.0
381	0.0	2.0	1.0
382	20.0	3.0	1.0
383	25.0	2.0	1.0
384	18.0	3.0	1.0
385	16.0	2.0	1.0
386	-1.0	0.0	-1.0
387	-1.0	0.0	0.0
388	0.0	2.0	1.0
389	18.0	3.0	1.0
390	-1.0	0.0	-1.0
391	-1.0	0.0	0.0
392	-1.0	0.0	-1.0
393	-1.0	0.0	-1.0
394	-1.0	0.0	-1.0
395	25.0	2.0	1.0
396	15.0	3.0	1.0
397	-1.0	0.0	0.0
398	-1.0	0.0	0.0
399	-1.0	0.0	-1.0
400	15.0	2.0	1.0
401	0.0	2.0	1.0
402	-1.0	0.0	0.0
403	0.0	2.0	1.0
404	-1.0	0.0	-1.0
405	-1.0	0.0	-1.0
406	23.0	2.0	1.0
407	10.0	2.0	1.0
408	21.0	3.0	1.0
409	-1.0	0.0	0.0
410	-1.0	0.0	-1.0
411	-1.0	0.0	-1.0
412	0.0	2.0	1.0
413	8.0	2.0	1.0
414	-1.0	0.0	-1.0
415	0.0	2.0	1.0
416	-1.0	0.0	0.0
417	25.0	3.0	1.0
418	13.0	3.0	1.0
419	20.0	3.0	1.0
420	24.0	2.0	1.0
421	0.0	2.0	1.0
422	18.0	2.0	1.0
423	-1.0	0.0	-1.0
424	27.0	3.0	1.0
425	23.0	2.0	1.0
426	-1.0	0.0	-1.0
427	0.0	2.0	1.0
428	-1.0	0.0	-1.0
429	0.0	2.0	1.0
430	21.0	3.0	1.0
431	26.0	3.0	1.0
432	12.0	3.0	1.0
433	8.0	3.0	1.0
434	-1.0	0.0	0.0
435	24.0	2.0	1.0
436	-1.0	0.0	-1.0
437	16.0	2.0	1.0
438	10.0	2.0	1.0
439	14.0	2.0	1.0
440	16.0	2.0	1.0
441	-1.0	0.0	-1.0
442	26.0	3.0	1.0
443	15.0	2.0	1.0
444	15.0	2.0	1.0
445	0.0	2.0	1.0
446	-1.0	0.0	0.0
447	9.0	3.0	1.0
448	11.0	3.0	1.0
449	-1.0	0.0	0.0
450	-1.0	0.0	-1.0
451	-1.0	0.0	-1.0
452	9.0	2.0	1.0
453	-1.0	0.0	-1.0
454	16.0	2.0	1.0
455	-1.0	0.0	-1.0
456	16.0	2.0	1.0
457	-1.0	0.0	-1.0
458	12.0	2.0	1.0
459	-1.0	0.0	-1.0
460	9.0	3.0	1.0
461	-1.0	0.0	-1.0
462	-1.0	0.0	-1.0
463	0.0	2.0	1.0
464	8.0	2.0	1.0
465	-1.0	0.0	-1.0
466	-1.0	0.0	0.0
467	-1.0	0.0	-1.0
468	-1.0	0.0	-1.0
469	-1.0	0.0	-1.0
470	-1.0	0.0	-1.0
471	-1.0	0.0	0.0
472	0.0	2.0	1.0
473	-1.0	0.0	-1.0
474	-1.0	0.0	-1.0
475	-1.0	0.0	-1.0
476	-1.0	0.0	-1.0
477	-1.0	0.0	-1.0
478	-1.0	0.0	0.0
479	27.0	3.0	1.0
480	-1.0	0.0	-1.0
481	-1.0	0.0	0.0
482	23.0	3.0	1.0
483	-1.0	0.0	0.0
484	-1.0	0.0	-1.0
485	-1.0	0.0	-1.0
486	-1.0	0.0	-1.0
487	-1.0	0.0	-1.0
488	-1.0	0.0	-1.0
489	26.0	3.0	1.0
490	11.0	2.0	1.0
491	-1.0	0.0	-1.0
492	0.0	2.0	1.0
493	0.0	2.0	1.0
494	-1.0	0.0	0.0
495	-1.0	0.0	-1.0
496	0.0	2.0	1.0
497	-1.0	0.0	0.0
498	25.0	3.0	1.0
499	27.0	3.0	1.0
500	-1.0	0.0	-1.0
501	9.0	2.0	1.0
502	-1.0	0.0	-1.0
503	-1.0	0.0	-1.0
504	14.0	2.0	1.0
505	0.0	2.0	1.0
506	13.0	2.0	1.0
507	0.0	2.0	1.0
508	10.0	2.0	1.0
509	25.0	2.0	1.0
510	-1.0	0.0	-1.0
511	20.0	3.0	1.0
512	-1.0	0.0	-1.0
513	0.0	2.0	1.0
514	-1.0	0.0	0.0
515	-1.0	0.0	-1.0
516	15.0	2.0	1.0
517	16.0	3.0	1.0
518	-1.0	0.0	0.0
519	-1.0	0.0	-1.0
520	-1.0	0.0	0.0
521	22.0	2.0	1.0
522	12.0	3.0	1.0
523	18.0	3.0	1.0
524	-1.0	0.0	-1.0
525	-1.0	0.0	0.0
526	-1.0	0.0	-1.0
527	-1.0	0.0	-1.0
528	22.0	2.0	1.0
529	-1.0	0.0	0.0
530	10.0	2.0	1.0
531	-1.0	0.0	0.0
532	24.0	2.0	1.0
533	0.0	2.0	1.0
534	11.0	3.0	1.0
535	-1.0	0.0	0.0
536	-1.0	0.0	-1.0
537	-1.0	0.0	-1.0
538	17.0	2.0	1.0
539	11.0	2.0	1.0
540	8.0	3.0	1.0
541	-1.0	0.0	-1.0
542	25.0	3.0	1.0
543	-1.0	0.0	0.0
544	-1.0	0.0	-1.0
545	0.0	2.0	1.0
546	-1.0	0.0	0.0
547	-1.0	0.0	0.0
548	0.0	2.0	1.0
549	24.0	2.0	1.0
550	14.0	2.0	1.0
551	-1.0	0.0	0.0
552	25.0	2.0	1.0
553	-1.0	0.0	-1.0
554	-1.0	0.0	-1.0
555	-1.0	0.0	0.0
556	0.0	2.0	1.0
557	0.0	2.0	1.0
558	27.0	3.0	1.0
559	18.0	3.0	1.0
560	-1.0	0.0	-1.0
561	-1.0	0.0	-1.0
562	26.0	3.0	1.0
563	-1.0	0.0	0.0
564	-1.0	0.0	-1.0
565	18.0	3.0	1.0
566	-1.0	0.0	0.0
567	-1.0	0.0	-1.0
568	16.0	2.0	1.0
569	25.0	2.0	1.0
570	18.0	3.0	1.0
571	-1.0	0.0	-1.0
572	0.0	2.0	1.0
573	-1.0	0.0	0.0
574	0.0	2.0	1.0
575	-1.0	0.0	-1.0
576	12.0	3.0	1.0
577	-1.0	0.0	-1.0
578	-1.0	0.0	0.0
579	-1.0	0.0	-1.0
580	16.0	2.0	1.0
581	-1.0	0.0	-1.0
582	16.0	2.0	1.0
583	-1.0	0.0	0.0
584	-1.0	0.0	-1.0
585	-1.0	0.0	-1.0
586	-1.0	0.0	0.0
587	17.0	3.0	1.0
588	16.0	3.0	1.0
589	-1.0	0.0	-1.0
590	-1.0	0.0	0.0
591	-1.0	0.0	0.0
592	-1.0	0.0	-1.0
593	0.0	2.0	1.0
594	-1.0	0.0	-1.0
595	-1.0	0.0	-1.0
596	26.0	3.0	1.0
597	-1.0	0.0	-1.0
598	-1.0	0.0	-1.0
599	26.0	2.0	1.0
600	-1.0	0.0	-1.0
601	-1.0	0.0	-1.0
602	-1.0	0.0	0.0
603	18.0	2.0	1.0
604	19.0	3.0	1.0
605	27.0	2.0	1.0
606	0.0	2.0	1.0
607	-1.0	0.0	0.0
608	-1.0	0.0	-1.0
609	0.0	2.0	1.0
610	-1.0	0.0	0.0
611	15.0	2.0	1.0
612	14.0	3.0	1.0
613	11.0	2.0	1.0
614	15.0	2.0	1.0
615	10.0	2.0	1.0
616	12.0	3.0	1.0
617	27.0	2.0	1.0
618	-1.0	0.0	0.0
619	-1.0	0.0	-1.0
620	18.0	2.0	1.0
621	-1.0	0.0	-1.0
622	-1.0	0.0	0.0
623	20.0	3.0	1.0
624	-1.0	0.0	-1.0
625	15.0	2.0	1.0
626	-1.0	0.0	-1.0
627	9.0	2.0	1.0
628	-1.0	0.0	-1.0
629	-1.0	0.0	0.0
630	-1.0	0.0	-1.0
631	19.0	2.0	1.0
632	0.0	2.0	1.0
633	-1.0	0.0	0.0
634	10.0	3.0	1.0
635	-1.0	0.0	0.0
636	28.0	2.0	1.0
637	-1.0	0.0	0.0
638	0.0	2.0	1.0
639	0.0	2.0	1.0
640	-1.0	0.0	0.0
641	-1.0	0.0	0.0
