index	outport	cost	SuccessFlag
0	15.0	2.0	1.0
1	20.0	3.0	1.0
2	22.0	2.0	1.0
3	15.0	2.0	1.0
4	0.0	2.0	1.0
5	0.0	2.0	1.0
6	0.0	2.0	1.0
7	21.0	3.0	1.0
8	26.0	3.0	1.0
9	0.0	2.0	1.0
10	22.0	2.0	1.0
11	11.0	3.0	1.0
12	0.0	2.0	1.0
13	11.0	3.0	1.0
14	26.0	3.0	1.0
15	18.0	3.0	1.0
16	11.0	3.0	1.0
17	0.0	2.0	1.0
18	0.0	2.0	1.0
19	22.0	2.0	1.0
20	16.0	3.0	1.0
21	0.0	2.0	1.0
22	-1.0	0.0	-1.0
23	20.0	3.0	1.0
24	10.0	3.0	1.0
25	18.0	3.0	1.0
26	9.0	3.0	1.0
27	9.0	3.0	1.0
28	8.0	2.0	1.0
29	21.0	3.0	1.0
30	-1.0	0.0	0.0
31	23.0	3.0	1.0
32	0.0	2.0	1.0
33	28.0	3.0	1.0
34	20.0	3.0	1.0
35	24.0	3.0	1.0
36	0.0	2.0	1.0
37	0.0	2.0	1.0
38	0.0	2.0	1.0
39	0.0	2.0	1.0
40	13.0	3.0	1.0
41	0.0	2.0	1.0
42	16.0	3.0	1.0
43	22.0	3.0	1.0
44	23.0	3.0	1.0
45	27.0	3.0	1.0
46	10.0	3.0	1.0
47	19.0	3.0	1.0
48	0.0	2.0	1.0
49	8.0	2.0	1.0
50	8.0	3.0	1.0
51	15.0	2.0	1.0
52	-1.0	0.0	-1.0
53	0.0	2.0	1.0
54	8.0	2.0	1.0
55	0.0	2.0	1.0
56	15.0	2.0	1.0
57	17.0	3.0	1.0
58	15.0	2.0	1.0
59	22.0	2.0	1.0
60	26.0	3.0	1.0
61	28.0	3.0	1.0
62	-1.0	0.0	-1.0
63	23.0	3.0	1.0
64	22.0	2.0	1.0
65	22.0	2.0	1.0
66	-1.0	0.0	-1.0
67	15.0	2.0	1.0
68	12.0	3.0	1.0
69	0.0	2.0	1.0
70	0.0	2.0	1.0
71	0.0	2.0	1.0
72	9.0	2.0	1.0
73	10.0	3.0	1.0
74	8.0	2.0	1.0
75	23.0	2.0	1.0
76	22.0	2.0	1.0
77	-1.0	0.0	-1.0
78	27.0	3.0	1.0
79	-1.0	0.0	0.0
80	-1.0	0.0	0.0
81	9.0	2.0	1.0
82	8.0	2.0	1.0
83	12.0	2.0	1.0
84	27.0	3.0	1.0
85	0.0	2.0	1.0
86	8.0	2.0	1.0
87	14.0	3.0	1.0
88	-1.0	0.0	-1.0
89	27.0	3.0	1.0
90	0.0	2.0	1.0
91	-1.0	0.0	-1.0
92	0.0	2.0	1.0
93	21.0	3.0	1.0
94	10.0	3.0	1.0
95	0.0	2.0	1.0
96	10.0	3.0	1.0
97	0.0	2.0	1.0
98	8.0	2.0	1.0
99	22.0	2.0	1.0
100	23.0	3.0	1.0
101	23.0	3.0	1.0
102	22.0	2.0	1.0
103	-1.0	0.0	-1.0
104	10.0	2.0	1.0
105	-1.0	0.0	-1.0
106	25.0	3.0	1.0
