index	outport	cost	SuccessFlag
0	8.0	2.0	1.0
1	0.0	2.0	1.0
2	0.0	2.0	1.0
3	19.0	3.0	1.0
4	20.0	3.0	1.0
5	15.0	2.0	1.0
6	9.0	3.0	1.0
7	22.0	3.0	1.0
8	15.0	2.0	1.0
9	22.0	2.0	1.0
10	11.0	3.0	1.0
11	0.0	2.0	1.0
12	27.0	3.0	1.0
13	22.0	2.0	1.0
14	8.0	2.0	1.0
15	9.0	3.0	1.0
16	8.0	3.0	1.0
17	0.0	2.0	1.0
18	13.0	3.0	1.0
19	14.0	3.0	1.0
20	28.0	3.0	1.0
21	15.0	2.0	1.0
22	16.0	2.0	1.0
23	0.0	2.0	1.0
24	0.0	2.0	1.0
25	23.0	2.0	1.0
26	12.0	3.0	1.0
27	10.0	3.0	1.0
28	11.0	3.0	1.0
29	22.0	2.0	1.0
30	17.0	3.0	1.0
31	-1.0	0.0	-1.0
32	22.0	3.0	1.0
33	-1.0	0.0	0.0
34	8.0	2.0	1.0
35	13.0	3.0	1.0
36	15.0	2.0	1.0
37	12.0	3.0	1.0
38	15.0	3.0	1.0
39	11.0	3.0	1.0
40	24.0	3.0	1.0
41	0.0	2.0	1.0
42	26.0	3.0	1.0
43	15.0	2.0	1.0
44	0.0	2.0	1.0
45	21.0	3.0	1.0
46	0.0	2.0	1.0
47	19.0	3.0	1.0
48	0.0	2.0	1.0
49	16.0	2.0	1.0
50	0.0	2.0	1.0
51	23.0	2.0	1.0
52	22.0	3.0	1.0
53	23.0	2.0	1.0
54	22.0	2.0	1.0
55	15.0	3.0	1.0
56	0.0	2.0	1.0
57	-1.0	0.0	-1.0
58	8.0	2.0	1.0
59	0.0	2.0	1.0
60	8.0	2.0	1.0
61	15.0	2.0	1.0
62	0.0	2.0	1.0
63	22.0	2.0	1.0
64	24.0	3.0	1.0
65	27.0	3.0	1.0
66	16.0	2.0	1.0
67	13.0	3.0	1.0
68	24.0	2.0	1.0
69	-1.0	0.0	-1.0
70	-1.0	0.0	0.0
71	0.0	2.0	1.0
72	25.0	3.0	1.0
73	14.0	3.0	1.0
74	9.0	3.0	1.0
75	-1.0	0.0	-1.0
76	23.0	2.0	1.0
77	24.0	2.0	1.0
78	-1.0	0.0	-1.0
79	15.0	3.0	1.0
80	0.0	2.0	1.0
81	-1.0	0.0	-1.0
82	22.0	2.0	1.0
83	17.0	2.0	1.0
84	8.0	2.0	1.0
85	11.0	3.0	1.0
86	25.0	2.0	1.0
87	22.0	2.0	1.0
88	-1.0	0.0	-1.0
89	0.0	2.0	1.0
90	22.0	3.0	1.0
91	18.0	3.0	1.0
92	12.0	3.0	1.0
93	-1.0	0.0	0.0
94	8.0	2.0	1.0
95	0.0	2.0	1.0
96	10.0	2.0	1.0
97	8.0	3.0	1.0
98	26.0	3.0	1.0
99	8.0	2.0	1.0
100	0.0	2.0	1.0
101	22.0	2.0	1.0
102	11.0	3.0	1.0
103	-1.0	0.0	0.0
104	16.0	2.0	1.0
105	-1.0	0.0	-1.0
106	-1.0	0.0	-1.0
107	22.0	3.0	1.0
108	0.0	2.0	1.0
109	0.0	2.0	1.0
110	0.0	2.0	1.0
111	15.0	3.0	1.0
112	8.0	2.0	1.0
113	15.0	2.0	1.0
114	24.0	3.0	1.0
115	9.0	2.0	1.0
116	-1.0	0.0	0.0
117	18.0	3.0	1.0
118	18.0	3.0	1.0
119	18.0	2.0	1.0
120	22.0	3.0	1.0
121	22.0	2.0	1.0
122	16.0	3.0	1.0
123	22.0	2.0	1.0
124	23.0	2.0	1.0
125	9.0	2.0	1.0
126	24.0	3.0	1.0
127	0.0	2.0	1.0
128	0.0	2.0	1.0
129	23.0	2.0	1.0
130	-1.0	0.0	0.0
131	-1.0	0.0	-1.0
132	10.0	3.0	1.0
133	14.0	3.0	1.0
134	18.0	3.0	1.0
135	17.0	2.0	1.0
136	-1.0	0.0	-1.0
137	15.0	2.0	1.0
138	-1.0	0.0	-1.0
139	28.0	3.0	1.0
140	0.0	2.0	1.0
141	8.0	2.0	1.0
142	0.0	2.0	1.0
143	0.0	2.0	1.0
144	0.0	2.0	1.0
145	15.0	2.0	1.0
146	0.0	2.0	1.0
147	25.0	2.0	1.0
148	8.0	2.0	1.0
149	13.0	3.0	1.0
150	0.0	2.0	1.0
151	18.0	3.0	1.0
152	0.0	2.0	1.0
153	-1.0	0.0	0.0
154	27.0	2.0	1.0
155	-1.0	0.0	0.0
156	16.0	2.0	1.0
157	0.0	2.0	1.0
158	0.0	2.0	1.0
159	27.0	3.0	1.0
160	9.0	2.0	1.0
161	22.0	2.0	1.0
162	0.0	2.0	1.0
163	21.0	3.0	1.0
164	26.0	3.0	1.0
165	-1.0	0.0	-1.0
166	18.0	3.0	1.0
167	-1.0	0.0	0.0
168	17.0	2.0	1.0
169	-1.0	0.0	-1.0
170	18.0	3.0	1.0
171	24.0	2.0	1.0
172	16.0	2.0	1.0
173	27.0	3.0	1.0
174	-1.0	0.0	0.0
175	-1.0	0.0	-1.0
176	16.0	3.0	1.0
177	20.0	2.0	1.0
178	12.0	3.0	1.0
179	25.0	3.0	1.0
180	22.0	3.0	1.0
181	15.0	2.0	1.0
182	0.0	2.0	1.0
183	-1.0	0.0	-1.0
184	18.0	3.0	1.0
185	18.0	3.0	1.0
186	16.0	2.0	1.0
187	20.0	3.0	1.0
188	25.0	2.0	1.0
189	21.0	3.0	1.0
190	-1.0	0.0	-1.0
191	-1.0	0.0	-1.0
192	16.0	2.0	1.0
193	9.0	2.0	1.0
194	12.0	3.0	1.0
195	-1.0	0.0	-1.0
196	0.0	2.0	1.0
197	-1.0	0.0	0.0
198	0.0	2.0	1.0
199	8.0	3.0	1.0
200	0.0	2.0	1.0
201	11.0	3.0	1.0
202	22.0	2.0	1.0
203	0.0	2.0	1.0
204	23.0	2.0	1.0
205	0.0	2.0	1.0
206	16.0	2.0	1.0
207	0.0	2.0	1.0
208	8.0	2.0	1.0
209	0.0	2.0	1.0
210	-1.0	0.0	-1.0
211	12.0	3.0	1.0
212	-1.0	0.0	0.0
213	-1.0	0.0	0.0
214	0.0	2.0	1.0
215	-1.0	0.0	0.0
216	22.0	2.0	1.0
217	22.0	2.0	1.0
218	19.0	3.0	1.0
219	20.0	3.0	1.0
220	26.0	2.0	1.0
221	8.0	2.0	1.0
222	10.0	3.0	1.0
223	0.0	2.0	1.0
224	-1.0	0.0	-1.0
225	13.0	3.0	1.0
226	0.0	2.0	1.0
227	-1.0	0.0	-1.0
228	-1.0	0.0	0.0
229	0.0	2.0	1.0
230	10.0	3.0	1.0
231	0.0	2.0	1.0
232	-1.0	0.0	-1.0
233	-1.0	0.0	-1.0
234	0.0	2.0	1.0
235	-1.0	0.0	0.0
236	0.0	2.0	1.0
237	20.0	2.0	1.0
238	-1.0	0.0	0.0
239	15.0	2.0	1.0
240	-1.0	0.0	-1.0
241	0.0	2.0	1.0
242	16.0	2.0	1.0
243	-1.0	0.0	-1.0
244	12.0	3.0	1.0
245	-1.0	0.0	0.0
246	0.0	2.0	1.0
247	8.0	2.0	1.0
248	14.0	2.0	1.0
249	-1.0	0.0	0.0
250	-1.0	0.0	0.0
