index	outport	cost	SuccessFlag
0	21.0	3.0	1.0
1	26.0	3.0	1.0
2	28.0	3.0	1.0
3	21.0	3.0	1.0
4	18.0	3.0	1.0
5	21.0	3.0	1.0
6	22.0	3.0	1.0
7	9.0	3.0	1.0
8	17.0	3.0	1.0
9	17.0	3.0	1.0
10	0.0	2.0	1.0
11	0.0	2.0	1.0
12	22.0	2.0	1.0
13	9.0	3.0	1.0
14	11.0	3.0	1.0
15	22.0	2.0	1.0
16	15.0	2.0	1.0
17	10.0	3.0	1.0
18	8.0	2.0	1.0
19	22.0	2.0	1.0
20	21.0	3.0	1.0
21	15.0	2.0	1.0
22	8.0	3.0	1.0
23	0.0	2.0	1.0
24	0.0	2.0	1.0
25	27.0	3.0	1.0
26	-1.0	0.0	-1.0
27	8.0	2.0	1.0
28	11.0	3.0	1.0
29	19.0	3.0	1.0
30	9.0	3.0	1.0
31	14.0	3.0	1.0
32	15.0	2.0	1.0
33	8.0	2.0	1.0
34	0.0	2.0	1.0
35	27.0	3.0	1.0
36	22.0	2.0	1.0
37	0.0	2.0	1.0
38	13.0	3.0	1.0
39	10.0	3.0	1.0
40	0.0	2.0	1.0
41	-1.0	0.0	-1.0
42	25.0	3.0	1.0
43	-1.0	0.0	-1.0
44	0.0	2.0	1.0
45	22.0	3.0	1.0
46	22.0	2.0	1.0
47	0.0	2.0	1.0
48	14.0	3.0	1.0
49	26.0	3.0	1.0
50	-1.0	0.0	-1.0
51	27.0	3.0	1.0
52	0.0	2.0	1.0
53	25.0	3.0	1.0
54	9.0	3.0	1.0
55	19.0	3.0	1.0
56	11.0	3.0	1.0
57	0.0	2.0	1.0
58	0.0	2.0	1.0
59	13.0	3.0	1.0
60	0.0	2.0	1.0
61	19.0	3.0	1.0
62	9.0	2.0	1.0
63	14.0	3.0	1.0
64	9.0	2.0	1.0
65	15.0	2.0	1.0
66	-1.0	0.0	-1.0
67	22.0	2.0	1.0
68	0.0	2.0	1.0
69	0.0	2.0	1.0
70	18.0	3.0	1.0
71	10.0	3.0	1.0
72	15.0	2.0	1.0
73	-1.0	0.0	0.0
74	22.0	2.0	1.0
75	20.0	3.0	1.0
76	0.0	2.0	1.0
77	0.0	2.0	1.0
78	0.0	2.0	1.0
79	10.0	3.0	1.0
80	0.0	2.0	1.0
81	28.0	3.0	1.0
82	-1.0	0.0	-1.0
83	22.0	2.0	1.0
84	-1.0	0.0	-1.0
85	15.0	3.0	1.0
86	22.0	3.0	1.0
87	24.0	3.0	1.0
88	11.0	3.0	1.0
89	20.0	3.0	1.0
