index	outport	cost	SuccessFlag
0	15.0	2.0	1.0
1	22.0	3.0	1.0
2	15.0	2.0	1.0
3	19.0	3.0	1.0
4	15.0	2.0	1.0
5	8.0	2.0	1.0
6	26.0	3.0	1.0
7	8.0	2.0	1.0
8	0.0	2.0	1.0
9	9.0	2.0	1.0
10	0.0	2.0	1.0
11	24.0	3.0	1.0
12	18.0	3.0	1.0
13	23.0	3.0	1.0
14	17.0	3.0	1.0
15	19.0	3.0	1.0
16	22.0	2.0	1.0
17	27.0	3.0	1.0
18	0.0	2.0	1.0
19	22.0	2.0	1.0
20	27.0	3.0	1.0
21	16.0	3.0	1.0
22	12.0	3.0	1.0
23	22.0	2.0	1.0
24	12.0	3.0	1.0
25	0.0	2.0	1.0
26	15.0	2.0	1.0
27	22.0	2.0	1.0
28	20.0	3.0	1.0
29	17.0	3.0	1.0
30	19.0	3.0	1.0
31	10.0	2.0	1.0
32	22.0	2.0	1.0
33	8.0	2.0	1.0
34	26.0	3.0	1.0
35	14.0	3.0	1.0
36	8.0	2.0	1.0
37	14.0	3.0	1.0
38	0.0	2.0	1.0
39	23.0	2.0	1.0
40	0.0	2.0	1.0
41	28.0	3.0	1.0
42	21.0	3.0	1.0
43	0.0	2.0	1.0
44	-1.0	0.0	0.0
45	0.0	2.0	1.0
46	28.0	3.0	1.0
47	22.0	2.0	1.0
48	14.0	3.0	1.0
49	22.0	2.0	1.0
50	19.0	3.0	1.0
51	-1.0	0.0	-1.0
52	17.0	3.0	1.0
53	21.0	3.0	1.0
54	21.0	3.0	1.0
55	0.0	2.0	1.0
56	25.0	3.0	1.0
57	24.0	3.0	1.0
58	9.0	2.0	1.0
59	26.0	3.0	1.0
60	9.0	2.0	1.0
61	8.0	2.0	1.0
62	8.0	2.0	1.0
63	20.0	3.0	1.0
64	15.0	2.0	1.0
65	14.0	3.0	1.0
66	-1.0	0.0	-1.0
67	16.0	3.0	1.0
68	0.0	2.0	1.0
69	0.0	2.0	1.0
70	-1.0	0.0	0.0
71	23.0	2.0	1.0
72	-1.0	0.0	-1.0
73	0.0	2.0	1.0
74	0.0	2.0	1.0
75	0.0	2.0	1.0
76	13.0	3.0	1.0
77	27.0	3.0	1.0
78	22.0	2.0	1.0
79	10.0	3.0	1.0
80	0.0	2.0	1.0
81	11.0	3.0	1.0
82	15.0	2.0	1.0
83	15.0	3.0	1.0
84	25.0	3.0	1.0
85	12.0	3.0	1.0
86	-1.0	0.0	-1.0
87	24.0	3.0	1.0
88	0.0	2.0	1.0
89	-1.0	0.0	0.0
90	13.0	3.0	1.0
91	13.0	3.0	1.0
92	0.0	2.0	1.0
93	22.0	3.0	1.0
94	0.0	2.0	1.0
95	22.0	2.0	1.0
96	0.0	2.0	1.0
97	11.0	3.0	1.0
98	-1.0	0.0	0.0
99	-1.0	0.0	-1.0
100	16.0	2.0	1.0
101	-1.0	0.0	0.0
102	0.0	2.0	1.0
103	20.0	3.0	1.0
104	17.0	3.0	1.0
105	0.0	2.0	1.0
106	28.0	3.0	1.0
107	25.0	3.0	1.0
108	21.0	3.0	1.0
109	18.0	3.0	1.0
110	0.0	2.0	1.0
111	10.0	3.0	1.0
112	24.0	3.0	1.0
113	22.0	3.0	1.0
114	0.0	2.0	1.0
115	22.0	2.0	1.0
116	0.0	2.0	1.0
117	0.0	2.0	1.0
118	0.0	2.0	1.0
119	-1.0	0.0	0.0
120	14.0	3.0	1.0
121	16.0	3.0	1.0
122	0.0	2.0	1.0
123	23.0	2.0	1.0
124	26.0	2.0	1.0
125	0.0	2.0	1.0
126	-1.0	0.0	-1.0
127	18.0	3.0	1.0
128	-1.0	0.0	-1.0
129	20.0	3.0	1.0
130	8.0	2.0	1.0
131	16.0	3.0	1.0
132	-1.0	0.0	-1.0
133	17.0	3.0	1.0
134	0.0	2.0	1.0
135	17.0	3.0	1.0
136	-1.0	0.0	-1.0
137	-1.0	0.0	0.0
138	0.0	2.0	1.0
139	-1.0	0.0	-1.0
140	-1.0	0.0	0.0
141	8.0	2.0	1.0
142	23.0	2.0	1.0
143	15.0	3.0	1.0
144	0.0	2.0	1.0
145	20.0	3.0	1.0
146	0.0	2.0	1.0
147	-1.0	0.0	-1.0
148	24.0	2.0	1.0
149	24.0	2.0	1.0
150	16.0	2.0	1.0
151	-1.0	0.0	-1.0
152	28.0	3.0	1.0
153	27.0	3.0	1.0
154	18.0	3.0	1.0
155	8.0	2.0	1.0
156	27.0	3.0	1.0
157	0.0	2.0	1.0
158	19.0	3.0	1.0
159	19.0	3.0	1.0
160	20.0	3.0	1.0
161	23.0	3.0	1.0
162	0.0	2.0	1.0
163	-1.0	0.0	-1.0
164	0.0	2.0	1.0
165	23.0	2.0	1.0
166	25.0	3.0	1.0
167	17.0	3.0	1.0
168	0.0	2.0	1.0
169	0.0	2.0	1.0
170	-1.0	0.0	-1.0
171	15.0	2.0	1.0
172	18.0	3.0	1.0
173	0.0	2.0	1.0
174	-1.0	0.0	-1.0
175	8.0	2.0	1.0
176	0.0	2.0	1.0
177	11.0	3.0	1.0
178	0.0	2.0	1.0
179	-1.0	0.0	-1.0
180	0.0	2.0	1.0
181	-1.0	0.0	-1.0
182	-1.0	0.0	0.0
183	22.0	2.0	1.0
184	0.0	2.0	1.0
185	-1.0	0.0	0.0
186	-1.0	0.0	0.0
187	-1.0	0.0	-1.0
188	9.0	2.0	1.0
189	23.0	2.0	1.0
190	13.0	3.0	1.0
191	26.0	3.0	1.0
192	-1.0	0.0	-1.0
193	11.0	3.0	1.0
194	8.0	2.0	1.0
195	-1.0	0.0	0.0
196	9.0	2.0	1.0
197	-1.0	0.0	-1.0
198	-1.0	0.0	-1.0
199	-1.0	0.0	-1.0
200	11.0	2.0	1.0
201	-1.0	0.0	-1.0
202	23.0	3.0	1.0
203	-1.0	0.0	-1.0
204	-1.0	0.0	0.0
205	25.0	3.0	1.0
206	0.0	2.0	1.0
207	-1.0	0.0	0.0
208	9.0	2.0	1.0
209	0.0	2.0	1.0
210	-1.0	0.0	-1.0
211	0.0	2.0	1.0
212	23.0	3.0	1.0
213	-1.0	0.0	-1.0
214	-1.0	0.0	0.0
215	18.0	3.0	1.0
216	-1.0	0.0	0.0
217	16.0	2.0	1.0
218	22.0	3.0	1.0
219	0.0	2.0	1.0
220	8.0	2.0	1.0
221	-1.0	0.0	-1.0
222	0.0	2.0	1.0
223	8.0	3.0	1.0
224	-1.0	0.0	0.0
225	0.0	2.0	1.0
226	0.0	2.0	1.0
227	14.0	3.0	1.0
228	22.0	3.0	1.0
229	-1.0	0.0	0.0
230	-1.0	0.0	-1.0
231	-1.0	0.0	-1.0
232	8.0	3.0	1.0
233	0.0	2.0	1.0
234	26.0	3.0	1.0
