index	outport	cost	SuccessFlag
0	23.0	3.0	1.0
1	18.0	3.0	1.0
2	0.0	2.0	1.0
3	18.0	3.0	1.0
4	8.0	2.0	1.0
5	9.0	3.0	1.0
6	24.0	3.0	1.0
7	15.0	3.0	1.0
8	12.0	3.0	1.0
9	9.0	2.0	1.0
10	12.0	3.0	1.0
11	0.0	2.0	1.0
12	13.0	3.0	1.0
13	0.0	2.0	1.0
14	19.0	3.0	1.0
15	-1.0	0.0	-1.0
16	14.0	3.0	1.0
17	8.0	2.0	1.0
18	-1.0	0.0	-1.0
19	8.0	2.0	1.0
20	18.0	3.0	1.0
21	22.0	3.0	1.0
22	28.0	3.0	1.0
23	0.0	2.0	1.0
24	15.0	2.0	1.0
25	20.0	3.0	1.0
26	25.0	3.0	1.0
27	18.0	3.0	1.0
28	9.0	3.0	1.0
29	0.0	2.0	1.0
30	0.0	2.0	1.0
31	28.0	3.0	1.0
32	24.0	3.0	1.0
33	0.0	2.0	1.0
34	16.0	3.0	1.0
35	0.0	2.0	1.0
36	24.0	3.0	1.0
37	-1.0	0.0	0.0
38	24.0	3.0	1.0
39	17.0	3.0	1.0
40	-1.0	0.0	-1.0
41	23.0	3.0	1.0
42	-1.0	0.0	-1.0
43	8.0	2.0	1.0
44	19.0	3.0	1.0
45	-1.0	0.0	-1.0
46	15.0	2.0	1.0
47	16.0	3.0	1.0
48	-1.0	0.0	-1.0
49	20.0	3.0	1.0
50	-1.0	0.0	-1.0
51	17.0	3.0	1.0
52	-1.0	0.0	-1.0
53	0.0	2.0	1.0
54	-1.0	0.0	0.0
55	9.0	3.0	1.0
56	-1.0	0.0	-1.0
57	-1.0	0.0	-1.0
58	19.0	3.0	1.0
59	-1.0	0.0	-1.0
60	0.0	2.0	1.0
61	22.0	2.0	1.0
62	10.0	3.0	1.0
63	14.0	3.0	1.0
64	0.0	2.0	1.0
65	8.0	2.0	1.0
66	0.0	2.0	1.0
67	-1.0	0.0	-1.0
68	15.0	3.0	1.0
69	25.0	3.0	1.0
70	0.0	2.0	1.0
71	0.0	2.0	1.0
72	10.0	3.0	1.0
73	13.0	3.0	1.0
74	15.0	2.0	1.0
75	24.0	3.0	1.0
76	23.0	3.0	1.0
77	22.0	3.0	1.0
78	0.0	2.0	1.0
79	-1.0	0.0	-1.0
80	24.0	2.0	1.0
81	24.0	3.0	1.0
82	20.0	3.0	1.0
83	0.0	2.0	1.0
84	27.0	3.0	1.0
85	23.0	2.0	1.0
86	12.0	3.0	1.0
87	10.0	2.0	1.0
88	17.0	3.0	1.0
89	22.0	2.0	1.0
90	0.0	2.0	1.0
91	8.0	3.0	1.0
92	17.0	3.0	1.0
93	0.0	2.0	1.0
94	16.0	3.0	1.0
95	22.0	3.0	1.0
96	26.0	3.0	1.0
97	15.0	2.0	1.0
98	9.0	3.0	1.0
99	-1.0	0.0	-1.0
100	-1.0	0.0	-1.0
101	0.0	2.0	1.0
102	16.0	3.0	1.0
103	26.0	3.0	1.0
104	0.0	2.0	1.0
105	0.0	2.0	1.0
106	22.0	2.0	1.0
107	27.0	3.0	1.0
108	27.0	3.0	1.0
109	-1.0	0.0	-1.0
110	-1.0	0.0	-1.0
111	0.0	2.0	1.0
112	0.0	2.0	1.0
113	0.0	2.0	1.0
114	19.0	3.0	1.0
115	14.0	3.0	1.0
116	22.0	2.0	1.0
117	8.0	3.0	1.0
118	11.0	2.0	1.0
119	8.0	3.0	1.0
120	23.0	3.0	1.0
121	-1.0	0.0	-1.0
122	16.0	3.0	1.0
123	15.0	2.0	1.0
124	0.0	2.0	1.0
125	-1.0	0.0	0.0
126	0.0	2.0	1.0
127	-1.0	0.0	-1.0
128	18.0	3.0	1.0
129	0.0	2.0	1.0
130	-1.0	0.0	-1.0
131	15.0	3.0	1.0
132	-1.0	0.0	-1.0
133	21.0	3.0	1.0
134	23.0	2.0	1.0
135	0.0	2.0	1.0
136	-1.0	0.0	-1.0
137	11.0	3.0	1.0
138	15.0	2.0	1.0
139	-1.0	0.0	-1.0
140	19.0	3.0	1.0
141	23.0	2.0	1.0
142	-1.0	0.0	-1.0
