index	outport	cost	SuccessFlag
0	15.0	2.0	1.0
1	22.0	2.0	1.0
2	0.0	2.0	1.0
3	0.0	2.0	1.0
4	24.0	3.0	1.0
5	22.0	2.0	1.0
6	0.0	2.0	1.0
7	8.0	3.0	1.0
8	22.0	2.0	1.0
9	19.0	3.0	1.0
10	0.0	2.0	1.0
11	27.0	3.0	1.0
12	0.0	2.0	1.0
13	20.0	3.0	1.0
14	0.0	2.0	1.0
15	0.0	2.0	1.0
16	22.0	2.0	1.0
17	22.0	3.0	1.0
18	27.0	3.0	1.0
19	11.0	3.0	1.0
20	23.0	2.0	1.0
21	16.0	3.0	1.0
22	8.0	2.0	1.0
23	-1.0	0.0	0.0
24	15.0	3.0	1.0
25	28.0	3.0	1.0
26	-1.0	0.0	-1.0
27	19.0	3.0	1.0
28	8.0	2.0	1.0
29	27.0	3.0	1.0
30	8.0	2.0	1.0
31	0.0	2.0	1.0
32	22.0	2.0	1.0
33	22.0	2.0	1.0
34	16.0	3.0	1.0
35	0.0	2.0	1.0
36	15.0	2.0	1.0
37	22.0	2.0	1.0
38	0.0	2.0	1.0
39	14.0	3.0	1.0
40	0.0	2.0	1.0
41	20.0	3.0	1.0
42	16.0	3.0	1.0
43	9.0	3.0	1.0
44	25.0	3.0	1.0
45	-1.0	0.0	-1.0
46	19.0	3.0	1.0
47	0.0	2.0	1.0
48	15.0	2.0	1.0
49	26.0	3.0	1.0
50	16.0	3.0	1.0
51	0.0	2.0	1.0
52	0.0	2.0	1.0
53	11.0	3.0	1.0
54	28.0	3.0	1.0
55	0.0	2.0	1.0
56	-1.0	0.0	0.0
57	26.0	3.0	1.0
58	0.0	2.0	1.0
59	0.0	2.0	1.0
60	8.0	2.0	1.0
61	15.0	2.0	1.0
62	0.0	2.0	1.0
63	-1.0	0.0	-1.0
64	28.0	3.0	1.0
65	-1.0	0.0	-1.0
66	10.0	3.0	1.0
67	10.0	3.0	1.0
68	26.0	3.0	1.0
69	14.0	3.0	1.0
70	15.0	3.0	1.0
71	25.0	3.0	1.0
72	9.0	2.0	1.0
73	-1.0	0.0	-1.0
74	9.0	3.0	1.0
75	-1.0	0.0	-1.0
76	12.0	3.0	1.0
77	12.0	3.0	1.0
78	-1.0	0.0	-1.0
79	13.0	3.0	1.0
80	28.0	3.0	1.0
81	20.0	3.0	1.0
82	0.0	2.0	1.0
83	27.0	3.0	1.0
84	-1.0	0.0	-1.0
85	20.0	3.0	1.0
86	15.0	2.0	1.0
87	15.0	3.0	1.0
88	0.0	2.0	1.0
89	9.0	3.0	1.0
90	15.0	3.0	1.0
91	15.0	2.0	1.0
92	20.0	3.0	1.0
93	0.0	2.0	1.0
94	17.0	3.0	1.0
95	11.0	3.0	1.0
96	24.0	3.0	1.0
97	12.0	3.0	1.0
98	23.0	2.0	1.0
99	14.0	3.0	1.0
100	-1.0	0.0	0.0
101	15.0	3.0	1.0
102	8.0	2.0	1.0
103	0.0	2.0	1.0
104	-1.0	0.0	-1.0
105	14.0	3.0	1.0
106	22.0	3.0	1.0
107	14.0	3.0	1.0
108	14.0	3.0	1.0
109	8.0	2.0	1.0
110	10.0	2.0	1.0
111	-1.0	0.0	0.0
112	23.0	3.0	1.0
113	0.0	2.0	1.0
114	8.0	2.0	1.0
115	13.0	3.0	1.0
116	27.0	3.0	1.0
117	0.0	2.0	1.0
118	26.0	3.0	1.0
119	26.0	3.0	1.0
120	21.0	3.0	1.0
121	8.0	2.0	1.0
122	0.0	2.0	1.0
123	22.0	2.0	1.0
124	10.0	3.0	1.0
125	17.0	2.0	1.0
126	0.0	2.0	1.0
127	-1.0	0.0	-1.0
128	22.0	2.0	1.0
129	23.0	3.0	1.0
130	12.0	3.0	1.0
131	15.0	2.0	1.0
132	-1.0	0.0	-1.0
133	26.0	3.0	1.0
134	26.0	3.0	1.0
