index	outport	cost	SuccessFlag
0	24.0	3.0	1.0
1	8.0	2.0	1.0
2	8.0	2.0	1.0
3	22.0	2.0	1.0
4	26.0	3.0	1.0
5	14.0	3.0	1.0
6	11.0	3.0	1.0
7	0.0	2.0	1.0
8	16.0	3.0	1.0
9	9.0	2.0	1.0
10	28.0	3.0	1.0
11	12.0	3.0	1.0
12	0.0	2.0	1.0
13	0.0	2.0	1.0
14	11.0	3.0	1.0
15	9.0	2.0	1.0
16	9.0	3.0	1.0
17	12.0	3.0	1.0
18	16.0	3.0	1.0
19	15.0	2.0	1.0
20	0.0	2.0	1.0
21	-1.0	0.0	-1.0
22	22.0	2.0	1.0
23	27.0	3.0	1.0
24	9.0	3.0	1.0
25	15.0	2.0	1.0
26	8.0	3.0	1.0
27	0.0	2.0	1.0
28	8.0	3.0	1.0
29	0.0	2.0	1.0
30	0.0	2.0	1.0
31	0.0	2.0	1.0
32	24.0	3.0	1.0
33	8.0	3.0	1.0
34	0.0	2.0	1.0
35	15.0	2.0	1.0
36	11.0	3.0	1.0
37	0.0	2.0	1.0
38	15.0	2.0	1.0
39	11.0	3.0	1.0
40	12.0	3.0	1.0
41	9.0	3.0	1.0
42	8.0	2.0	1.0
43	0.0	2.0	1.0
44	20.0	3.0	1.0
45	18.0	3.0	1.0
46	9.0	3.0	1.0
47	15.0	2.0	1.0
48	9.0	2.0	1.0
49	0.0	2.0	1.0
50	20.0	3.0	1.0
51	-1.0	0.0	0.0
52	17.0	3.0	1.0
53	14.0	3.0	1.0
54	-1.0	0.0	-1.0
55	8.0	3.0	1.0
56	25.0	3.0	1.0
57	17.0	3.0	1.0
58	11.0	3.0	1.0
59	0.0	2.0	1.0
60	0.0	2.0	1.0
61	0.0	2.0	1.0
62	-1.0	0.0	-1.0
63	16.0	2.0	1.0
64	10.0	2.0	1.0
65	15.0	2.0	1.0
66	0.0	2.0	1.0
67	0.0	2.0	1.0
68	-1.0	0.0	-1.0
69	9.0	3.0	1.0
70	18.0	3.0	1.0
71	9.0	3.0	1.0
72	8.0	2.0	1.0
73	27.0	3.0	1.0
74	10.0	2.0	1.0
75	24.0	3.0	1.0
76	8.0	2.0	1.0
77	22.0	2.0	1.0
78	0.0	2.0	1.0
79	10.0	3.0	1.0
80	27.0	3.0	1.0
81	0.0	2.0	1.0
82	0.0	2.0	1.0
83	-1.0	0.0	0.0
84	17.0	3.0	1.0
85	19.0	3.0	1.0
86	0.0	2.0	1.0
87	19.0	3.0	1.0
88	13.0	3.0	1.0
89	9.0	2.0	1.0
90	22.0	2.0	1.0
91	28.0	3.0	1.0
92	15.0	2.0	1.0
93	21.0	3.0	1.0
94	11.0	3.0	1.0
95	18.0	3.0	1.0
96	-1.0	0.0	0.0
97	25.0	3.0	1.0
98	-1.0	0.0	0.0
99	-1.0	0.0	-1.0
100	23.0	3.0	1.0
101	28.0	3.0	1.0
102	24.0	3.0	1.0
103	-1.0	0.0	-1.0
104	8.0	2.0	1.0
105	0.0	2.0	1.0
106	11.0	2.0	1.0
107	22.0	2.0	1.0
108	13.0	3.0	1.0
