index	outport	cost	SuccessFlag
0	14.0	3.0	1.0
1	22.0	2.0	1.0
2	22.0	2.0	1.0
3	13.0	3.0	1.0
4	22.0	2.0	1.0
5	0.0	2.0	1.0
6	0.0	2.0	1.0
7	17.0	3.0	1.0
8	20.0	3.0	1.0
9	21.0	3.0	1.0
10	0.0	2.0	1.0
11	-1.0	0.0	-1.0
12	0.0	2.0	1.0
13	13.0	3.0	1.0
14	23.0	3.0	1.0
15	8.0	2.0	1.0
16	22.0	2.0	1.0
17	21.0	3.0	1.0
18	15.0	2.0	1.0
19	0.0	2.0	1.0
20	23.0	2.0	1.0
21	22.0	2.0	1.0
22	27.0	3.0	1.0
23	15.0	2.0	1.0
24	27.0	3.0	1.0
25	8.0	2.0	1.0
26	11.0	3.0	1.0
27	22.0	2.0	1.0
28	12.0	3.0	1.0
29	28.0	3.0	1.0
30	24.0	2.0	1.0
31	12.0	3.0	1.0
32	8.0	2.0	1.0
33	0.0	2.0	1.0
34	0.0	2.0	1.0
35	0.0	2.0	1.0
36	12.0	3.0	1.0
37	15.0	2.0	1.0
38	0.0	2.0	1.0
39	8.0	3.0	1.0
40	0.0	2.0	1.0
41	24.0	3.0	1.0
42	8.0	3.0	1.0
43	15.0	2.0	1.0
44	8.0	2.0	1.0
45	23.0	3.0	1.0
46	8.0	3.0	1.0
47	0.0	2.0	1.0
48	17.0	3.0	1.0
49	0.0	2.0	1.0
50	15.0	2.0	1.0
51	0.0	2.0	1.0
52	27.0	3.0	1.0
53	0.0	2.0	1.0
54	26.0	3.0	1.0
55	0.0	2.0	1.0
56	22.0	2.0	1.0
57	15.0	2.0	1.0
58	19.0	3.0	1.0
59	15.0	2.0	1.0
60	25.0	3.0	1.0
61	11.0	3.0	1.0
62	16.0	2.0	1.0
63	22.0	2.0	1.0
64	16.0	3.0	1.0
65	22.0	3.0	1.0
66	20.0	3.0	1.0
67	0.0	2.0	1.0
68	16.0	2.0	1.0
69	0.0	2.0	1.0
70	0.0	2.0	1.0
71	22.0	2.0	1.0
72	18.0	3.0	1.0
73	22.0	2.0	1.0
74	0.0	2.0	1.0
75	-1.0	0.0	0.0
