index	outport	cost	SuccessFlag
0	16.0	3.0	1.0
1	0.0	2.0	1.0
2	26.0	3.0	1.0
3	22.0	2.0	1.0
4	0.0	2.0	1.0
5	22.0	2.0	1.0
6	8.0	2.0	1.0
7	27.0	3.0	1.0
8	12.0	3.0	1.0
9	21.0	3.0	1.0
10	8.0	2.0	1.0
11	18.0	3.0	1.0
12	22.0	2.0	1.0
13	0.0	2.0	1.0
14	18.0	3.0	1.0
15	0.0	2.0	1.0
16	0.0	2.0	1.0
17	24.0	3.0	1.0
18	23.0	2.0	1.0
19	27.0	3.0	1.0
20	19.0	3.0	1.0
21	0.0	2.0	1.0
22	23.0	3.0	1.0
23	22.0	2.0	1.0
24	20.0	3.0	1.0
25	0.0	2.0	1.0
26	22.0	2.0	1.0
27	-1.0	0.0	0.0
28	0.0	2.0	1.0
29	0.0	2.0	1.0
30	-1.0	0.0	0.0
31	23.0	3.0	1.0
32	21.0	3.0	1.0
33	24.0	3.0	1.0
34	8.0	2.0	1.0
35	-1.0	0.0	-1.0
36	23.0	2.0	1.0
37	20.0	3.0	1.0
38	26.0	3.0	1.0
39	0.0	2.0	1.0
40	24.0	3.0	1.0
41	0.0	2.0	1.0
42	12.0	3.0	1.0
43	15.0	2.0	1.0
44	11.0	3.0	1.0
45	21.0	3.0	1.0
46	-1.0	0.0	-1.0
47	0.0	2.0	1.0
48	18.0	3.0	1.0
49	-1.0	0.0	-1.0
50	0.0	0.0	0.0
