index	outport	cost	SuccessFlag
0	15.0	2.0	1.0
1	19.0	3.0	1.0
2	22.0	2.0	1.0
3	8.0	3.0	1.0
4	15.0	2.0	1.0
5	15.0	2.0	1.0
6	22.0	2.0	1.0
7	9.0	3.0	1.0
8	0.0	2.0	1.0
9	23.0	3.0	1.0
10	16.0	2.0	1.0
11	22.0	2.0	1.0
12	15.0	2.0	1.0
13	12.0	3.0	1.0
14	-1.0	0.0	-1.0
15	0.0	2.0	1.0
16	0.0	2.0	1.0
17	8.0	2.0	1.0
18	19.0	3.0	1.0
19	9.0	2.0	1.0
20	15.0	2.0	1.0
21	28.0	3.0	1.0
22	0.0	2.0	1.0
23	0.0	2.0	1.0
24	22.0	3.0	1.0
25	17.0	3.0	1.0
26	22.0	2.0	1.0
27	28.0	3.0	1.0
28	0.0	2.0	1.0
29	25.0	3.0	1.0
30	19.0	3.0	1.0
31	15.0	3.0	1.0
32	15.0	2.0	1.0
33	17.0	2.0	1.0
34	15.0	2.0	1.0
35	18.0	3.0	1.0
36	22.0	2.0	1.0
37	0.0	2.0	1.0
38	27.0	3.0	1.0
39	24.0	3.0	1.0
40	15.0	2.0	1.0
41	26.0	3.0	1.0
42	8.0	2.0	1.0
43	13.0	3.0	1.0
44	0.0	2.0	1.0
45	22.0	2.0	1.0
46	8.0	2.0	1.0
47	15.0	2.0	1.0
48	11.0	3.0	1.0
49	0.0	2.0	1.0
50	22.0	2.0	1.0
51	9.0	3.0	1.0
52	19.0	3.0	1.0
53	10.0	3.0	1.0
54	15.0	3.0	1.0
55	9.0	2.0	1.0
56	9.0	2.0	1.0
57	-1.0	0.0	-1.0
58	14.0	3.0	1.0
59	22.0	2.0	1.0
60	24.0	3.0	1.0
61	0.0	2.0	1.0
62	0.0	2.0	1.0
63	12.0	3.0	1.0
64	8.0	2.0	1.0
65	19.0	3.0	1.0
66	28.0	3.0	1.0
67	22.0	2.0	1.0
68	25.0	3.0	1.0
69	28.0	3.0	1.0
70	16.0	3.0	1.0
71	21.0	3.0	1.0
72	23.0	2.0	1.0
73	17.0	3.0	1.0
74	13.0	3.0	1.0
75	22.0	2.0	1.0
76	26.0	3.0	1.0
77	22.0	2.0	1.0
78	0.0	2.0	1.0
79	0.0	2.0	1.0
80	-1.0	0.0	-1.0
81	16.0	2.0	1.0
82	15.0	2.0	1.0
83	-1.0	0.0	-1.0
84	0.0	2.0	1.0
85	15.0	2.0	1.0
86	23.0	2.0	1.0
87	12.0	3.0	1.0
88	26.0	3.0	1.0
89	0.0	2.0	1.0
90	-1.0	0.0	-1.0
91	0.0	2.0	1.0
92	14.0	3.0	1.0
93	0.0	2.0	1.0
94	8.0	3.0	1.0
95	8.0	2.0	1.0
96	19.0	3.0	1.0
97	9.0	2.0	1.0
98	19.0	3.0	1.0
99	24.0	2.0	1.0
100	26.0	3.0	1.0
101	23.0	3.0	1.0
102	22.0	2.0	1.0
103	16.0	3.0	1.0
104	0.0	2.0	1.0
105	9.0	2.0	1.0
106	23.0	3.0	1.0
107	8.0	2.0	1.0
108	-1.0	0.0	-1.0
109	20.0	3.0	1.0
110	-1.0	0.0	0.0
111	14.0	3.0	1.0
112	19.0	3.0	1.0
113	0.0	2.0	1.0
114	-1.0	0.0	-1.0
115	0.0	2.0	1.0
116	23.0	2.0	1.0
117	8.0	2.0	1.0
118	20.0	3.0	1.0
119	13.0	3.0	1.0
120	17.0	3.0	1.0
