index	outport	cost	SuccessFlag
0	23.0	3.0	1.0
1	15.0	2.0	1.0
2	26.0	3.0	1.0
3	19.0	3.0	1.0
4	26.0	3.0	1.0
5	25.0	3.0	1.0
6	22.0	2.0	1.0
7	10.0	3.0	1.0
8	9.0	3.0	1.0
9	15.0	2.0	1.0
10	0.0	2.0	1.0
11	9.0	3.0	1.0
12	22.0	3.0	1.0
13	22.0	2.0	1.0
14	23.0	3.0	1.0
15	0.0	2.0	1.0
16	0.0	2.0	1.0
17	-1.0	0.0	0.0
18	0.0	2.0	1.0
19	22.0	2.0	1.0
20	15.0	2.0	1.0
21	20.0	3.0	1.0
22	24.0	3.0	1.0
23	8.0	3.0	1.0
24	21.0	3.0	1.0
25	15.0	3.0	1.0
26	8.0	2.0	1.0
27	16.0	2.0	1.0
28	23.0	2.0	1.0
29	23.0	3.0	1.0
30	15.0	2.0	1.0
31	12.0	3.0	1.0
32	27.0	3.0	1.0
33	0.0	2.0	1.0
34	20.0	3.0	1.0
35	8.0	2.0	1.0
36	23.0	2.0	1.0
37	19.0	3.0	1.0
38	17.0	2.0	1.0
39	17.0	3.0	1.0
40	18.0	3.0	1.0
41	15.0	2.0	1.0
42	27.0	3.0	1.0
43	20.0	3.0	1.0
44	8.0	2.0	1.0
45	9.0	3.0	1.0
46	0.0	2.0	1.0
47	16.0	3.0	1.0
48	-1.0	0.0	-1.0
49	26.0	3.0	1.0
50	0.0	2.0	1.0
51	8.0	2.0	1.0
52	15.0	2.0	1.0
53	0.0	2.0	1.0
54	15.0	2.0	1.0
55	-1.0	0.0	-1.0
56	27.0	3.0	1.0
57	0.0	2.0	1.0
58	27.0	3.0	1.0
59	22.0	2.0	1.0
60	11.0	3.0	1.0
61	-1.0	0.0	-1.0
62	-1.0	0.0	-1.0
63	0.0	2.0	1.0
64	-1.0	0.0	0.0
65	0.0	2.0	1.0
66	25.0	2.0	1.0
67	17.0	2.0	1.0
68	10.0	3.0	1.0
69	0.0	2.0	1.0
70	0.0	2.0	1.0
71	0.0	2.0	1.0
72	20.0	3.0	1.0
73	-1.0	0.0	0.0
74	0.0	2.0	1.0
75	21.0	3.0	1.0
76	15.0	2.0	1.0
77	17.0	2.0	1.0
78	-1.0	0.0	-1.0
79	16.0	2.0	1.0
80	26.0	3.0	1.0
81	15.0	2.0	1.0
82	10.0	2.0	1.0
83	18.0	2.0	1.0
84	0.0	2.0	1.0
85	11.0	3.0	1.0
86	24.0	3.0	1.0
87	16.0	3.0	1.0
88	0.0	2.0	1.0
89	17.0	3.0	1.0
90	15.0	2.0	1.0
91	-1.0	0.0	0.0
92	16.0	2.0	1.0
93	24.0	3.0	1.0
94	-1.0	0.0	-1.0
95	0.0	2.0	1.0
96	20.0	3.0	1.0
97	-1.0	0.0	-1.0
98	17.0	3.0	1.0
99	15.0	2.0	1.0
100	-1.0	0.0	-1.0
101	0.0	2.0	1.0
102	26.0	3.0	1.0
103	22.0	2.0	1.0
104	-1.0	0.0	-1.0
105	22.0	2.0	1.0
106	0.0	2.0	1.0
107	0.0	2.0	1.0
108	27.0	2.0	1.0
109	18.0	3.0	1.0
110	-1.0	0.0	0.0
111	16.0	2.0	1.0
112	9.0	3.0	1.0
113	-1.0	0.0	-1.0
114	18.0	3.0	1.0
115	-1.0	0.0	-1.0
116	26.0	3.0	1.0
117	-1.0	0.0	0.0
118	9.0	2.0	1.0
