index	outport	cost	SuccessFlag
0	0.0	2.0	1.0
1	15.0	2.0	1.0
2	23.0	3.0	1.0
3	13.0	3.0	1.0
4	11.0	3.0	1.0
5	14.0	3.0	1.0
6	0.0	2.0	1.0
7	24.0	3.0	1.0
8	22.0	2.0	1.0
9	22.0	3.0	1.0
10	18.0	3.0	1.0
11	22.0	3.0	1.0
12	25.0	3.0	1.0
13	0.0	2.0	1.0
14	19.0	3.0	1.0
15	0.0	2.0	1.0
16	0.0	2.0	1.0
17	8.0	2.0	1.0
18	13.0	3.0	1.0
19	15.0	2.0	1.0
20	8.0	2.0	1.0
21	18.0	3.0	1.0
22	10.0	3.0	1.0
23	0.0	2.0	1.0
24	28.0	3.0	1.0
25	24.0	3.0	1.0
26	15.0	3.0	1.0
27	18.0	3.0	1.0
28	9.0	2.0	1.0
29	0.0	2.0	1.0
30	0.0	2.0	1.0
31	22.0	2.0	1.0
32	-1.0	0.0	-1.0
33	20.0	3.0	1.0
34	-1.0	0.0	-1.0
35	0.0	2.0	1.0
36	8.0	3.0	1.0
37	0.0	2.0	1.0
38	0.0	2.0	1.0
39	-1.0	0.0	-1.0
40	10.0	2.0	1.0
41	23.0	3.0	1.0
42	23.0	3.0	1.0
43	11.0	3.0	1.0
44	22.0	2.0	1.0
45	15.0	2.0	1.0
46	16.0	2.0	1.0
47	19.0	3.0	1.0
48	15.0	2.0	1.0
49	8.0	2.0	1.0
50	8.0	2.0	1.0
51	0.0	2.0	1.0
52	-1.0	0.0	-1.0
53	16.0	2.0	1.0
54	8.0	2.0	1.0
55	11.0	3.0	1.0
56	22.0	2.0	1.0
57	-1.0	0.0	0.0
58	16.0	3.0	1.0
59	12.0	3.0	1.0
60	11.0	3.0	1.0
61	26.0	3.0	1.0
62	0.0	2.0	1.0
63	10.0	3.0	1.0
64	8.0	2.0	1.0
65	9.0	2.0	1.0
66	-1.0	0.0	-1.0
67	15.0	2.0	1.0
68	18.0	3.0	1.0
69	15.0	2.0	1.0
70	15.0	2.0	1.0
71	27.0	3.0	1.0
72	0.0	2.0	1.0
73	8.0	3.0	1.0
74	14.0	3.0	1.0
75	12.0	3.0	1.0
76	-1.0	0.0	-1.0
77	26.0	3.0	1.0
78	12.0	3.0	1.0
79	0.0	2.0	1.0
80	27.0	3.0	1.0
81	13.0	2.0	1.0
82	0.0	2.0	1.0
83	20.0	3.0	1.0
84	0.0	2.0	1.0
85	23.0	3.0	1.0
86	-1.0	0.0	-1.0
87	0.0	2.0	1.0
88	24.0	3.0	1.0
89	17.0	3.0	1.0
90	24.0	3.0	1.0
91	16.0	3.0	1.0
92	19.0	3.0	1.0
93	8.0	2.0	1.0
94	-1.0	0.0	-1.0
95	0.0	2.0	1.0
96	0.0	2.0	1.0
97	-1.0	0.0	-1.0
98	15.0	2.0	1.0
99	0.0	2.0	1.0
100	16.0	2.0	1.0
101	8.0	3.0	1.0
102	-1.0	0.0	0.0
103	8.0	2.0	1.0
104	-1.0	0.0	-1.0
105	0.0	2.0	1.0
106	-1.0	0.0	-1.0
107	21.0	3.0	1.0
108	15.0	2.0	1.0
109	17.0	2.0	1.0
110	0.0	2.0	1.0
111	10.0	3.0	1.0
112	0.0	2.0	1.0
113	27.0	3.0	1.0
114	22.0	3.0	1.0
115	19.0	3.0	1.0
116	22.0	2.0	1.0
117	-1.0	0.0	-1.0
118	11.0	3.0	1.0
119	8.0	2.0	1.0
120	15.0	2.0	1.0
121	25.0	3.0	1.0
122	-1.0	0.0	-1.0
123	0.0	2.0	1.0
124	-1.0	0.0	-1.0
125	13.0	3.0	1.0
126	0.0	2.0	1.0
127	16.0	3.0	1.0
128	0.0	2.0	1.0
129	-1.0	0.0	-1.0
130	23.0	2.0	1.0
131	0.0	2.0	1.0
132	17.0	3.0	1.0
133	9.0	2.0	1.0
134	0.0	2.0	1.0
135	-1.0	0.0	-1.0
136	-1.0	0.0	0.0
137	-1.0	0.0	-1.0
138	20.0	3.0	1.0
139	0.0	2.0	1.0
140	15.0	3.0	1.0
141	-1.0	0.0	-1.0
142	0.0	2.0	1.0
143	22.0	3.0	1.0
144	23.0	2.0	1.0
145	14.0	3.0	1.0
146	-1.0	0.0	-1.0
147	0.0	2.0	1.0
148	27.0	3.0	1.0
149	17.0	3.0	1.0
150	24.0	3.0	1.0
151	9.0	2.0	1.0
152	9.0	2.0	1.0
153	12.0	2.0	1.0
154	0.0	2.0	1.0
155	-1.0	0.0	-1.0
156	20.0	3.0	1.0
157	9.0	2.0	1.0
158	23.0	3.0	1.0
159	22.0	3.0	1.0
160	23.0	2.0	1.0
161	13.0	3.0	1.0
162	-1.0	0.0	-1.0
163	-1.0	0.0	-1.0
164	23.0	3.0	1.0
165	14.0	3.0	1.0
166	0.0	2.0	1.0
167	23.0	2.0	1.0
168	-1.0	0.0	0.0
169	20.0	3.0	1.0
170	0.0	2.0	1.0
171	-1.0	0.0	-1.0
172	-1.0	0.0	-1.0
173	-1.0	0.0	-1.0
174	26.0	3.0	1.0
175	8.0	2.0	1.0
176	-1.0	0.0	-1.0
177	-1.0	0.0	-1.0
178	10.0	2.0	1.0
179	-1.0	0.0	-1.0
180	0.0	2.0	1.0
181	12.0	3.0	1.0
182	-1.0	0.0	-1.0
183	19.0	3.0	1.0
184	22.0	2.0	1.0
185	-1.0	0.0	-1.0
186	0.0	2.0	1.0
187	12.0	3.0	1.0
188	0.0	2.0	1.0
189	17.0	3.0	1.0
190	-1.0	0.0	-1.0
191	17.0	2.0	1.0
192	-1.0	0.0	-1.0
193	0.0	2.0	1.0
194	14.0	3.0	1.0
195	16.0	2.0	1.0
196	0.0	2.0	1.0
197	10.0	2.0	1.0
198	0.0	2.0	1.0
199	13.0	3.0	1.0
200	-1.0	0.0	-1.0
201	14.0	3.0	1.0
202	0.0	2.0	1.0
203	-1.0	0.0	0.0
204	-1.0	0.0	0.0
205	14.0	3.0	1.0
206	0.0	2.0	1.0
207	0.0	2.0	1.0
208	0.0	2.0	1.0
209	0.0	2.0	1.0
210	16.0	3.0	1.0
211	27.0	3.0	1.0
212	0.0	2.0	1.0
213	11.0	2.0	1.0
214	13.0	3.0	1.0
215	-1.0	0.0	0.0
216	22.0	2.0	1.0
217	0.0	2.0	1.0
218	8.0	2.0	1.0
219	11.0	3.0	1.0
220	-1.0	0.0	-1.0
221	17.0	2.0	1.0
222	8.0	2.0	1.0
223	9.0	2.0	1.0
224	15.0	2.0	1.0
225	-1.0	0.0	-1.0
226	-1.0	0.0	-1.0
227	-1.0	0.0	-1.0
228	9.0	2.0	1.0
229	-1.0	0.0	-1.0
230	-1.0	0.0	0.0
231	-1.0	0.0	-1.0
232	-1.0	0.0	-1.0
233	28.0	3.0	1.0
234	22.0	2.0	1.0
235	-1.0	0.0	-1.0
236	-1.0	0.0	-1.0
237	17.0	3.0	1.0
238	-1.0	0.0	-1.0
239	22.0	2.0	1.0
240	0.0	2.0	1.0
241	28.0	3.0	1.0
242	-1.0	0.0	-1.0
243	0.0	2.0	1.0
244	28.0	3.0	1.0
245	9.0	2.0	1.0
246	-1.0	0.0	-1.0
247	-1.0	0.0	-1.0
248	17.0	3.0	1.0
249	-1.0	0.0	-1.0
250	22.0	2.0	1.0
251	15.0	2.0	1.0
252	-1.0	0.0	-1.0
253	-1.0	0.0	-1.0
254	16.0	2.0	1.0
255	-1.0	0.0	-1.0
256	0.0	2.0	1.0
257	0.0	2.0	1.0
258	15.0	3.0	1.0
259	-1.0	0.0	0.0
260	-1.0	0.0	-1.0
261	-1.0	0.0	-1.0
262	18.0	2.0	1.0
263	15.0	2.0	1.0
264	0.0	2.0	1.0
265	-1.0	0.0	-1.0
266	23.0	3.0	1.0
267	0.0	2.0	1.0
268	22.0	2.0	1.0
269	21.0	2.0	1.0
270	27.0	3.0	1.0
271	25.0	3.0	1.0
272	-1.0	0.0	0.0
273	-1.0	0.0	-1.0
274	-1.0	0.0	-1.0
275	8.0	2.0	1.0
276	-1.0	0.0	-1.0
277	23.0	2.0	1.0
278	14.0	3.0	1.0
279	23.0	2.0	1.0
280	-1.0	0.0	-1.0
281	15.0	2.0	1.0
282	14.0	3.0	1.0
283	21.0	3.0	1.0
284	12.0	3.0	1.0
285	25.0	2.0	1.0
286	11.0	3.0	1.0
287	22.0	2.0	1.0
288	-1.0	0.0	-1.0
289	-1.0	0.0	0.0
290	-1.0	0.0	-1.0
291	24.0	3.0	1.0
292	-1.0	0.0	0.0
293	-1.0	0.0	-1.0
294	0.0	2.0	1.0
295	0.0	2.0	1.0
296	15.0	2.0	1.0
297	21.0	3.0	1.0
298	18.0	2.0	1.0
299	16.0	2.0	1.0
300	-1.0	0.0	0.0
301	0.0	2.0	1.0
302	15.0	2.0	1.0
303	25.0	2.0	1.0
304	18.0	3.0	1.0
305	0.0	2.0	1.0
306	21.0	3.0	1.0
307	9.0	2.0	1.0
308	17.0	3.0	1.0
309	-1.0	0.0	-1.0
310	15.0	2.0	1.0
311	0.0	2.0	1.0
312	25.0	2.0	1.0
313	24.0	3.0	1.0
314	19.0	3.0	1.0
315	0.0	2.0	1.0
316	-1.0	0.0	-1.0
317	-1.0	0.0	-1.0
318	0.0	2.0	1.0
319	-1.0	0.0	-1.0
320	0.0	2.0	1.0
321	0.0	2.0	1.0
322	27.0	3.0	1.0
323	0.0	2.0	1.0
324	0.0	2.0	1.0
325	12.0	3.0	1.0
326	0.0	2.0	1.0
327	-1.0	0.0	-1.0
328	-1.0	0.0	-1.0
329	22.0	2.0	1.0
330	26.0	2.0	1.0
331	-1.0	0.0	0.0
332	-1.0	0.0	-1.0
333	0.0	2.0	1.0
334	26.0	3.0	1.0
335	23.0	3.0	1.0
336	-1.0	0.0	0.0
337	15.0	2.0	1.0
338	15.0	2.0	1.0
339	0.0	2.0	1.0
340	0.0	2.0	1.0
341	12.0	3.0	1.0
342	-1.0	0.0	-1.0
343	17.0	3.0	1.0
344	0.0	2.0	1.0
345	20.0	3.0	1.0
346	-1.0	0.0	-1.0
347	28.0	3.0	1.0
348	8.0	2.0	1.0
349	-1.0	0.0	-1.0
350	0.0	0.0	0.0
