index	outport	cost	SuccessFlag
0	0.0	2.0	1.0
1	22.0	2.0	1.0
2	22.0	2.0	1.0
3	0.0	2.0	1.0
4	0.0	2.0	1.0
5	26.0	3.0	1.0
6	21.0	3.0	1.0
7	15.0	2.0	1.0
8	0.0	2.0	1.0
9	22.0	3.0	1.0
10	9.0	3.0	1.0
11	16.0	3.0	1.0
12	8.0	3.0	1.0
13	18.0	3.0	1.0
14	20.0	3.0	1.0
15	14.0	3.0	1.0
16	22.0	2.0	1.0
17	0.0	2.0	1.0
18	0.0	2.0	1.0
19	0.0	2.0	1.0
20	0.0	2.0	1.0
21	0.0	2.0	1.0
22	18.0	3.0	1.0
23	16.0	2.0	1.0
24	11.0	3.0	1.0
25	18.0	3.0	1.0
26	0.0	2.0	1.0
27	0.0	2.0	1.0
28	15.0	2.0	1.0
29	0.0	2.0	1.0
30	8.0	2.0	1.0
31	15.0	2.0	1.0
32	14.0	3.0	1.0
33	0.0	2.0	1.0
34	0.0	2.0	1.0
35	0.0	2.0	1.0
36	8.0	2.0	1.0
37	0.0	2.0	1.0
38	0.0	2.0	1.0
39	28.0	3.0	1.0
40	8.0	3.0	1.0
41	8.0	2.0	1.0
42	22.0	2.0	1.0
43	0.0	2.0	1.0
44	9.0	2.0	1.0
45	22.0	2.0	1.0
46	0.0	2.0	1.0
47	23.0	2.0	1.0
48	18.0	3.0	1.0
49	15.0	3.0	1.0
50	0.0	2.0	1.0
51	0.0	2.0	1.0
52	-1.0	0.0	0.0
53	8.0	2.0	1.0
54	19.0	3.0	1.0
55	-1.0	0.0	0.0
56	0.0	2.0	1.0
57	8.0	2.0	1.0
58	-1.0	0.0	-1.0
59	27.0	3.0	1.0
60	8.0	2.0	1.0
61	0.0	2.0	1.0
62	-1.0	0.0	0.0
63	8.0	2.0	1.0
64	20.0	3.0	1.0
65	0.0	2.0	1.0
66	10.0	3.0	1.0
67	9.0	2.0	1.0
68	-1.0	0.0	-1.0
69	21.0	3.0	1.0
70	10.0	3.0	1.0
71	22.0	2.0	1.0
72	10.0	3.0	1.0
73	15.0	2.0	1.0
74	-1.0	0.0	0.0
75	17.0	3.0	1.0
76	15.0	3.0	1.0
77	15.0	2.0	1.0
78	-1.0	0.0	-1.0
79	0.0	2.0	1.0
80	0.0	2.0	1.0
81	9.0	2.0	1.0
82	-1.0	0.0	-1.0
83	16.0	2.0	1.0
84	26.0	3.0	1.0
85	24.0	3.0	1.0
86	-1.0	0.0	-1.0
87	25.0	3.0	1.0
88	8.0	2.0	1.0
89	-1.0	0.0	0.0
90	22.0	2.0	1.0
91	0.0	2.0	1.0
92	0.0	2.0	1.0
93	0.0	2.0	1.0
94	20.0	3.0	1.0
95	8.0	3.0	1.0
96	22.0	3.0	1.0
97	-1.0	0.0	0.0
98	9.0	2.0	1.0
99	22.0	2.0	1.0
100	13.0	3.0	1.0
101	0.0	2.0	1.0
102	0.0	2.0	1.0
103	9.0	2.0	1.0
104	-1.0	0.0	-1.0
105	27.0	3.0	1.0
106	21.0	3.0	1.0
107	22.0	2.0	1.0
108	-1.0	0.0	-1.0
109	-1.0	0.0	0.0
110	17.0	2.0	1.0
111	-1.0	0.0	-1.0
112	23.0	2.0	1.0
113	-1.0	0.0	0.0
114	9.0	2.0	1.0
115	0.0	2.0	1.0
116	22.0	2.0	1.0
117	9.0	3.0	1.0
118	25.0	3.0	1.0
119	28.0	3.0	1.0
120	28.0	3.0	1.0
