index	outport	cost	SuccessFlag
94	28.0	3.0	1.0
95	0.0	2.0	1.0
96	0.0	2.0	1.0
97	-1.0	0.0	-1.0
98	28.0	3.0	1.0
99	15.0	2.0	1.0
100	11.0	3.0	1.0
101	15.0	2.0	1.0
102	22.0	2.0	1.0
103	11.0	3.0	1.0
104	22.0	2.0	1.0
105	23.0	2.0	1.0
106	16.0	2.0	1.0
107	-1.0	0.0	-1.0
108	11.0	3.0	1.0
109	16.0	2.0	1.0
110	0.0	2.0	1.0
111	10.0	2.0	1.0
112	-1.0	0.0	-1.0
113	20.0	3.0	1.0
114	8.0	2.0	1.0
115	0.0	2.0	1.0
116	21.0	3.0	1.0
117	9.0	3.0	1.0
118	13.0	3.0	1.0
119	-1.0	0.0	0.0
120	18.0	3.0	1.0
121	8.0	2.0	1.0
122	0.0	2.0	1.0
123	0.0	2.0	1.0
124	-1.0	0.0	-1.0
125	0.0	2.0	1.0
126	8.0	3.0	1.0
127	-1.0	0.0	-1.0
128	19.0	3.0	1.0
129	22.0	2.0	1.0
130	0.0	2.0	1.0
131	-1.0	0.0	-1.0
132	-1.0	0.0	-1.0
133	21.0	3.0	1.0
134	25.0	3.0	1.0
135	0.0	2.0	1.0
136	0.0	2.0	1.0
137	8.0	2.0	1.0
138	0.0	2.0	1.0
139	-1.0	0.0	0.0
140	27.0	3.0	1.0
141	-1.0	0.0	-1.0
142	15.0	2.0	1.0
143	15.0	2.0	1.0
144	8.0	3.0	1.0
145	0.0	2.0	1.0
146	-1.0	0.0	0.0
147	-1.0	0.0	-1.0
148	23.0	2.0	1.0
149	0.0	2.0	1.0
150	24.0	3.0	1.0
151	12.0	2.0	1.0
152	22.0	2.0	1.0
153	24.0	3.0	1.0
154	-1.0	0.0	-1.0
155	18.0	3.0	1.0
156	0.0	2.0	1.0
157	-1.0	0.0	-1.0
158	-1.0	0.0	-1.0
159	0.0	2.0	1.0
160	-1.0	0.0	0.0
161	-1.0	0.0	-1.0
162	0.0	2.0	1.0
163	-1.0	0.0	-1.0
164	0.0	2.0	1.0
165	-1.0	0.0	-1.0
166	8.0	2.0	1.0
167	-1.0	0.0	0.0
168	0.0	2.0	1.0
169	0.0	2.0	1.0
170	-1.0	0.0	-1.0
171	20.0	3.0	1.0
172	23.0	2.0	1.0
173	17.0	3.0	1.0
174	0.0	2.0	1.0
175	11.0	3.0	1.0
176	-1.0	0.0	-1.0
177	0.0	2.0	1.0
178	-1.0	0.0	-1.0
179	-1.0	0.0	-1.0
180	17.0	3.0	1.0
181	14.0	3.0	1.0
182	27.0	3.0	1.0
183	16.0	3.0	1.0
184	13.0	3.0	1.0
185	15.0	2.0	1.0
186	21.0	3.0	1.0
187	-1.0	0.0	0.0
188	17.0	3.0	1.0
189	13.0	3.0	1.0
190	-1.0	0.0	-1.0
191	-1.0	0.0	-1.0
192	-1.0	0.0	-1.0
193	-1.0	0.0	-1.0
194	9.0	2.0	1.0
195	0.0	2.0	1.0
196	9.0	2.0	1.0
197	-1.0	0.0	-1.0
198	0.0	2.0	1.0
199	13.0	3.0	1.0
200	9.0	2.0	1.0
201	0.0	2.0	1.0
202	13.0	3.0	1.0
203	13.0	3.0	1.0
204	16.0	2.0	1.0
205	0.0	2.0	1.0
206	19.0	3.0	1.0
207	23.0	3.0	1.0
208	-1.0	0.0	-1.0
209	10.0	2.0	1.0
210	-1.0	0.0	-1.0
211	0.0	2.0	1.0
212	8.0	3.0	1.0
213	14.0	3.0	1.0
214	-1.0	0.0	0.0
215	14.0	3.0	1.0
216	-1.0	0.0	0.0
217	14.0	3.0	1.0
218	-1.0	0.0	0.0
219	0.0	2.0	1.0
220	18.0	3.0	1.0
221	0.0	2.0	1.0
222	-1.0	0.0	-1.0
223	0.0	2.0	1.0
224	20.0	3.0	1.0
225	0.0	2.0	1.0
226	-1.0	0.0	0.0
227	22.0	2.0	1.0
228	8.0	2.0	1.0
229	15.0	2.0	1.0
230	0.0	2.0	1.0
231	0.0	2.0	1.0
232	-1.0	0.0	-1.0
233	22.0	2.0	1.0
234	19.0	3.0	1.0
235	-1.0	0.0	-1.0
236	24.0	2.0	1.0
237	15.0	2.0	1.0
238	-1.0	0.0	-1.0
239	-1.0	0.0	-1.0
240	-1.0	0.0	0.0
241	16.0	3.0	1.0
242	18.0	3.0	1.0
243	15.0	2.0	1.0
244	16.0	2.0	1.0
245	-1.0	0.0	-1.0
246	0.0	2.0	1.0
247	-1.0	0.0	-1.0
248	-1.0	0.0	-1.0
249	-1.0	0.0	-1.0
250	-1.0	0.0	-1.0
251	8.0	2.0	1.0
252	24.0	3.0	1.0
253	8.0	2.0	1.0
254	-1.0	0.0	0.0
255	9.0	2.0	1.0
256	-1.0	0.0	-1.0
257	0.0	2.0	1.0
258	0.0	2.0	1.0
259	0.0	2.0	1.0
260	-1.0	0.0	-1.0
261	0.0	2.0	1.0
262	-1.0	0.0	-1.0
263	-1.0	0.0	-1.0
264	0.0	2.0	1.0
265	-1.0	0.0	-1.0
266	20.0	3.0	1.0
267	17.0	2.0	1.0
268	16.0	2.0	1.0
269	12.0	3.0	1.0
270	9.0	2.0	1.0
271	-1.0	0.0	0.0
272	20.0	3.0	1.0
273	14.0	3.0	1.0
274	12.0	2.0	1.0
275	-1.0	0.0	-1.0
276	22.0	2.0	1.0
277	16.0	2.0	1.0
278	-1.0	0.0	-1.0
279	10.0	2.0	1.0
280	18.0	3.0	1.0
281	-1.0	0.0	-1.0
282	15.0	2.0	1.0
283	17.0	2.0	1.0
284	21.0	3.0	1.0
285	19.0	3.0	1.0
286	0.0	2.0	1.0
287	-1.0	0.0	0.0
288	0.0	2.0	1.0
289	25.0	3.0	1.0
290	-1.0	0.0	-1.0
291	-1.0	0.0	0.0
292	13.0	3.0	1.0
293	0.0	2.0	1.0
294	-1.0	0.0	0.0
295	15.0	2.0	1.0
296	-1.0	0.0	0.0
297	24.0	3.0	1.0
298	0.0	2.0	1.0
299	-1.0	0.0	-1.0
300	-1.0	0.0	0.0
301	-1.0	0.0	0.0
302	-1.0	0.0	-1.0
303	0.0	2.0	1.0
304	17.0	3.0	1.0
305	-1.0	0.0	0.0
306	10.0	2.0	1.0
307	-1.0	0.0	0.0
308	16.0	2.0	1.0
309	-1.0	0.0	-1.0
310	23.0	2.0	1.0
311	-1.0	0.0	-1.0
312	19.0	2.0	1.0
313	12.0	3.0	1.0
314	24.0	2.0	1.0
315	10.0	2.0	1.0
316	-1.0	0.0	0.0
317	-1.0	0.0	-1.0
318	20.0	3.0	1.0
319	0.0	2.0	1.0
320	-1.0	0.0	-1.0
321	16.0	2.0	1.0
322	14.0	3.0	1.0
323	25.0	3.0	1.0
324	-1.0	0.0	-1.0
325	24.0	3.0	1.0
326	17.0	2.0	1.0
327	-1.0	0.0	0.0
328	24.0	2.0	1.0
329	21.0	3.0	1.0
330	8.0	2.0	1.0
331	0.0	2.0	1.0
332	22.0	2.0	1.0
333	28.0	3.0	1.0
334	-1.0	0.0	0.0
335	17.0	3.0	1.0
336	-1.0	0.0	0.0
337	0.0	2.0	1.0
338	-1.0	0.0	-1.0
339	0.0	2.0	1.0
340	16.0	3.0	1.0
341	-1.0	0.0	-1.0
342	-1.0	0.0	-1.0
343	23.0	2.0	1.0
344	18.0	2.0	1.0
345	15.0	2.0	1.0
346	25.0	2.0	1.0
347	12.0	2.0	1.0
348	-1.0	0.0	-1.0
349	-1.0	0.0	-1.0
350	18.0	2.0	1.0
351	20.0	2.0	1.0
352	22.0	2.0	1.0
353	-1.0	0.0	-1.0
354	-1.0	0.0	-1.0
355	17.0	2.0	1.0
356	8.0	2.0	1.0
357	14.0	3.0	1.0
358	0.0	2.0	1.0
359	-1.0	0.0	-1.0
360	18.0	3.0	1.0
361	-1.0	0.0	-1.0
362	-1.0	0.0	0.0
363	22.0	2.0	1.0
364	22.0	2.0	1.0
365	8.0	2.0	1.0
366	28.0	3.0	1.0
367	24.0	3.0	1.0
368	17.0	2.0	1.0
369	24.0	3.0	1.0
370	28.0	2.0	1.0
371	9.0	2.0	1.0
372	-1.0	0.0	-1.0
373	11.0	2.0	1.0
374	0.0	2.0	1.0
375	17.0	3.0	1.0
376	22.0	2.0	1.0
377	22.0	2.0	1.0
378	-1.0	0.0	-1.0
379	-1.0	0.0	0.0
380	-1.0	0.0	-1.0
381	0.0	2.0	1.0
382	-1.0	0.0	-1.0
383	24.0	3.0	1.0
384	26.0	2.0	1.0
385	0.0	2.0	1.0
386	9.0	3.0	1.0
387	-1.0	0.0	-1.0
388	-1.0	0.0	-1.0
389	17.0	2.0	1.0
390	-1.0	0.0	-1.0
391	-1.0	0.0	-1.0
392	-1.0	0.0	-1.0
393	23.0	2.0	1.0
394	19.0	2.0	1.0
395	27.0	2.0	1.0
396	-1.0	0.0	-1.0
397	0.0	2.0	1.0
398	-1.0	0.0	0.0
399	-1.0	0.0	-1.0
400	16.0	3.0	1.0
401	-1.0	0.0	-1.0
402	-1.0	0.0	0.0
403	-1.0	0.0	-1.0
404	-1.0	0.0	0.0
405	0.0	2.0	1.0
406	0.0	2.0	1.0
407	-1.0	0.0	-1.0
408	11.0	3.0	1.0
409	17.0	3.0	1.0
410	0.0	2.0	1.0
411	-1.0	0.0	-1.0
412	-1.0	0.0	0.0
413	0.0	2.0	1.0
414	-1.0	0.0	-1.0
415	-1.0	0.0	-1.0
416	-1.0	0.0	-1.0
417	-1.0	0.0	-1.0
418	-1.0	0.0	0.0
419	11.0	2.0	1.0
420	22.0	2.0	1.0
421	18.0	2.0	1.0
422	23.0	2.0	1.0
423	-1.0	0.0	0.0
424	8.0	2.0	1.0
425	-1.0	0.0	-1.0
426	-1.0	0.0	-1.0
427	0.0	2.0	1.0
428	16.0	2.0	1.0
429	14.0	3.0	1.0
430	-1.0	0.0	0.0
431	11.0	2.0	1.0
432	0.0	2.0	1.0
433	-1.0	0.0	-1.0
434	-1.0	0.0	-1.0
435	15.0	3.0	1.0
436	-1.0	0.0	-1.0
437	-1.0	0.0	-1.0
438	0.0	2.0	1.0
439	-1.0	0.0	0.0
440	-1.0	0.0	-1.0
441	-1.0	0.0	-1.0
442	0.0	2.0	1.0
443	0.0	2.0	1.0
444	-1.0	0.0	0.0
445	-1.0	0.0	0.0
446	0.0	2.0	1.0
447	-1.0	0.0	0.0
448	21.0	3.0	1.0
449	-1.0	0.0	-1.0
450	18.0	2.0	1.0
451	-1.0	0.0	-1.0
452	25.0	3.0	1.0
453	-1.0	0.0	0.0
454	26.0	3.0	1.0
455	-1.0	0.0	0.0
456	-1.0	0.0	0.0
457	13.0	3.0	1.0
458	-1.0	0.0	-1.0
459	14.0	3.0	1.0
460	0.0	2.0	1.0
461	20.0	3.0	1.0
462	-1.0	0.0	0.0
463	-1.0	0.0	-1.0
464	-1.0	0.0	-1.0
465	-1.0	0.0	-1.0
466	-1.0	0.0	0.0
467	-1.0	0.0	-1.0
468	-1.0	0.0	-1.0
469	11.0	3.0	1.0
470	-1.0	0.0	-1.0
471	0.0	2.0	1.0
472	0.0	2.0	1.0
473	10.0	3.0	1.0
474	-1.0	0.0	-1.0
475	-1.0	0.0	-1.0
476	9.0	2.0	1.0
477	-1.0	0.0	0.0
478	22.0	2.0	1.0
479	28.0	3.0	1.0
480	16.0	2.0	1.0
481	0.0	2.0	1.0
482	-1.0	0.0	-1.0
483	17.0	2.0	1.0
484	-1.0	0.0	-1.0
485	-1.0	0.0	0.0
486	-1.0	0.0	-1.0
487	-1.0	0.0	-1.0
488	9.0	3.0	1.0
489	20.0	3.0	1.0
490	-1.0	0.0	-1.0
491	23.0	2.0	1.0
492	26.0	3.0	1.0
493	24.0	3.0	1.0
494	-1.0	0.0	-1.0
495	-1.0	0.0	-1.0
496	25.0	2.0	1.0
497	9.0	2.0	1.0
498	-1.0	0.0	-1.0
499	-1.0	0.0	0.0
500	-1.0	0.0	-1.0
501	15.0	2.0	1.0
502	-1.0	0.0	-1.0
503	0.0	2.0	1.0
504	24.0	2.0	1.0
505	-1.0	0.0	-1.0
506	-1.0	0.0	-1.0
507	-1.0	0.0	-1.0
508	15.0	2.0	1.0
509	-1.0	0.0	0.0
510	9.0	3.0	1.0
511	27.0	2.0	1.0
512	-1.0	0.0	-1.0
513	0.0	2.0	1.0
514	19.0	2.0	1.0
515	22.0	2.0	1.0
516	-1.0	0.0	-1.0
517	27.0	3.0	1.0
518	-1.0	0.0	0.0
519	12.0	2.0	1.0
520	9.0	3.0	1.0
521	-1.0	0.0	-1.0
522	-1.0	0.0	-1.0
523	15.0	3.0	1.0
524	-1.0	0.0	-1.0
525	0.0	2.0	1.0
526	-1.0	0.0	0.0
527	-1.0	0.0	0.0
528	0.0	2.0	1.0
529	19.0	3.0	1.0
530	20.0	3.0	1.0
531	-1.0	0.0	-1.0
532	23.0	2.0	1.0
533	23.0	2.0	1.0
534	-1.0	0.0	-1.0
535	-1.0	0.0	-1.0
536	0.0	2.0	1.0
537	0.0	2.0	1.0
538	-1.0	0.0	0.0
539	-1.0	0.0	-1.0
540	-1.0	0.0	-1.0
541	18.0	2.0	1.0
542	-1.0	0.0	-1.0
543	-1.0	0.0	0.0
544	0.0	2.0	1.0
545	0.0	2.0	1.0
546	24.0	3.0	1.0
547	27.0	3.0	1.0
548	15.0	2.0	1.0
549	20.0	2.0	1.0
550	0.0	2.0	1.0
551	0.0	2.0	1.0
552	-1.0	0.0	-1.0
553	23.0	3.0	1.0
554	-1.0	0.0	-1.0
555	-1.0	0.0	-1.0
556	-1.0	0.0	0.0
557	-1.0	0.0	-1.0
558	0.0	2.0	1.0
559	26.0	3.0	1.0
560	0.0	2.0	1.0
561	9.0	2.0	1.0
562	-1.0	0.0	-1.0
563	-1.0	0.0	-1.0
564	0.0	2.0	1.0
565	13.0	3.0	1.0
566	-1.0	0.0	-1.0
567	12.0	3.0	1.0
568	11.0	2.0	1.0
569	-1.0	0.0	0.0
570	24.0	2.0	1.0
571	0.0	2.0	1.0
572	19.0	2.0	1.0
573	-1.0	0.0	-1.0
574	-1.0	0.0	0.0
575	-1.0	0.0	-1.0
576	20.0	3.0	1.0
577	-1.0	0.0	-1.0
578	-1.0	0.0	-1.0
579	-1.0	0.0	-1.0
580	-1.0	0.0	-1.0
581	-1.0	0.0	-1.0
582	8.0	2.0	1.0
583	14.0	3.0	1.0
584	-1.0	0.0	-1.0
585	-1.0	0.0	-1.0
586	26.0	3.0	1.0
587	-1.0	0.0	-1.0
588	0.0	2.0	1.0
589	0.0	2.0	1.0
590	-1.0	0.0	-1.0
591	18.0	2.0	1.0
592	-1.0	0.0	-1.0
593	-1.0	0.0	-1.0
594	-1.0	0.0	-1.0
595	0.0	2.0	1.0
596	-1.0	0.0	-1.0
597	-1.0	0.0	-1.0
598	13.0	3.0	1.0
599	-1.0	0.0	0.0
600	8.0	3.0	1.0
601	-1.0	0.0	0.0
602	22.0	2.0	1.0
603	27.0	3.0	1.0
604	-1.0	0.0	-1.0
605	-1.0	0.0	-1.0
606	0.0	2.0	1.0
607	-1.0	0.0	-1.0
608	0.0	2.0	1.0
609	0.0	2.0	1.0
610	10.0	2.0	1.0
611	15.0	2.0	1.0
612	17.0	3.0	1.0
613	-1.0	0.0	-1.0
614	0.0	2.0	1.0
615	-1.0	0.0	-1.0
616	0.0	2.0	1.0
617	-1.0	0.0	-1.0
618	23.0	3.0	1.0
619	0.0	2.0	1.0
620	0.0	2.0	1.0
621	-1.0	0.0	-1.0
622	-1.0	0.0	-1.0
623	-1.0	0.0	-1.0
624	14.0	3.0	1.0
625	-1.0	0.0	-1.0
626	16.0	2.0	1.0
627	20.0	3.0	1.0
628	-1.0	0.0	0.0
629	8.0	2.0	1.0
630	-1.0	0.0	-1.0
631	-1.0	0.0	0.0
632	-1.0	0.0	0.0
633	20.0	3.0	1.0
634	16.0	2.0	1.0
635	0.0	2.0	1.0
636	24.0	3.0	1.0
637	10.0	3.0	1.0
638	-1.0	0.0	-1.0
639	-1.0	0.0	-1.0
640	-1.0	0.0	-1.0
641	-1.0	0.0	0.0
642	0.0	2.0	1.0
643	-1.0	0.0	0.0
644	-1.0	0.0	-1.0
645	23.0	3.0	1.0
646	28.0	3.0	1.0
647	-1.0	0.0	0.0
648	12.0	3.0	1.0
649	-1.0	0.0	-1.0
650	28.0	3.0	1.0
651	-1.0	0.0	-1.0
652	-1.0	0.0	0.0
653	8.0	3.0	1.0
654	21.0	2.0	1.0
655	16.0	2.0	1.0
656	26.0	3.0	1.0
657	-1.0	0.0	0.0
658	-1.0	0.0	-1.0
659	-1.0	0.0	-1.0
660	18.0	2.0	1.0
661	-1.0	0.0	-1.0
662	22.0	2.0	1.0
663	27.0	3.0	1.0
664	-1.0	0.0	-1.0
665	-1.0	0.0	-1.0
666	-1.0	0.0	-1.0
667	-1.0	0.0	-1.0
668	14.0	3.0	1.0
669	-1.0	0.0	-1.0
670	-1.0	0.0	-1.0
671	-1.0	0.0	-1.0
672	13.0	2.0	1.0
673	-1.0	0.0	-1.0
674	-1.0	0.0	-1.0
675	10.0	2.0	1.0
676	23.0	2.0	1.0
677	19.0	2.0	1.0
678	15.0	2.0	1.0
679	-1.0	0.0	-1.0
680	-1.0	0.0	-1.0
681	-1.0	0.0	0.0
682	0.0	2.0	1.0
683	-1.0	0.0	0.0
684	26.0	2.0	1.0
685	-1.0	0.0	-1.0
686	17.0	2.0	1.0
687	25.0	2.0	1.0
688	20.0	2.0	1.0
689	-1.0	0.0	-1.0
690	25.0	3.0	1.0
691	24.0	2.0	1.0
692	-1.0	0.0	0.0
693	-1.0	0.0	-1.0
694	-1.0	0.0	0.0
695	0.0	2.0	1.0
696	-1.0	0.0	-1.0
697	-1.0	0.0	-1.0
698	-1.0	0.0	-1.0
699	12.0	3.0	1.0
700	9.0	2.0	1.0
701	8.0	3.0	1.0
702	27.0	3.0	1.0
703	9.0	2.0	1.0
704	-1.0	0.0	0.0
705	-1.0	0.0	-1.0
706	-1.0	0.0	0.0
707	15.0	2.0	1.0
708	17.0	2.0	1.0
709	-1.0	0.0	0.0
710	-1.0	0.0	-1.0
711	-1.0	0.0	-1.0
712	0.0	2.0	1.0
713	-1.0	0.0	0.0
714	0.0	2.0	1.0
715	-1.0	0.0	-1.0
716	-1.0	0.0	0.0
717	0.0	2.0	1.0
718	0.0	2.0	1.0
719	-1.0	0.0	-1.0
720	10.0	2.0	1.0
721	-1.0	0.0	-1.0
722	-1.0	0.0	-1.0
723	-1.0	0.0	0.0
724	18.0	2.0	1.0
725	26.0	3.0	1.0
726	-1.0	0.0	-1.0
727	-1.0	0.0	0.0
728	-1.0	0.0	-1.0
729	17.0	2.0	1.0
730	-1.0	0.0	-1.0
731	-1.0	0.0	-1.0
732	-1.0	0.0	-1.0
733	-1.0	0.0	-1.0
734	-1.0	0.0	-1.0
735	-1.0	0.0	-1.0
736	-1.0	0.0	-1.0
737	9.0	2.0	1.0
738	10.0	2.0	1.0
739	0.0	2.0	1.0
740	0.0	2.0	1.0
741	0.0	2.0	1.0
742	-1.0	0.0	-1.0
743	-1.0	0.0	0.0
744	19.0	3.0	1.0
745	10.0	3.0	1.0
746	14.0	2.0	1.0
747	-1.0	0.0	-1.0
748	-1.0	0.0	0.0
749	14.0	3.0	1.0
750	26.0	3.0	1.0
751	-1.0	0.0	-1.0
752	-1.0	0.0	-1.0
753	24.0	3.0	1.0
754	-1.0	0.0	0.0
755	-1.0	0.0	-1.0
756	-1.0	0.0	0.0
757	0.0	2.0	1.0
758	-1.0	0.0	-1.0
759	-1.0	0.0	-1.0
760	-1.0	0.0	0.0
761	21.0	3.0	1.0
762	-1.0	0.0	0.0
763	28.0	3.0	1.0
764	-1.0	0.0	-1.0
765	-1.0	0.0	-1.0
766	-1.0	0.0	-1.0
767	-1.0	0.0	-1.0
768	0.0	2.0	1.0
769	-1.0	0.0	-1.0
770	-1.0	0.0	0.0
771	-1.0	0.0	-1.0
772	-1.0	0.0	-1.0
773	19.0	3.0	1.0
774	-1.0	0.0	0.0
775	-1.0	0.0	-1.0
776	28.0	3.0	1.0
777	-1.0	0.0	0.0
778	-1.0	0.0	-1.0
779	-1.0	0.0	0.0
780	27.0	2.0	1.0
781	-1.0	0.0	-1.0
782	-1.0	0.0	-1.0
783	-1.0	0.0	-1.0
784	-1.0	0.0	-1.0
785	-1.0	0.0	-1.0
786	-1.0	0.0	-1.0
787	-1.0	0.0	-1.0
788	-1.0	0.0	-1.0
789	0.0	2.0	1.0
790	-1.0	0.0	0.0
791	-1.0	0.0	-1.0
792	-1.0	0.0	-1.0
793	-1.0	0.0	0.0
794	-1.0	0.0	0.0
795	0.0	2.0	1.0
796	0.0	2.0	1.0
797	0.0	2.0	1.0
798	-1.0	0.0	-1.0
799	-1.0	0.0	-1.0
800	0.0	0.0	0.0
