index	outport	cost	SuccessFlag
0	0.0	2.0	1.0
1	20.0	3.0	1.0
2	21.0	3.0	1.0
3	16.0	3.0	1.0
4	24.0	3.0	1.0
5	22.0	2.0	1.0
6	27.0	3.0	1.0
7	23.0	3.0	1.0
8	-1.0	0.0	0.0
9	24.0	3.0	1.0
10	23.0	3.0	1.0
11	17.0	3.0	1.0
12	22.0	2.0	1.0
13	15.0	2.0	1.0
14	17.0	3.0	1.0
15	13.0	3.0	1.0
16	27.0	3.0	1.0
17	8.0	2.0	1.0
18	20.0	3.0	1.0
19	8.0	2.0	1.0
20	8.0	2.0	1.0
21	15.0	2.0	1.0
22	15.0	2.0	1.0
23	15.0	2.0	1.0
24	8.0	2.0	1.0
25	0.0	2.0	1.0
26	0.0	2.0	1.0
27	22.0	2.0	1.0
28	21.0	3.0	1.0
29	0.0	2.0	1.0
30	8.0	2.0	1.0
31	8.0	2.0	1.0
32	15.0	2.0	1.0
33	28.0	3.0	1.0
34	22.0	2.0	1.0
35	13.0	3.0	1.0
36	10.0	3.0	1.0
37	26.0	3.0	1.0
38	13.0	3.0	1.0
39	16.0	2.0	1.0
40	22.0	2.0	1.0
41	12.0	3.0	1.0
42	14.0	3.0	1.0
43	27.0	3.0	1.0
44	0.0	2.0	1.0
45	17.0	3.0	1.0
46	0.0	2.0	1.0
47	0.0	2.0	1.0
48	26.0	3.0	1.0
49	-1.0	0.0	-1.0
50	19.0	3.0	1.0
51	0.0	2.0	1.0
52	8.0	2.0	1.0
53	21.0	3.0	1.0
54	8.0	2.0	1.0
55	18.0	3.0	1.0
56	15.0	2.0	1.0
57	0.0	2.0	1.0
58	23.0	3.0	1.0
59	0.0	2.0	1.0
60	0.0	2.0	1.0
61	-1.0	0.0	-1.0
62	8.0	2.0	1.0
63	15.0	3.0	1.0
64	0.0	2.0	1.0
65	0.0	2.0	1.0
66	22.0	2.0	1.0
67	-1.0	0.0	-1.0
68	0.0	2.0	1.0
69	15.0	2.0	1.0
