index	outport	cost	SuccessFlag
0	0.0	2.0	1.0
1	0.0	2.0	1.0
2	15.0	3.0	1.0
3	26.0	3.0	1.0
4	8.0	3.0	1.0
5	0.0	2.0	1.0
6	11.0	3.0	1.0
7	14.0	3.0	1.0
8	13.0	3.0	1.0
9	25.0	3.0	1.0
10	15.0	2.0	1.0
11	8.0	2.0	1.0
12	10.0	3.0	1.0
13	27.0	3.0	1.0
14	10.0	3.0	1.0
15	0.0	2.0	1.0
16	23.0	3.0	1.0
17	0.0	2.0	1.0
18	0.0	2.0	1.0
19	0.0	2.0	1.0
20	0.0	2.0	1.0
21	0.0	2.0	1.0
22	9.0	2.0	1.0
23	9.0	3.0	1.0
24	-1.0	0.0	0.0
25	24.0	3.0	1.0
26	8.0	2.0	1.0
27	14.0	3.0	1.0
28	0.0	2.0	1.0
29	0.0	2.0	1.0
30	15.0	3.0	1.0
31	22.0	2.0	1.0
32	21.0	3.0	1.0
33	19.0	3.0	1.0
34	0.0	2.0	1.0
35	0.0	2.0	1.0
36	18.0	3.0	1.0
37	22.0	2.0	1.0
38	12.0	3.0	1.0
39	0.0	2.0	1.0
40	-1.0	0.0	-1.0
41	9.0	3.0	1.0
42	20.0	3.0	1.0
43	22.0	2.0	1.0
44	15.0	2.0	1.0
45	22.0	3.0	1.0
46	18.0	3.0	1.0
47	20.0	3.0	1.0
48	13.0	3.0	1.0
49	27.0	3.0	1.0
50	0.0	2.0	1.0
51	-1.0	0.0	-1.0
52	16.0	2.0	1.0
53	24.0	3.0	1.0
54	0.0	2.0	1.0
55	10.0	3.0	1.0
56	26.0	3.0	1.0
57	8.0	2.0	1.0
58	0.0	2.0	1.0
59	8.0	2.0	1.0
60	8.0	3.0	1.0
61	11.0	3.0	1.0
62	22.0	2.0	1.0
63	0.0	2.0	1.0
64	8.0	3.0	1.0
65	15.0	2.0	1.0
66	15.0	3.0	1.0
67	-1.0	0.0	-1.0
68	0.0	2.0	1.0
69	-1.0	0.0	0.0
70	0.0	2.0	1.0
71	-1.0	0.0	-1.0
72	-1.0	0.0	-1.0
73	19.0	3.0	1.0
74	9.0	2.0	1.0
75	15.0	2.0	1.0
76	-1.0	0.0	-1.0
77	22.0	2.0	1.0
78	21.0	3.0	1.0
79	0.0	2.0	1.0
80	16.0	3.0	1.0
81	0.0	2.0	1.0
82	-1.0	0.0	-1.0
83	14.0	3.0	1.0
84	13.0	3.0	1.0
85	15.0	2.0	1.0
86	28.0	3.0	1.0
87	15.0	3.0	1.0
88	-1.0	0.0	-1.0
89	0.0	2.0	1.0
90	26.0	3.0	1.0
91	20.0	3.0	1.0
92	0.0	2.0	1.0
93	15.0	3.0	1.0
94	18.0	3.0	1.0
95	14.0	3.0	1.0
96	0.0	2.0	1.0
97	0.0	2.0	1.0
98	14.0	3.0	1.0
99	28.0	3.0	1.0
100	17.0	3.0	1.0
101	16.0	2.0	1.0
102	15.0	2.0	1.0
103	-1.0	0.0	0.0
104	0.0	2.0	1.0
105	0.0	2.0	1.0
106	18.0	3.0	1.0
107	8.0	2.0	1.0
108	-1.0	0.0	-1.0
109	16.0	2.0	1.0
110	-1.0	0.0	0.0
111	22.0	2.0	1.0
112	13.0	3.0	1.0
113	19.0	3.0	1.0
114	22.0	2.0	1.0
115	0.0	2.0	1.0
116	0.0	2.0	1.0
117	-1.0	0.0	-1.0
118	0.0	2.0	1.0
119	26.0	3.0	1.0
120	-1.0	0.0	-1.0
121	17.0	2.0	1.0
122	0.0	2.0	1.0
123	19.0	3.0	1.0
124	8.0	2.0	1.0
125	16.0	2.0	1.0
126	15.0	2.0	1.0
127	9.0	3.0	1.0
128	28.0	3.0	1.0
129	15.0	3.0	1.0
130	23.0	2.0	1.0
131	12.0	3.0	1.0
132	23.0	3.0	1.0
133	-1.0	0.0	-1.0
