index	outport	cost	SuccessFlag
0	9.0	3.0	1.0
1	0.0	2.0	1.0
2	8.0	2.0	1.0
3	0.0	2.0	1.0
4	0.0	2.0	1.0
5	22.0	2.0	1.0
6	11.0	3.0	1.0
7	9.0	3.0	1.0
8	13.0	3.0	1.0
9	20.0	3.0	1.0
10	12.0	3.0	1.0
11	0.0	2.0	1.0
12	23.0	3.0	1.0
13	22.0	2.0	1.0
14	8.0	2.0	1.0
15	0.0	2.0	1.0
16	26.0	3.0	1.0
17	0.0	2.0	1.0
18	13.0	3.0	1.0
19	12.0	3.0	1.0
20	17.0	3.0	1.0
21	8.0	2.0	1.0
22	15.0	2.0	1.0
23	20.0	3.0	1.0
24	13.0	3.0	1.0
25	22.0	2.0	1.0
26	19.0	3.0	1.0
27	28.0	3.0	1.0
28	-1.0	0.0	0.0
29	22.0	2.0	1.0
30	22.0	2.0	1.0
31	17.0	3.0	1.0
32	22.0	2.0	1.0
33	24.0	3.0	1.0
34	14.0	3.0	1.0
35	0.0	2.0	1.0
36	15.0	2.0	1.0
37	9.0	2.0	1.0
38	16.0	3.0	1.0
39	0.0	2.0	1.0
40	28.0	3.0	1.0
41	-1.0	0.0	-1.0
42	8.0	2.0	1.0
43	9.0	3.0	1.0
44	8.0	2.0	1.0
45	22.0	2.0	1.0
46	8.0	2.0	1.0
47	13.0	3.0	1.0
48	24.0	3.0	1.0
49	17.0	3.0	1.0
50	27.0	3.0	1.0
51	8.0	2.0	1.0
52	-1.0	0.0	-1.0
53	15.0	3.0	1.0
54	26.0	3.0	1.0
55	24.0	3.0	1.0
56	11.0	3.0	1.0
57	23.0	3.0	1.0
58	23.0	2.0	1.0
59	22.0	2.0	1.0
60	21.0	3.0	1.0
61	0.0	2.0	1.0
62	25.0	3.0	1.0
63	-1.0	0.0	-1.0
64	-1.0	0.0	-1.0
65	16.0	3.0	1.0
66	0.0	2.0	1.0
67	0.0	2.0	1.0
68	23.0	2.0	1.0
69	0.0	2.0	1.0
70	0.0	2.0	1.0
71	20.0	3.0	1.0
72	15.0	2.0	1.0
73	12.0	3.0	1.0
74	-1.0	0.0	0.0
75	0.0	2.0	1.0
76	12.0	3.0	1.0
77	9.0	3.0	1.0
78	23.0	2.0	1.0
79	9.0	2.0	1.0
80	15.0	3.0	1.0
81	0.0	2.0	1.0
82	17.0	3.0	1.0
83	9.0	2.0	1.0
84	-1.0	0.0	0.0
85	-1.0	0.0	-1.0
86	15.0	3.0	1.0
87	0.0	2.0	1.0
88	17.0	3.0	1.0
89	0.0	2.0	1.0
90	22.0	2.0	1.0
91	-1.0	0.0	0.0
92	-1.0	0.0	-1.0
93	0.0	2.0	1.0
94	0.0	2.0	1.0
95	15.0	2.0	1.0
96	15.0	2.0	1.0
97	12.0	3.0	1.0
98	19.0	3.0	1.0
99	-1.0	0.0	-1.0
100	0.0	2.0	1.0
101	0.0	2.0	1.0
102	23.0	2.0	1.0
103	0.0	2.0	1.0
104	14.0	3.0	1.0
105	28.0	3.0	1.0
106	9.0	2.0	1.0
107	9.0	2.0	1.0
108	22.0	2.0	1.0
109	17.0	3.0	1.0
110	24.0	2.0	1.0
111	12.0	3.0	1.0
112	0.0	2.0	1.0
113	0.0	2.0	1.0
114	0.0	2.0	1.0
115	12.0	3.0	1.0
116	12.0	3.0	1.0
117	0.0	2.0	1.0
118	23.0	2.0	1.0
119	24.0	2.0	1.0
120	0.0	2.0	1.0
121	0.0	2.0	1.0
122	-1.0	0.0	-1.0
123	12.0	3.0	1.0
124	12.0	3.0	1.0
125	0.0	2.0	1.0
126	9.0	2.0	1.0
127	16.0	3.0	1.0
128	0.0	2.0	1.0
129	0.0	2.0	1.0
130	0.0	2.0	1.0
131	11.0	3.0	1.0
132	-1.0	0.0	-1.0
133	0.0	2.0	1.0
134	10.0	2.0	1.0
135	-1.0	0.0	-1.0
136	-1.0	0.0	0.0
137	0.0	2.0	1.0
138	9.0	3.0	1.0
139	11.0	2.0	1.0
140	13.0	3.0	1.0
141	-1.0	0.0	-1.0
142	24.0	3.0	1.0
143	-1.0	0.0	-1.0
144	-1.0	0.0	-1.0
145	-1.0	0.0	-1.0
146	22.0	2.0	1.0
147	15.0	2.0	1.0
148	0.0	2.0	1.0
149	-1.0	0.0	-1.0
150	26.0	3.0	1.0
151	16.0	3.0	1.0
152	19.0	3.0	1.0
153	8.0	2.0	1.0
154	0.0	2.0	1.0
155	24.0	2.0	1.0
156	-1.0	0.0	0.0
157	11.0	3.0	1.0
158	18.0	3.0	1.0
159	8.0	2.0	1.0
160	0.0	2.0	1.0
161	18.0	2.0	1.0
162	-1.0	0.0	-1.0
163	15.0	2.0	1.0
164	12.0	3.0	1.0
165	-1.0	0.0	-1.0
166	25.0	3.0	1.0
167	25.0	3.0	1.0
168	-1.0	0.0	-1.0
169	28.0	3.0	1.0
170	21.0	3.0	1.0
171	-1.0	0.0	-1.0
172	26.0	2.0	1.0
173	0.0	2.0	1.0
174	14.0	3.0	1.0
175	11.0	3.0	1.0
176	9.0	3.0	1.0
177	0.0	2.0	1.0
178	23.0	2.0	1.0
179	12.0	3.0	1.0
180	12.0	3.0	1.0
181	15.0	3.0	1.0
182	0.0	2.0	1.0
183	21.0	3.0	1.0
184	25.0	3.0	1.0
185	18.0	2.0	1.0
186	11.0	3.0	1.0
187	0.0	2.0	1.0
188	0.0	2.0	1.0
189	27.0	3.0	1.0
190	0.0	2.0	1.0
191	17.0	3.0	1.0
192	0.0	2.0	1.0
193	-1.0	0.0	-1.0
194	28.0	3.0	1.0
195	17.0	2.0	1.0
196	10.0	2.0	1.0
197	-1.0	0.0	0.0
198	22.0	2.0	1.0
199	20.0	3.0	1.0
200	-1.0	0.0	-1.0
201	22.0	2.0	1.0
202	23.0	2.0	1.0
203	-1.0	0.0	0.0
204	14.0	3.0	1.0
205	9.0	3.0	1.0
206	-1.0	0.0	-1.0
207	-1.0	0.0	-1.0
208	-1.0	0.0	0.0
209	8.0	2.0	1.0
210	-1.0	0.0	-1.0
211	-1.0	0.0	-1.0
212	23.0	3.0	1.0
213	0.0	2.0	1.0
214	-1.0	0.0	-1.0
215	-1.0	0.0	-1.0
216	28.0	3.0	1.0
217	-1.0	0.0	-1.0
218	0.0	2.0	1.0
219	17.0	3.0	1.0
220	-1.0	0.0	-1.0
221	-1.0	0.0	0.0
222	16.0	2.0	1.0
223	8.0	2.0	1.0
224	0.0	2.0	1.0
225	21.0	2.0	1.0
226	-1.0	0.0	-1.0
227	16.0	2.0	1.0
228	-1.0	0.0	-1.0
229	15.0	2.0	1.0
230	-1.0	0.0	0.0
231	14.0	3.0	1.0
232	26.0	3.0	1.0
233	-1.0	0.0	-1.0
234	0.0	2.0	1.0
235	18.0	3.0	1.0
236	0.0	2.0	1.0
237	25.0	3.0	1.0
238	26.0	3.0	1.0
239	-1.0	0.0	-1.0
240	-1.0	0.0	-1.0
241	25.0	3.0	1.0
242	25.0	3.0	1.0
243	10.0	2.0	1.0
244	-1.0	0.0	0.0
245	-1.0	0.0	-1.0
246	12.0	3.0	1.0
247	-1.0	0.0	-1.0
248	18.0	2.0	1.0
249	-1.0	0.0	0.0
250	0.0	2.0	1.0
251	0.0	2.0	1.0
252	-1.0	0.0	0.0
253	23.0	2.0	1.0
254	24.0	2.0	1.0
255	0.0	2.0	1.0
256	-1.0	0.0	0.0
257	-1.0	0.0	-1.0
258	0.0	2.0	1.0
259	-1.0	0.0	0.0
260	24.0	2.0	1.0
261	13.0	3.0	1.0
262	-1.0	0.0	-1.0
263	16.0	3.0	1.0
264	0.0	2.0	1.0
265	23.0	3.0	1.0
266	14.0	3.0	1.0
267	23.0	3.0	1.0
268	17.0	2.0	1.0
269	0.0	2.0	1.0
270	16.0	2.0	1.0
271	-1.0	0.0	0.0
272	0.0	2.0	1.0
273	-1.0	0.0	0.0
274	-1.0	0.0	0.0
275	-1.0	0.0	-1.0
276	22.0	2.0	1.0
277	-1.0	0.0	-1.0
278	-1.0	0.0	0.0
279	-1.0	0.0	-1.0
280	15.0	2.0	1.0
281	8.0	3.0	1.0
282	-1.0	0.0	0.0
283	-1.0	0.0	-1.0
284	-1.0	0.0	-1.0
285	27.0	3.0	1.0
286	0.0	2.0	1.0
287	28.0	3.0	1.0
288	22.0	2.0	1.0
289	0.0	2.0	1.0
290	0.0	2.0	1.0
291	20.0	3.0	1.0
292	22.0	2.0	1.0
293	0.0	2.0	1.0
294	0.0	2.0	1.0
295	0.0	2.0	1.0
296	-1.0	0.0	-1.0
297	20.0	3.0	1.0
298	16.0	2.0	1.0
299	10.0	2.0	1.0
300	0.0	2.0	1.0
301	27.0	3.0	1.0
302	12.0	3.0	1.0
303	-1.0	0.0	0.0
304	15.0	2.0	1.0
305	-1.0	0.0	0.0
306	-1.0	0.0	-1.0
307	0.0	2.0	1.0
308	-1.0	0.0	-1.0
309	-1.0	0.0	0.0
310	15.0	2.0	1.0
311	22.0	2.0	1.0
312	-1.0	0.0	-1.0
313	15.0	2.0	1.0
314	0.0	2.0	1.0
315	-1.0	0.0	-1.0
316	-1.0	0.0	-1.0
317	8.0	2.0	1.0
318	-1.0	0.0	-1.0
319	9.0	3.0	1.0
320	17.0	3.0	1.0
321	-1.0	0.0	0.0
322	13.0	3.0	1.0
323	8.0	2.0	1.0
