index	outport	cost	SuccessFlag
0	19.0	3.0	1.0
1	0.0	2.0	1.0
2	13.0	3.0	1.0
3	25.0	3.0	1.0
4	0.0	2.0	1.0
5	23.0	3.0	1.0
6	27.0	3.0	1.0
7	9.0	3.0	1.0
8	28.0	3.0	1.0
9	0.0	2.0	1.0
10	19.0	3.0	1.0
11	28.0	3.0	1.0
12	15.0	3.0	1.0
13	24.0	3.0	1.0
14	0.0	2.0	1.0
15	0.0	2.0	1.0
16	16.0	3.0	1.0
17	15.0	2.0	1.0
18	15.0	2.0	1.0
19	22.0	2.0	1.0
20	13.0	3.0	1.0
21	0.0	2.0	1.0
22	-1.0	0.0	-1.0
23	8.0	3.0	1.0
24	22.0	2.0	1.0
25	16.0	3.0	1.0
26	24.0	3.0	1.0
27	17.0	3.0	1.0
28	18.0	3.0	1.0
29	0.0	2.0	1.0
30	15.0	2.0	1.0
31	27.0	3.0	1.0
32	27.0	3.0	1.0
33	0.0	2.0	1.0
34	8.0	2.0	1.0
35	8.0	2.0	1.0
36	15.0	2.0	1.0
37	0.0	2.0	1.0
38	21.0	3.0	1.0
39	0.0	2.0	1.0
40	-1.0	0.0	0.0
41	22.0	2.0	1.0
42	9.0	3.0	1.0
43	26.0	3.0	1.0
44	0.0	2.0	1.0
45	0.0	2.0	1.0
46	-1.0	0.0	-1.0
47	8.0	3.0	1.0
48	13.0	3.0	1.0
49	0.0	2.0	1.0
50	22.0	2.0	1.0
51	-1.0	0.0	0.0
52	0.0	2.0	1.0
53	15.0	3.0	1.0
54	21.0	3.0	1.0
55	0.0	2.0	1.0
56	0.0	2.0	1.0
57	13.0	3.0	1.0
58	8.0	2.0	1.0
59	0.0	2.0	1.0
60	22.0	2.0	1.0
61	15.0	2.0	1.0
62	0.0	2.0	1.0
63	0.0	2.0	1.0
64	0.0	2.0	1.0
65	19.0	3.0	1.0
66	0.0	2.0	1.0
67	27.0	3.0	1.0
68	0.0	2.0	1.0
69	-1.0	0.0	-1.0
70	10.0	2.0	1.0
71	9.0	3.0	1.0
72	0.0	2.0	1.0
73	15.0	2.0	1.0
74	0.0	2.0	1.0
75	-1.0	0.0	0.0
76	0.0	2.0	1.0
77	0.0	2.0	1.0
78	24.0	3.0	1.0
79	9.0	3.0	1.0
80	25.0	3.0	1.0
81	0.0	2.0	1.0
82	-1.0	0.0	-1.0
83	0.0	2.0	1.0
84	0.0	2.0	1.0
85	9.0	3.0	1.0
86	22.0	3.0	1.0
87	23.0	3.0	1.0
88	28.0	3.0	1.0
89	-1.0	0.0	0.0
90	28.0	3.0	1.0
91	22.0	2.0	1.0
92	0.0	2.0	1.0
93	12.0	3.0	1.0
94	15.0	2.0	1.0
95	21.0	3.0	1.0
96	0.0	2.0	1.0
97	8.0	2.0	1.0
98	-1.0	0.0	-1.0
99	16.0	2.0	1.0
100	22.0	2.0	1.0
101	-1.0	0.0	0.0
102	14.0	3.0	1.0
103	-1.0	0.0	-1.0
104	0.0	2.0	1.0
105	0.0	2.0	1.0
106	23.0	3.0	1.0
107	26.0	3.0	1.0
108	24.0	3.0	1.0
109	-1.0	0.0	-1.0
110	-1.0	0.0	-1.0
111	15.0	2.0	1.0
112	0.0	2.0	1.0
113	0.0	2.0	1.0
114	28.0	3.0	1.0
115	27.0	3.0	1.0
116	23.0	2.0	1.0
117	8.0	2.0	1.0
118	15.0	2.0	1.0
119	-1.0	0.0	-1.0
120	21.0	3.0	1.0
121	0.0	2.0	1.0
122	-1.0	0.0	-1.0
123	13.0	3.0	1.0
124	0.0	2.0	1.0
125	0.0	2.0	1.0
126	10.0	3.0	1.0
127	0.0	2.0	1.0
128	22.0	2.0	1.0
129	22.0	2.0	1.0
130	15.0	2.0	1.0
131	0.0	2.0	1.0
132	0.0	2.0	1.0
133	-1.0	0.0	-1.0
134	11.0	3.0	1.0
135	15.0	2.0	1.0
136	28.0	3.0	1.0
137	10.0	2.0	1.0
138	15.0	2.0	1.0
139	-1.0	0.0	-1.0
140	13.0	3.0	1.0
141	0.0	2.0	1.0
142	-1.0	0.0	0.0
143	15.0	2.0	1.0
144	16.0	3.0	1.0
145	17.0	3.0	1.0
146	23.0	3.0	1.0
147	-1.0	0.0	-1.0
148	-1.0	0.0	-1.0
149	10.0	3.0	1.0
150	-1.0	0.0	0.0
