index	outport	cost	SuccessFlag
0	11.0	3.0	1.0
1	24.0	3.0	1.0
2	0.0	2.0	1.0
3	25.0	3.0	1.0
4	15.0	2.0	1.0
5	15.0	2.0	1.0
6	0.0	2.0	1.0
7	0.0	2.0	1.0
8	8.0	2.0	1.0
9	17.0	3.0	1.0
10	21.0	3.0	1.0
11	27.0	3.0	1.0
12	21.0	3.0	1.0
13	11.0	3.0	1.0
14	22.0	2.0	1.0
15	0.0	2.0	1.0
16	23.0	3.0	1.0
17	26.0	3.0	1.0
18	0.0	2.0	1.0
19	15.0	2.0	1.0
20	9.0	3.0	1.0
21	23.0	2.0	1.0
22	8.0	2.0	1.0
23	0.0	2.0	1.0
24	-1.0	0.0	-1.0
25	26.0	3.0	1.0
26	26.0	3.0	1.0
27	14.0	3.0	1.0
28	27.0	3.0	1.0
29	20.0	3.0	1.0
30	15.0	2.0	1.0
31	0.0	2.0	1.0
32	10.0	3.0	1.0
33	16.0	2.0	1.0
34	0.0	2.0	1.0
35	15.0	2.0	1.0
36	23.0	3.0	1.0
37	24.0	3.0	1.0
38	8.0	3.0	1.0
39	11.0	3.0	1.0
40	-1.0	0.0	-1.0
41	24.0	3.0	1.0
42	17.0	3.0	1.0
43	11.0	3.0	1.0
44	-1.0	0.0	0.0
45	27.0	3.0	1.0
46	26.0	3.0	1.0
47	22.0	2.0	1.0
48	-1.0	0.0	-1.0
49	0.0	2.0	1.0
50	0.0	2.0	1.0
51	0.0	2.0	1.0
52	27.0	3.0	1.0
53	16.0	3.0	1.0
54	22.0	2.0	1.0
55	0.0	2.0	1.0
56	0.0	2.0	1.0
57	22.0	2.0	1.0
58	-1.0	0.0	0.0
59	14.0	3.0	1.0
60	0.0	2.0	1.0
61	0.0	2.0	1.0
62	8.0	2.0	1.0
63	15.0	3.0	1.0
64	0.0	2.0	1.0
65	22.0	2.0	1.0
66	15.0	2.0	1.0
67	21.0	3.0	1.0
68	9.0	2.0	1.0
69	8.0	2.0	1.0
70	0.0	2.0	1.0
71	22.0	2.0	1.0
72	0.0	2.0	1.0
73	16.0	2.0	1.0
74	27.0	3.0	1.0
75	-1.0	0.0	0.0
76	15.0	2.0	1.0
77	0.0	2.0	1.0
