index	outport	cost	SuccessFlag
0	25.0	3.0	1.0
1	19.0	3.0	1.0
2	20.0	3.0	1.0
3	16.0	3.0	1.0
4	0.0	2.0	1.0
5	15.0	2.0	1.0
6	0.0	2.0	1.0
7	8.0	2.0	1.0
8	24.0	3.0	1.0
9	10.0	3.0	1.0
10	8.0	2.0	1.0
11	27.0	3.0	1.0
12	8.0	2.0	1.0
13	0.0	2.0	1.0
14	10.0	3.0	1.0
15	0.0	2.0	1.0
16	16.0	3.0	1.0
17	0.0	2.0	1.0
18	8.0	2.0	1.0
19	8.0	2.0	1.0
20	9.0	2.0	1.0
21	21.0	3.0	1.0
22	22.0	2.0	1.0
23	15.0	2.0	1.0
24	21.0	3.0	1.0
25	22.0	2.0	1.0
26	22.0	3.0	1.0
27	19.0	3.0	1.0
28	9.0	2.0	1.0
29	8.0	2.0	1.0
30	13.0	3.0	1.0
31	19.0	3.0	1.0
32	0.0	2.0	1.0
33	22.0	2.0	1.0
34	9.0	3.0	1.0
35	15.0	2.0	1.0
36	18.0	3.0	1.0
37	0.0	2.0	1.0
38	0.0	2.0	1.0
39	0.0	2.0	1.0
40	0.0	2.0	1.0
41	15.0	3.0	1.0
42	0.0	2.0	1.0
43	17.0	3.0	1.0
44	17.0	3.0	1.0
45	17.0	3.0	1.0
46	0.0	2.0	1.0
47	16.0	2.0	1.0
48	0.0	2.0	1.0
49	0.0	2.0	1.0
50	15.0	2.0	1.0
51	22.0	2.0	1.0
52	-1.0	0.0	0.0
53	0.0	2.0	1.0
54	26.0	3.0	1.0
55	22.0	2.0	1.0
56	24.0	3.0	1.0
57	28.0	3.0	1.0
58	15.0	2.0	1.0
59	26.0	3.0	1.0
60	19.0	3.0	1.0
61	24.0	3.0	1.0
62	8.0	3.0	1.0
63	15.0	2.0	1.0
64	21.0	3.0	1.0
65	0.0	2.0	1.0
66	8.0	3.0	1.0
67	-1.0	0.0	-1.0
68	15.0	2.0	1.0
69	-1.0	0.0	0.0
70	-1.0	0.0	-1.0
71	17.0	3.0	1.0
72	0.0	2.0	1.0
73	0.0	2.0	1.0
74	-1.0	0.0	-1.0
75	22.0	3.0	1.0
76	15.0	2.0	1.0
77	20.0	3.0	1.0
78	25.0	3.0	1.0
79	8.0	2.0	1.0
80	0.0	2.0	1.0
81	12.0	3.0	1.0
82	23.0	2.0	1.0
83	0.0	2.0	1.0
84	-1.0	0.0	-1.0
85	27.0	3.0	1.0
86	26.0	3.0	1.0
87	25.0	3.0	1.0
88	0.0	2.0	1.0
89	-1.0	0.0	-1.0
90	27.0	3.0	1.0
91	0.0	2.0	1.0
92	-1.0	0.0	-1.0
93	18.0	3.0	1.0
94	11.0	3.0	1.0
95	0.0	2.0	1.0
96	-1.0	0.0	0.0
97	21.0	3.0	1.0
98	9.0	3.0	1.0
99	-1.0	0.0	0.0
100	11.0	3.0	1.0
101	22.0	2.0	1.0
102	0.0	2.0	1.0
103	-1.0	0.0	-1.0
104	12.0	3.0	1.0
105	24.0	3.0	1.0
106	22.0	2.0	1.0
107	0.0	2.0	1.0
108	15.0	2.0	1.0
109	-1.0	0.0	-1.0
110	22.0	2.0	1.0
111	16.0	2.0	1.0
112	-1.0	0.0	-1.0
113	0.0	2.0	1.0
114	18.0	3.0	1.0
115	0.0	2.0	1.0
116	8.0	2.0	1.0
117	8.0	3.0	1.0
118	-1.0	0.0	0.0
119	18.0	3.0	1.0
120	8.0	2.0	1.0
121	16.0	3.0	1.0
122	-1.0	0.0	-1.0
123	0.0	2.0	1.0
124	0.0	2.0	1.0
125	20.0	3.0	1.0
126	23.0	3.0	1.0
127	25.0	3.0	1.0
128	17.0	2.0	1.0
129	-1.0	0.0	0.0
130	-1.0	0.0	0.0
131	15.0	2.0	1.0
132	-1.0	0.0	-1.0
133	19.0	3.0	1.0
134	-1.0	0.0	-1.0
135	15.0	2.0	1.0
136	15.0	2.0	1.0
137	17.0	2.0	1.0
138	11.0	3.0	1.0
139	0.0	2.0	1.0
140	11.0	3.0	1.0
141	23.0	2.0	1.0
142	16.0	3.0	1.0
143	-1.0	0.0	0.0
144	10.0	2.0	1.0
145	-1.0	0.0	-1.0
146	-1.0	0.0	-1.0
147	28.0	3.0	1.0
148	10.0	2.0	1.0
149	24.0	3.0	1.0
150	19.0	3.0	1.0
151	23.0	2.0	1.0
152	-1.0	0.0	0.0
153	-1.0	0.0	-1.0
154	10.0	3.0	1.0
155	9.0	2.0	1.0
156	27.0	3.0	1.0
157	16.0	2.0	1.0
158	16.0	3.0	1.0
159	18.0	2.0	1.0
160	0.0	2.0	1.0
161	28.0	3.0	1.0
162	-1.0	0.0	-1.0
163	28.0	3.0	1.0
164	8.0	2.0	1.0
165	0.0	2.0	1.0
166	23.0	2.0	1.0
167	-1.0	0.0	-1.0
168	15.0	2.0	1.0
169	0.0	2.0	1.0
170	9.0	2.0	1.0
171	-1.0	0.0	-1.0
172	-1.0	0.0	0.0
173	20.0	3.0	1.0
174	-1.0	0.0	-1.0
175	-1.0	0.0	-1.0
176	11.0	3.0	1.0
177	22.0	3.0	1.0
178	8.0	2.0	1.0
179	0.0	2.0	1.0
180	12.0	3.0	1.0
181	0.0	2.0	1.0
182	-1.0	0.0	0.0
183	0.0	2.0	1.0
184	0.0	2.0	1.0
185	-1.0	0.0	-1.0
186	-1.0	0.0	-1.0
187	24.0	2.0	1.0
188	27.0	3.0	1.0
189	17.0	2.0	1.0
190	-1.0	0.0	0.0
191	25.0	2.0	1.0
192	13.0	3.0	1.0
193	0.0	2.0	1.0
194	9.0	2.0	1.0
195	14.0	3.0	1.0
196	23.0	2.0	1.0
197	0.0	2.0	1.0
198	10.0	3.0	1.0
199	9.0	2.0	1.0
200	16.0	3.0	1.0
201	-1.0	0.0	0.0
202	25.0	3.0	1.0
203	23.0	3.0	1.0
204	12.0	2.0	1.0
205	-1.0	0.0	-1.0
206	0.0	2.0	1.0
207	17.0	3.0	1.0
208	20.0	3.0	1.0
209	8.0	2.0	1.0
210	0.0	2.0	1.0
211	15.0	2.0	1.0
212	22.0	3.0	1.0
213	28.0	3.0	1.0
214	16.0	2.0	1.0
215	11.0	3.0	1.0
216	0.0	2.0	1.0
217	12.0	3.0	1.0
218	0.0	2.0	1.0
219	18.0	2.0	1.0
220	22.0	2.0	1.0
221	8.0	2.0	1.0
222	-1.0	0.0	0.0
223	-1.0	0.0	-1.0
224	25.0	3.0	1.0
225	17.0	2.0	1.0
226	0.0	2.0	1.0
227	0.0	2.0	1.0
228	0.0	2.0	1.0
229	9.0	2.0	1.0
230	0.0	2.0	1.0
231	8.0	2.0	1.0
232	-1.0	0.0	-1.0
233	10.0	3.0	1.0
234	11.0	3.0	1.0
235	23.0	3.0	1.0
236	15.0	2.0	1.0
237	-1.0	0.0	-1.0
238	24.0	3.0	1.0
239	0.0	2.0	1.0
240	-1.0	0.0	0.0
