index	outport	cost	SuccessFlag
0	0.0	2.0	1.0
1	18.0	3.0	1.0
2	0.0	2.0	1.0
3	22.0	2.0	1.0
4	24.0	3.0	1.0
5	10.0	3.0	1.0
6	25.0	3.0	1.0
7	22.0	2.0	1.0
8	8.0	3.0	1.0
9	15.0	3.0	1.0
10	23.0	2.0	1.0
11	0.0	2.0	1.0
12	12.0	3.0	1.0
13	22.0	3.0	1.0
14	14.0	3.0	1.0
15	10.0	3.0	1.0
16	26.0	3.0	1.0
17	0.0	2.0	1.0
18	15.0	2.0	1.0
19	-1.0	0.0	-1.0
20	8.0	3.0	1.0
21	0.0	2.0	1.0
22	12.0	3.0	1.0
23	8.0	2.0	1.0
24	0.0	2.0	1.0
25	13.0	3.0	1.0
26	0.0	2.0	1.0
27	15.0	2.0	1.0
28	0.0	2.0	1.0
29	8.0	2.0	1.0
30	9.0	3.0	1.0
31	15.0	2.0	1.0
32	15.0	2.0	1.0
33	24.0	3.0	1.0
34	13.0	3.0	1.0
35	-1.0	0.0	-1.0
36	17.0	3.0	1.0
37	22.0	2.0	1.0
38	26.0	3.0	1.0
39	17.0	3.0	1.0
40	16.0	3.0	1.0
41	22.0	2.0	1.0
42	8.0	2.0	1.0
43	22.0	2.0	1.0
44	17.0	3.0	1.0
45	0.0	2.0	1.0
46	0.0	2.0	1.0
47	9.0	3.0	1.0
48	18.0	3.0	1.0
49	0.0	2.0	1.0
50	8.0	3.0	1.0
51	23.0	2.0	1.0
52	0.0	2.0	1.0
53	-1.0	0.0	-1.0
54	26.0	3.0	1.0
55	23.0	3.0	1.0
56	0.0	2.0	1.0
57	17.0	3.0	1.0
58	20.0	3.0	1.0
59	0.0	2.0	1.0
60	12.0	3.0	1.0
61	13.0	3.0	1.0
62	16.0	3.0	1.0
63	24.0	3.0	1.0
64	15.0	2.0	1.0
65	16.0	2.0	1.0
66	20.0	3.0	1.0
67	0.0	2.0	1.0
68	12.0	3.0	1.0
69	23.0	3.0	1.0
70	20.0	3.0	1.0
71	15.0	2.0	1.0
72	17.0	3.0	1.0
73	26.0	3.0	1.0
74	22.0	2.0	1.0
75	0.0	2.0	1.0
76	0.0	2.0	1.0
77	-1.0	0.0	0.0
78	22.0	2.0	1.0
79	8.0	2.0	1.0
80	-1.0	0.0	-1.0
81	20.0	3.0	1.0
82	8.0	2.0	1.0
83	27.0	3.0	1.0
84	23.0	2.0	1.0
85	26.0	3.0	1.0
86	0.0	2.0	1.0
87	8.0	3.0	1.0
88	0.0	2.0	1.0
89	15.0	3.0	1.0
90	-1.0	0.0	-1.0
91	9.0	2.0	1.0
92	16.0	2.0	1.0
93	8.0	3.0	1.0
94	0.0	2.0	1.0
95	27.0	3.0	1.0
96	0.0	2.0	1.0
97	10.0	3.0	1.0
98	28.0	3.0	1.0
99	16.0	3.0	1.0
100	23.0	2.0	1.0
101	-1.0	0.0	-1.0
102	25.0	3.0	1.0
103	15.0	3.0	1.0
104	9.0	2.0	1.0
105	0.0	2.0	1.0
106	-1.0	0.0	-1.0
107	20.0	3.0	1.0
108	23.0	2.0	1.0
109	17.0	3.0	1.0
110	-1.0	0.0	-1.0
111	-1.0	0.0	-1.0
112	21.0	3.0	1.0
113	11.0	3.0	1.0
114	-1.0	0.0	-1.0
115	26.0	3.0	1.0
116	17.0	2.0	1.0
117	9.0	2.0	1.0
118	0.0	2.0	1.0
119	25.0	3.0	1.0
120	8.0	2.0	1.0
121	26.0	3.0	1.0
122	11.0	3.0	1.0
123	28.0	3.0	1.0
124	17.0	3.0	1.0
125	-1.0	0.0	-1.0
126	0.0	2.0	1.0
127	14.0	3.0	1.0
128	8.0	2.0	1.0
129	0.0	2.0	1.0
130	-1.0	0.0	0.0
131	-1.0	0.0	-1.0
