index	outport	cost	SuccessFlag
0	8.0	2.0	1.0
1	13.0	3.0	1.0
2	12.0	3.0	1.0
3	8.0	2.0	1.0
4	19.0	3.0	1.0
5	20.0	3.0	1.0
6	22.0	3.0	1.0
7	0.0	2.0	1.0
8	0.0	2.0	1.0
9	22.0	2.0	1.0
10	8.0	2.0	1.0
11	22.0	3.0	1.0
12	21.0	3.0	1.0
13	12.0	3.0	1.0
14	12.0	3.0	1.0
15	0.0	2.0	1.0
16	22.0	2.0	1.0
17	15.0	2.0	1.0
18	10.0	3.0	1.0
19	17.0	3.0	1.0
20	8.0	2.0	1.0
21	23.0	3.0	1.0
22	22.0	2.0	1.0
23	17.0	3.0	1.0
24	0.0	2.0	1.0
25	8.0	2.0	1.0
26	19.0	3.0	1.0
27	8.0	2.0	1.0
28	24.0	3.0	1.0
29	8.0	2.0	1.0
30	13.0	3.0	1.0
31	8.0	2.0	1.0
32	16.0	3.0	1.0
33	0.0	2.0	1.0
34	0.0	2.0	1.0
35	17.0	3.0	1.0
36	12.0	3.0	1.0
37	-1.0	0.0	-1.0
38	20.0	3.0	1.0
39	23.0	3.0	1.0
40	11.0	3.0	1.0
41	15.0	2.0	1.0
42	0.0	2.0	1.0
43	13.0	3.0	1.0
44	13.0	3.0	1.0
45	24.0	3.0	1.0
46	0.0	2.0	1.0
47	22.0	2.0	1.0
48	0.0	2.0	1.0
49	8.0	2.0	1.0
50	0.0	2.0	1.0
51	8.0	2.0	1.0
52	15.0	2.0	1.0
53	25.0	3.0	1.0
54	-1.0	0.0	-1.0
55	16.0	3.0	1.0
56	16.0	3.0	1.0
57	0.0	2.0	1.0
58	23.0	3.0	1.0
59	15.0	2.0	1.0
60	15.0	2.0	1.0
61	-1.0	0.0	-1.0
62	28.0	3.0	1.0
63	19.0	3.0	1.0
64	-1.0	0.0	0.0
65	9.0	3.0	1.0
66	21.0	3.0	1.0
67	-1.0	0.0	0.0
68	20.0	3.0	1.0
69	0.0	2.0	1.0
70	8.0	2.0	1.0
71	0.0	2.0	1.0
72	17.0	3.0	1.0
73	0.0	2.0	1.0
74	17.0	3.0	1.0
75	13.0	3.0	1.0
76	23.0	3.0	1.0
77	0.0	2.0	1.0
78	15.0	2.0	1.0
79	8.0	2.0	1.0
80	11.0	3.0	1.0
81	15.0	2.0	1.0
82	-1.0	0.0	-1.0
83	0.0	2.0	1.0
84	22.0	3.0	1.0
85	22.0	2.0	1.0
86	0.0	2.0	1.0
87	15.0	2.0	1.0
88	0.0	2.0	1.0
89	0.0	2.0	1.0
90	15.0	2.0	1.0
91	0.0	2.0	1.0
92	11.0	3.0	1.0
93	22.0	2.0	1.0
94	-1.0	0.0	-1.0
95	9.0	3.0	1.0
96	8.0	2.0	1.0
97	28.0	3.0	1.0
98	0.0	2.0	1.0
99	22.0	2.0	1.0
100	0.0	2.0	1.0
101	-1.0	0.0	-1.0
102	21.0	3.0	1.0
103	-1.0	0.0	-1.0
104	22.0	2.0	1.0
105	16.0	2.0	1.0
106	13.0	3.0	1.0
107	22.0	2.0	1.0
108	22.0	2.0	1.0
109	0.0	2.0	1.0
110	16.0	2.0	1.0
111	17.0	2.0	1.0
112	0.0	2.0	1.0
113	0.0	2.0	1.0
114	16.0	2.0	1.0
115	20.0	3.0	1.0
116	15.0	3.0	1.0
117	0.0	2.0	1.0
118	13.0	3.0	1.0
119	15.0	2.0	1.0
120	0.0	2.0	1.0
121	20.0	3.0	1.0
122	-1.0	0.0	-1.0
123	19.0	3.0	1.0
124	-1.0	0.0	-1.0
125	-1.0	0.0	-1.0
126	12.0	3.0	1.0
127	-1.0	0.0	-1.0
128	9.0	2.0	1.0
129	18.0	3.0	1.0
130	25.0	3.0	1.0
131	0.0	2.0	1.0
132	-1.0	0.0	-1.0
133	15.0	2.0	1.0
134	9.0	2.0	1.0
135	-1.0	0.0	-1.0
136	0.0	2.0	1.0
137	-1.0	0.0	-1.0
138	9.0	2.0	1.0
139	20.0	3.0	1.0
140	23.0	3.0	1.0
141	0.0	2.0	1.0
142	-1.0	0.0	-1.0
143	-1.0	0.0	0.0
144	22.0	2.0	1.0
145	23.0	3.0	1.0
146	16.0	2.0	1.0
147	18.0	2.0	1.0
148	0.0	2.0	1.0
149	8.0	2.0	1.0
150	26.0	3.0	1.0
151	22.0	2.0	1.0
152	23.0	2.0	1.0
153	14.0	3.0	1.0
154	0.0	2.0	1.0
155	-1.0	0.0	-1.0
156	23.0	2.0	1.0
157	-1.0	0.0	-1.0
158	18.0	3.0	1.0
159	0.0	2.0	1.0
160	15.0	2.0	1.0
161	24.0	2.0	1.0
162	13.0	3.0	1.0
163	14.0	3.0	1.0
164	17.0	2.0	1.0
165	-1.0	0.0	0.0
166	0.0	2.0	1.0
167	-1.0	0.0	-1.0
168	16.0	2.0	1.0
169	28.0	3.0	1.0
170	10.0	3.0	1.0
171	17.0	3.0	1.0
172	8.0	2.0	1.0
173	0.0	2.0	1.0
174	-1.0	0.0	0.0
175	-1.0	0.0	-1.0
176	25.0	3.0	1.0
177	24.0	3.0	1.0
178	0.0	2.0	1.0
179	22.0	3.0	1.0
180	16.0	2.0	1.0
181	17.0	2.0	1.0
182	15.0	2.0	1.0
183	17.0	3.0	1.0
184	20.0	3.0	1.0
185	-1.0	0.0	-1.0
186	-1.0	0.0	-1.0
187	10.0	2.0	1.0
188	16.0	2.0	1.0
189	-1.0	0.0	0.0
190	-1.0	0.0	0.0
191	11.0	3.0	1.0
192	17.0	2.0	1.0
193	8.0	2.0	1.0
194	9.0	3.0	1.0
195	27.0	3.0	1.0
196	20.0	3.0	1.0
197	19.0	2.0	1.0
198	0.0	2.0	1.0
199	-1.0	0.0	0.0
200	-1.0	0.0	-1.0
201	0.0	2.0	1.0
202	8.0	3.0	1.0
203	0.0	2.0	1.0
204	18.0	3.0	1.0
205	25.0	3.0	1.0
206	-1.0	0.0	0.0
207	-1.0	0.0	0.0
208	16.0	2.0	1.0
209	23.0	2.0	1.0
