index	outport	cost	SuccessFlag
0	0.0	2.0	1.0
1	22.0	3.0	1.0
2	8.0	2.0	1.0
3	25.0	3.0	1.0
4	10.0	3.0	1.0
5	0.0	2.0	1.0
6	0.0	2.0	1.0
7	10.0	3.0	1.0
8	0.0	2.0	1.0
9	8.0	2.0	1.0
10	20.0	3.0	1.0
11	12.0	3.0	1.0
12	10.0	3.0	1.0
13	0.0	2.0	1.0
14	0.0	2.0	1.0
15	22.0	2.0	1.0
16	14.0	3.0	1.0
17	14.0	3.0	1.0
18	22.0	2.0	1.0
19	19.0	3.0	1.0
20	12.0	3.0	1.0
21	0.0	2.0	1.0
22	15.0	2.0	1.0
23	0.0	2.0	1.0
24	20.0	3.0	1.0
25	12.0	3.0	1.0
26	22.0	2.0	1.0
27	20.0	3.0	1.0
28	12.0	3.0	1.0
29	22.0	2.0	1.0
30	16.0	3.0	1.0
31	15.0	2.0	1.0
32	9.0	3.0	1.0
33	22.0	2.0	1.0
34	25.0	3.0	1.0
35	-1.0	0.0	-1.0
36	16.0	3.0	1.0
37	14.0	3.0	1.0
38	20.0	3.0	1.0
39	16.0	3.0	1.0
40	-1.0	0.0	0.0
41	21.0	3.0	1.0
42	15.0	2.0	1.0
43	15.0	2.0	1.0
44	19.0	3.0	1.0
45	19.0	3.0	1.0
46	0.0	2.0	1.0
47	0.0	2.0	1.0
48	23.0	3.0	1.0
49	8.0	2.0	1.0
50	8.0	3.0	1.0
51	0.0	2.0	1.0
52	0.0	2.0	1.0
53	15.0	2.0	1.0
54	-1.0	0.0	-1.0
55	0.0	2.0	1.0
56	27.0	3.0	1.0
57	0.0	2.0	1.0
58	9.0	2.0	1.0
59	-1.0	0.0	-1.0
60	-1.0	0.0	-1.0
61	0.0	2.0	1.0
62	8.0	2.0	1.0
63	21.0	3.0	1.0
64	24.0	3.0	1.0
65	8.0	3.0	1.0
66	23.0	2.0	1.0
67	0.0	2.0	1.0
68	0.0	2.0	1.0
69	0.0	2.0	1.0
70	0.0	2.0	1.0
71	0.0	2.0	1.0
72	18.0	3.0	1.0
73	0.0	2.0	1.0
74	15.0	2.0	1.0
75	22.0	2.0	1.0
76	-1.0	0.0	-1.0
77	11.0	3.0	1.0
78	10.0	2.0	1.0
79	23.0	3.0	1.0
80	0.0	2.0	1.0
81	0.0	2.0	1.0
82	22.0	2.0	1.0
83	28.0	3.0	1.0
84	8.0	3.0	1.0
85	-1.0	0.0	0.0
86	-1.0	0.0	-1.0
87	22.0	2.0	1.0
88	0.0	2.0	1.0
89	10.0	3.0	1.0
90	8.0	2.0	1.0
91	22.0	3.0	1.0
92	26.0	3.0	1.0
93	0.0	2.0	1.0
94	15.0	3.0	1.0
95	28.0	3.0	1.0
96	25.0	3.0	1.0
97	24.0	3.0	1.0
98	9.0	3.0	1.0
99	0.0	2.0	1.0
100	0.0	2.0	1.0
101	0.0	2.0	1.0
102	14.0	3.0	1.0
103	11.0	2.0	1.0
104	17.0	3.0	1.0
105	18.0	3.0	1.0
106	0.0	2.0	1.0
107	18.0	2.0	1.0
108	22.0	2.0	1.0
109	0.0	2.0	1.0
110	0.0	2.0	1.0
111	9.0	2.0	1.0
112	0.0	2.0	1.0
113	23.0	3.0	1.0
114	8.0	3.0	1.0
115	17.0	3.0	1.0
116	-1.0	0.0	-1.0
117	22.0	2.0	1.0
118	-1.0	0.0	0.0
119	12.0	3.0	1.0
120	15.0	2.0	1.0
121	26.0	3.0	1.0
122	0.0	2.0	1.0
123	16.0	3.0	1.0
124	-1.0	0.0	-1.0
125	-1.0	0.0	-1.0
126	13.0	3.0	1.0
127	21.0	3.0	1.0
128	23.0	2.0	1.0
129	0.0	2.0	1.0
130	-1.0	0.0	-1.0
131	0.0	2.0	1.0
132	28.0	3.0	1.0
133	-1.0	0.0	-1.0
134	0.0	2.0	1.0
135	-1.0	0.0	-1.0
136	-1.0	0.0	-1.0
137	16.0	3.0	1.0
138	22.0	2.0	1.0
139	-1.0	0.0	-1.0
140	0.0	2.0	1.0
141	24.0	3.0	1.0
142	23.0	2.0	1.0
143	11.0	3.0	1.0
144	13.0	2.0	1.0
145	-1.0	0.0	-1.0
146	12.0	3.0	1.0
147	19.0	3.0	1.0
148	-1.0	0.0	-1.0
149	17.0	2.0	1.0
150	-1.0	0.0	0.0
151	0.0	2.0	1.0
152	-1.0	0.0	-1.0
153	0.0	2.0	1.0
154	24.0	2.0	1.0
155	21.0	3.0	1.0
156	19.0	3.0	1.0
157	-1.0	0.0	-1.0
158	15.0	2.0	1.0
159	0.0	2.0	1.0
160	21.0	3.0	1.0
161	16.0	3.0	1.0
162	16.0	2.0	1.0
163	16.0	2.0	1.0
164	-1.0	0.0	-1.0
165	-1.0	0.0	-1.0
166	0.0	2.0	1.0
167	26.0	2.0	1.0
168	15.0	2.0	1.0
169	0.0	2.0	1.0
170	9.0	2.0	1.0
171	8.0	2.0	1.0
172	-1.0	0.0	-1.0
173	-1.0	0.0	-1.0
174	15.0	2.0	1.0
175	20.0	3.0	1.0
176	16.0	2.0	1.0
177	0.0	2.0	1.0
178	22.0	2.0	1.0
179	22.0	2.0	1.0
180	8.0	2.0	1.0
181	-1.0	0.0	-1.0
182	0.0	2.0	1.0
183	-1.0	0.0	-1.0
184	8.0	2.0	1.0
185	-1.0	0.0	-1.0
186	-1.0	0.0	-1.0
187	0.0	2.0	1.0
188	0.0	2.0	1.0
189	17.0	3.0	1.0
190	15.0	2.0	1.0
191	16.0	2.0	1.0
192	25.0	3.0	1.0
193	16.0	2.0	1.0
194	14.0	3.0	1.0
195	23.0	3.0	1.0
196	22.0	2.0	1.0
197	11.0	2.0	1.0
198	13.0	3.0	1.0
199	-1.0	0.0	-1.0
200	-1.0	0.0	-1.0
201	-1.0	0.0	-1.0
202	15.0	2.0	1.0
203	18.0	3.0	1.0
204	0.0	2.0	1.0
205	15.0	3.0	1.0
206	-1.0	0.0	0.0
207	23.0	2.0	1.0
208	9.0	3.0	1.0
209	9.0	2.0	1.0
210	0.0	2.0	1.0
211	24.0	3.0	1.0
212	-1.0	0.0	-1.0
213	12.0	3.0	1.0
214	9.0	3.0	1.0
215	16.0	2.0	1.0
216	0.0	2.0	1.0
217	22.0	2.0	1.0
218	8.0	3.0	1.0
219	24.0	2.0	1.0
220	14.0	3.0	1.0
221	-1.0	0.0	-1.0
222	13.0	2.0	1.0
223	12.0	3.0	1.0
224	22.0	2.0	1.0
225	24.0	3.0	1.0
226	-1.0	0.0	-1.0
227	13.0	3.0	1.0
228	0.0	2.0	1.0
229	0.0	2.0	1.0
230	0.0	2.0	1.0
231	14.0	3.0	1.0
232	26.0	3.0	1.0
233	0.0	2.0	1.0
234	0.0	2.0	1.0
235	-1.0	0.0	-1.0
236	15.0	3.0	1.0
237	0.0	2.0	1.0
238	-1.0	0.0	-1.0
239	-1.0	0.0	-1.0
240	9.0	3.0	1.0
241	15.0	2.0	1.0
242	17.0	3.0	1.0
243	0.0	2.0	1.0
244	28.0	3.0	1.0
245	16.0	2.0	1.0
246	-1.0	0.0	-1.0
247	28.0	3.0	1.0
248	0.0	2.0	1.0
249	28.0	3.0	1.0
250	-1.0	0.0	-1.0
251	-1.0	0.0	0.0
252	15.0	2.0	1.0
253	25.0	3.0	1.0
254	-1.0	0.0	0.0
255	9.0	2.0	1.0
256	24.0	2.0	1.0
257	26.0	3.0	1.0
258	0.0	2.0	1.0
259	9.0	2.0	1.0
260	11.0	3.0	1.0
261	17.0	2.0	1.0
262	12.0	3.0	1.0
263	-1.0	0.0	0.0
264	0.0	2.0	1.0
265	22.0	2.0	1.0
266	21.0	3.0	1.0
267	22.0	2.0	1.0
268	27.0	3.0	1.0
269	22.0	2.0	1.0
270	8.0	3.0	1.0
271	10.0	2.0	1.0
272	-1.0	0.0	-1.0
273	19.0	3.0	1.0
274	-1.0	0.0	0.0
275	22.0	2.0	1.0
276	-1.0	0.0	0.0
277	25.0	2.0	1.0
278	23.0	3.0	1.0
279	24.0	2.0	1.0
280	0.0	2.0	1.0
281	-1.0	0.0	-1.0
282	24.0	2.0	1.0
283	12.0	3.0	1.0
284	-1.0	0.0	-1.0
285	16.0	3.0	1.0
286	9.0	2.0	1.0
287	9.0	2.0	1.0
288	-1.0	0.0	0.0
