index	outport	cost	SuccessFlag
0	8.0	2.0	1.0
1	26.0	3.0	1.0
2	25.0	3.0	1.0
3	22.0	2.0	1.0
4	11.0	3.0	1.0
5	0.0	2.0	1.0
6	0.0	2.0	1.0
7	0.0	2.0	1.0
8	18.0	3.0	1.0
9	0.0	2.0	1.0
10	-1.0	0.0	-1.0
11	15.0	2.0	1.0
12	22.0	2.0	1.0
13	8.0	2.0	1.0
14	8.0	2.0	1.0
15	23.0	3.0	1.0
16	21.0	3.0	1.0
17	17.0	3.0	1.0
18	22.0	3.0	1.0
19	21.0	3.0	1.0
20	0.0	2.0	1.0
21	0.0	2.0	1.0
22	21.0	3.0	1.0
23	15.0	3.0	1.0
24	11.0	3.0	1.0
25	0.0	2.0	1.0
26	28.0	3.0	1.0
27	0.0	2.0	1.0
28	22.0	2.0	1.0
29	0.0	2.0	1.0
30	0.0	2.0	1.0
31	-1.0	0.0	-1.0
32	27.0	3.0	1.0
33	8.0	3.0	1.0
34	0.0	2.0	1.0
35	23.0	3.0	1.0
36	20.0	3.0	1.0
37	28.0	3.0	1.0
38	0.0	2.0	1.0
39	8.0	3.0	1.0
40	17.0	3.0	1.0
41	22.0	2.0	1.0
42	8.0	2.0	1.0
43	17.0	3.0	1.0
44	0.0	2.0	1.0
45	-1.0	0.0	-1.0
46	28.0	3.0	1.0
47	23.0	3.0	1.0
48	15.0	2.0	1.0
49	9.0	3.0	1.0
50	8.0	2.0	1.0
51	24.0	3.0	1.0
52	15.0	2.0	1.0
53	26.0	3.0	1.0
54	-1.0	0.0	-1.0
55	18.0	3.0	1.0
56	15.0	2.0	1.0
57	0.0	2.0	1.0
58	0.0	2.0	1.0
59	0.0	2.0	1.0
60	18.0	3.0	1.0
61	9.0	2.0	1.0
62	-1.0	0.0	0.0
63	15.0	2.0	1.0
64	15.0	2.0	1.0
65	22.0	2.0	1.0
66	27.0	3.0	1.0
67	-1.0	0.0	-1.0
68	25.0	3.0	1.0
69	15.0	2.0	1.0
70	16.0	3.0	1.0
71	16.0	2.0	1.0
72	23.0	3.0	1.0
73	12.0	3.0	1.0
74	-1.0	0.0	-1.0
75	0.0	2.0	1.0
76	26.0	3.0	1.0
77	24.0	3.0	1.0
78	11.0	3.0	1.0
79	16.0	2.0	1.0
80	8.0	2.0	1.0
81	23.0	2.0	1.0
82	0.0	2.0	1.0
83	21.0	3.0	1.0
84	28.0	3.0	1.0
85	0.0	2.0	1.0
86	-1.0	0.0	0.0
87	11.0	3.0	1.0
88	-1.0	0.0	-1.0
89	28.0	3.0	1.0
90	15.0	2.0	1.0
91	8.0	2.0	1.0
92	25.0	3.0	1.0
93	8.0	2.0	1.0
94	0.0	2.0	1.0
95	24.0	3.0	1.0
96	0.0	2.0	1.0
97	27.0	2.0	1.0
98	21.0	3.0	1.0
99	18.0	3.0	1.0
100	-1.0	0.0	-1.0
101	-1.0	0.0	0.0
102	22.0	2.0	1.0
103	14.0	3.0	1.0
104	0.0	2.0	1.0
105	15.0	2.0	1.0
106	16.0	2.0	1.0
107	-1.0	0.0	-1.0
108	19.0	3.0	1.0
109	16.0	2.0	1.0
110	20.0	3.0	1.0
111	22.0	2.0	1.0
112	-1.0	0.0	0.0
113	17.0	2.0	1.0
114	0.0	2.0	1.0
115	17.0	3.0	1.0
116	8.0	2.0	1.0
117	17.0	3.0	1.0
118	15.0	2.0	1.0
119	9.0	3.0	1.0
120	-1.0	0.0	-1.0
121	-1.0	0.0	-1.0
122	28.0	2.0	1.0
123	-1.0	0.0	-1.0
124	9.0	2.0	1.0
125	0.0	2.0	1.0
126	0.0	2.0	1.0
127	-1.0	0.0	-1.0
128	-1.0	0.0	0.0
129	27.0	3.0	1.0
130	23.0	2.0	1.0
131	21.0	3.0	1.0
132	19.0	3.0	1.0
133	20.0	3.0	1.0
134	23.0	2.0	1.0
135	0.0	2.0	1.0
136	16.0	3.0	1.0
137	22.0	2.0	1.0
138	10.0	3.0	1.0
139	11.0	3.0	1.0
140	12.0	3.0	1.0
141	8.0	2.0	1.0
142	0.0	2.0	1.0
143	0.0	2.0	1.0
144	18.0	3.0	1.0
145	18.0	3.0	1.0
146	11.0	3.0	1.0
147	8.0	3.0	1.0
148	15.0	2.0	1.0
149	21.0	3.0	1.0
150	18.0	2.0	1.0
151	-1.0	0.0	-1.0
152	9.0	2.0	1.0
153	20.0	3.0	1.0
154	-1.0	0.0	-1.0
155	22.0	2.0	1.0
156	-1.0	0.0	-1.0
157	23.0	2.0	1.0
158	9.0	2.0	1.0
159	27.0	3.0	1.0
160	-1.0	0.0	0.0
161	-1.0	0.0	-1.0
162	9.0	2.0	1.0
163	0.0	2.0	1.0
164	0.0	2.0	1.0
165	-1.0	0.0	-1.0
166	0.0	2.0	1.0
167	16.0	2.0	1.0
168	-1.0	0.0	-1.0
169	10.0	2.0	1.0
170	14.0	3.0	1.0
171	0.0	2.0	1.0
