7011	12393
7019	24441
7025	18790
7030	7123
7043	10275
7050	12995
7059	11347
7070	8346
7082	14179
7087	11362
7094	29206
7138	8104
7139	14011
7147	7348
7150	13587
7156	15900
7163	8185
7172	9078
7197	17538
7199	10235
7201	10555
7206	14067
7217	23166
7221	7280
7227	11462
7238	7828
7239	9660
7242	7580
7274	8889
7277	11206
7308	7422
7317	10281
7323	9286
7332	12772
7337	14486
7343	9819
7344	9605
7347	16202
7382	9450
7390	9067
7398	7761
7409	10980
7414	8770
7418	8297
7425	16812
7427	9218
7437	11180
7442	8282
7445	11832
7472	10799
7473	15857
7478	8663
7491	8853
7492	23362
7516	19038
7538	10322
7543	9883
7545	22230
7550	7616
7551	11261
7578	20684
7590	21245
7594	11517
7607	10398
7654	11765
7660	9810
7667	12538
7673	13759
7706	14965
7708	13363
7723	8187
7742	10307
7747	12492
7782	10379
7797	14549
7816	10825
7845	10826
7850	11956
7862	12136
7867	19380
7876	12417
7879	21721
7904	10142
7905	8283
7906	10898
7908	12513
7914	9023
7924	29478
7930	13316
7935	10065
7943	8553
7951	11050
7952	12888
7957	14772
7961	11848
7986	12404
7988	35988
8001	10501
8022	13568
8030	12482
8037	8617
8063	12929
8074	12818
8075	14323
8107	13707
8116	8307
8119	16593
8128	20089
8168	8679
8205	15738
8222	9509
8237	9121
8241	14443
8243	12703
8246	13322
8251	9081
8262	8373
8267	10703
8270	21405
8304	9413
8308	9319
8311	14078
8353	12034
8369	23697
8380	13153
8416	17801
8444	8839
8482	10950
8483	24069
8493	20619
8501	11294
8515	10545
8537	10568
8542	8594
8543	14502
8551	19144
8557	12601
8578	16644
8586	14200
8602	14210
8640	11040
8641	9223
8650	9208
8656	16231
8676	13296
8700	14324
8701	9712
8727	9198
8740	12700
8748	16419
8754	15427
8755	9227
8770	9902
8782	11540
8802	20446
8806	11115
8819	20122
8827	9472
8832	11140
8855	12656
8865	8941
8870	16239
8885	11793
8913	16470
8914	11429
8918	11815
8967	16008
8973	15425
8999	9349
9006	13716
9012	12872
9014	18656
9018	13898
9021	11412
9063	19746
9073	9224
9074	12028
9077	9874
9080	12571
9087	11409
9105	9305
9108	10420
9117	11730
9121	18726
9128	9952
9133	24219
9135	18057
9147	11495
9157	18116
9165	9859
9195	17385
9233	11140
9240	11104
9254	14896
9257	10762
9286	23258
9305	18402
9316	11417
9320	9371
9337	10775
9347	9476
9353	10301
9359	21539
9371	28585
9375	37064
9402	12649
9417	13082
9424	11998
9488	24475
9494	10482
9565	9610
9567	12697
9578	31121
9579	13714
9581	10860
9589	11420
9598	13842
9601	15529
9614	13005
9625	10414
9647	11761
9656	16580
9660	23368
9662	10922
9663	10632
9680	11607
9693	23432
9704	12117
9711	14807
9723	15175
9727	11399
9733	13912
9738	12113
9761	13649
9775	17524
9786	14741
9809	11393
9826	13365
9871	13099
9877	16126
9923	10500
9940	11047
9967	11887
9968	13492
9976	20937
9982	24259
10007	15518
10026	14738
10043	17411
10058	10134
10062	18737
10071	20905
10073	10271
10091	14071
10107	18086
10118	14193
10119	15508
10120	18341
10123	13156
10131	15847
10162	18873
10163	17283
10166	16858
10198	14330
10203	11102
10222	16692
10224	14293
10237	17709
10254	15825
10262	14658
10271	15532
10274	11107
10278	18590
10281	11327
10284	19025
10290	12632
10305	11686
10330	21390
10332	16874
10346	26708
10355	19351
10356	18910
10366	16332
10373	11855
10382	22450
10385	22919
10390	11411
10403	20061
10409	13119
10426	17129
10427	48399
10440	10524
10464	36195
10481	15949
10486	18762
10493	11220
10498	14752
10508	11271
10527	10542
10545	14517
10547	11981
10549	23621
10553	21337
10559	10750
10567	12923
10574	11288
10585	14930
10588	10962
10598	11813
10636	11846
10649	16361
10653	16599
10659	10700
10662	11298
10676	17592
10698	20806
10743	14246
10752	14203
10762	12892
10763	24017
10782	11251
10805	10993
10811	12314
10818	13509
10832	18367
10872	15879
10882	12728
10897	13976
10910	16059
10924	11223
10933	19166
10936	12463
10941	16442
10950	10955
10954	16755
10961	16619
10968	11450
10971	11420
10973	15393
10974	13482
10998	20523
11005	16934
11010	15423
11012	17459
11019	13778
11029	22629
11033	13775
11040	11641
11045	12444
11066	21063
11076	11101
11086	15335
11111	20456
11120	14236
11121	16769
11138	11802
11174	16659
11184	16596
11190	16182
11195	18111
11204	25617
11219	11280
11262	14215
11285	13767
11287	11791
11292	21531
11303	17612
11316	12629
11320	19007
11337	13735
11352	14119
11353	13328
11361	13085
11362	13355
11383	14791
11395	20418
11418	12559
11464	14601
11499	22815
11508	27283
11524	16776
11537	12545
11538	26404
11544	26122
11563	15182
11564	19976
11570	15339
11587	11715
11590	13274
11594	20122
11601	14332
11622	17165
11643	27636
11674	18310
11680	19046
11682	14694
11687	22351
11699	12282
11703	25073
11705	26292
11708	26957
11709	23236
11715	22433
11720	15004
11739	19405
11763	19720
11767	12201
11772	19305
11773	12070
11774	16165
11777	18677
11783	15423
11790	32930
11798	12871
11802	18286
11825	24431
11839	16583
11842	36539
11849	14330
11857	12739
11860	15950
11864	16927
11867	13703
11868	15595
11886	15573
11909	16284
11924	16808
11926	30889
11932	12237
11945	12772
11954	16105
11962	13920
11967	19879
11972	25024
12000	12564
12023	16990
12031	14354
12047	16841
12066	12770
12067	24458
12080	13085
12086	21544
12090	16163
12091	14635
12093	15671
12108	13588
12128	19730
12140	16782
12141	16738
12144	13298
12154	16773
12159	15644
12176	33488
12178	12234
12179	29042
12187	14053
12190	13113
12233	14835
12239	13394
12243	16228
12245	19978
12256	14665
12262	17725
12269	15242
12274	14659
12280	23169
12291	15294
12298	20148
12303	24803
12320	12601
12321	14014
12322	22503
12323	18520
12329	13439
12369	13237
12393	24121
12397	13987
12401	13681
12407	13035
12421	16122
12430	25310
12447	13729
12449	18346
12460	12608
12477	20878
12480	33950
12485	15368
12495	18137
12497	17640
12517	13458
12549	21026
12552	13367
12553	13048
12554	12739
12558	13737
12575	32894
12590	22961
12592	28639
12605	13097
12616	17056
12654	15462
12655	21477
12665	18460
12678	12736
12679	16411
12681	18933
12695	14617
12702	35608
12720	14513
12726	17445
12730	18420
12735	17261
12736	14456
12738	18186
12765	18267
12775	13290
12776	23462
12786	16572
12788	18475
12798	13529
12800	15217
12820	12937
12824	15044
12825	17867
12830	14551
12840	15997
12850	31856
12869	19594
12871	31255
12905	17235
12920	17654
12926	14223
12930	22339
12932	18657
12943	25899
12959	26083
12960	24573
12968	13324
12984	18558
13021	15353
13039	16004
13046	17004
13058	20783
13060	19471
13089	19624
13090	18308
13115	13295
13132	13383
13133	16675
13141	13845
13146	16596
13157	17131
13161	14459
13163	15513
13170	29854
13173	14793
13185	14468
13188	22464
13206	13960
13223	13796
13226	13626
13248	15350
13259	15325
13260	16163
13261	19698
13278	19011
13283	28176
13305	16144
13306	13407
13314	19748
13322	15273
13331	14212
13332	14124
13333	13507
13334	17728
13365	16723
13374	20256
13383	16780
13397	27496
13412	19733
13421	16488
13422	15540
13434	13735
13446	16057
13449	15494
13452	16818
13459	24233
13462	17528
13471	14394
13473	19857
13516	18052
13546	15358
13568	15330
13594	14188
13596	15180
13628	17491
13644	19525
13645	19209
13646	16201
13650	15851
13654	16936
13677	13793
13681	19622
13694	19967
13696	16788
13697	18562
13713	19759
13727	18350
13729	21552
13739	25955
13757	19307
13773	14699
13774	16220
13775	14433
13807	14184
13809	20059
13828	14777
13837	17084
13859	15516
13881	24634
13894	15389
13921	15111
13929	17996
13942	17171
13948	19056
13956	21314
13957	25135
13959	16350
13960	16076
13972	15807
13979	27263
13993	19712
14013	19271
14038	16748
14052	19810
14055	19413
14075	34114
14080	16090
14086	17413
14088	15676
14103	15473
14114	17570
14119	15534
14127	14650
14134	14167
14151	20789
14158	22389
14175	15193
14210	21492
14222	31767
14224	29180
14230	17917
14234	19325
14247	18768
14257	18820
14270	24312
14277	16719
14280	18152
14281	22840
14290	16994
14292	18643
14302	20090
14310	18053
14311	17472
14324	14749
14339	14390
14341	22336
14359	15716
14363	15823
14365	20927
14370	15154
14377	22282
14411	14957
14412	37813
14440	17026
14447	18941
14460	14633
14464	16313
14479	18850
14483	14948
14492	15224
14493	15221
14497	24891
14517	15115
14520	24056
14522	23061
14526	15396
14568	17151
14577	15175
14584	15827
14599	23037
14604	15673
14617	18107
14620	16411
14624	17865
14625	18170
14627	39757
14630	20051
14638	31842
14645	15496
14651	20220
14663	16924
14666	35515
14673	18231
14679	20336
14685	17198
14689	15923
14699	15678
14715	20200
14722	19325
14726	15727
14729	21817
14732	17241
14733	31643
14749	38701
14758	18158
14769	15646
14776	20997
14779	17893
14793	18094
14806	16583
14814	26641
14825	16537
14840	24031
14857	31977
14868	18233
14875	17029
14879	29738
14884	15040
14910	17316
14911	16490
14915	26365
14924	16200
14939	20428
14948	20407
14950	15125
14967	16557
14990	15602
15004	18025
15029	18769
15040	17010
15057	16261
15095	18275
15100	19486
15110	22832
15121	22729
15123	25209
15149	22657
15159	17888
15175	20810
15180	23400
15183	20775
15188	27591
15189	23047
15191	19225
15198	18097
15201	21029
15203	16850
15207	22372
15251	19622
15260	26003
15262	19187
15267	22117
15292	16555
15310	17598
15387	24783
15389	17491
15391	17740
15392	16991
15406	20163
15409	22036
15410	27452
15412	24138
15414	17365
15438	37750
15439	15451
15442	18994
15502	15561
15508	25329
15521	31454
15523	16393
15531	22189
15536	23315
15540	22651
15559	16619
15565	19381
15595	19293
15605	17703
15617	26696
15621	19924
15624	15954
15630	19059
15633	17832
15634	26137
15677	16188
15682	16583
15704	19083
15707	28169
15710	27465
15712	15983
15723	17472
15758	30076
15787	26638
15805	19057
15819	19816
15833	28756
15849	18612
15890	22335
15891	17256
15907	18117
15908	18654
15915	16973
15932	27775
15938	24620
15941	18783
15951	30587
15956	18860
15960	20705
15967	37057
15973	17967
15979	24777
15984	16058
15989	18112
15990	27934
16010	34080
16021	20605
16032	33574
16041	17511
16043	23904
16054	22693
16057	16444
16083	17291
16102	16433
16111	24554
16118	20729
16163	18283
16173	21922
16174	19549
16198	19903
16205	33669
16240	20241
16244	16672
16269	16403
16274	17494
16277	16321
16305	26166
16318	18728
16319	16483
16325	17766
16348	16775
16351	19105
16352	34041
16365	17932
16378	30979
16383	38407
16389	22294
16393	18400
16396	19440
16414	18763
16431	34866
16432	25974
16435	20914
16437	18167
16438	17448
16445	17095
16454	19949
16457	23550
16470	26715
16483	16780
16497	30359
16531	21376
16561	43847
16571	25512
16572	18096
16608	23116
16638	18418
16645	27556
16657	21098
16672	17494
16681	18430
16687	24093
16695	36809
16699	17150
16714	28714
16731	31309
16750	21580
16775	16989
16786	42672
16835	26428
16839	20634
16851	22437
16856	24609
16859	17007
16888	19368
16898	18783
16903	17421
16913	20137
16930	29484
16942	31166
16962	20676
16964	25772
16965	17065
16967	21432
16982	18489
16999	21461
17016	17550
17024	20283
17041	17661
17057	24638
17059	18911
17068	17146
17101	21079
17108	21064
17109	18861
17112	20976
17120	18490
17140	23977
17151	26928
17152	19784
17161	22785
17178	17413
17199	19509
17204	22540
17210	18597
17272	28550
17284	22409
17286	18556
17310	20358
17312	19800
17322	24965
17331	25604
17334	18164
17345	17539
17350	25105
17352	27074
17354	27190
17358	22857
17366	20322
17385	28873
17397	18996
17408	22592
17411	18271
17417	18847
17420	18776
17421	21735
17437	27381
17456	20334
17471	19817
17487	18328
17501	17701
17530	18924
17542	21674
17580	21185
17597	25841
17599	26556
17601	26477
17603	20933
17625	36557
17630	20389
17646	26055
17654	21148
17668	18799
17672	21157
17675	43915
17688	24101
17692	26997
17721	17821
17724	20305
17734	27806
17750	21512
17753	19074
17764	19226
17773	17906
17779	24680
17783	24750
17790	20876
17793	26376
17805	17823
17812	20263
17817	24743
17838	18843
17843	27857
17858	39492
17860	18720
17864	18504
17876	19948
17880	18543
17887	22770
17907	22031
17909	27584
17910	19691
17925	26556
17942	19936
17960	33906
17968	21180
17970	18104
17971	24959
17994	38889
18000	18105
18014	21714
18017	21755
18022	34505
18030	21668
18047	18444
18049	24139
18063	20406
18076	28545
18085	18733
18087	20886
18118	19066
18125	33256
18133	20749
18141	18234
18151	27181
18156	18778
18158	21541
18171	20449
18179	26251
18198	22438
18212	21243
18214	25565
18239	19731
18282	24247
18308	18317
18313	21270
18316	23375
18317	21788
18325	19233
18333	19362
18338	24195
18369	24957
18376	26467
18382	23116
18387	18412
18398	19601
18414	21015
18418	19030
18429	23192
18444	19745
18446	20846
18461	21864
18466	24578
18468	20384
18498	21929
18513	26313
18519	19047
18543	27456
18549	32038
18575	21075
18576	22046
18580	18611
18594	22395
18609	24632
18656	28214
18681	24445
18686	23391
18692	18962
18694	41090
18717	21686
18728	27541
18729	32480
18734	34598
18749	19778
18762	28884
18773	23651
18775	24476
18782	32200
18787	20596
18804	21336
18827	19235
18840	20616
18853	26651
18857	21554
18867	19018
18869	26809
18876	23425
18891	19176
18913	31431
18926	20513
18962	20270
18967	19505
18983	20139
18997	26060
19004	20042
19019	21100
19031	24783
19032	26090
19046	24317
19049	23180
19058	28840
19061	28341
19067	24665
19071	30616
19080	25331
19082	24719
19084	20860
19093	23572
19102	30613
19111	21527
19120	20476
19129	25547
19134	20064
19180	27168
19235	24538
19238	24694
19243	24268
19257	23921
19261	19329
19267	21191
19276	32600
19279	23232
19310	31221
19312	22433
19326	22368
19329	20415
19340	21164
19360	19760
19372	25175
19387	19507
19390	23048
19421	22456
19423	22837
19428	30653
19445	20211
19456	20179
19463	19772
19471	22231
19477	24697
19481	19871
19527	22217
19537	38041
19540	20907
19543	23675
19550	24955
19551	28609
19557	33368
19567	29909
19572	24326
19587	26742
19606	25704
19622	21074
19627	22600
19631	22301
19648	21147
19670	25501
19682	20048
19704	21613
19708	23268
19719	28816
19727	19972
19731	19994
19755	23453
19776	22587
19813	24354
19821	20072
19822	24360
19831	21373
19848	29771
19854	22384
19858	27218
19884	32169
19890	23994
19911	28166
19923	23996
19940	20994
19941	24464
19953	23387
19966	25227
19981	25797
20004	27764
20047	31428
20095	20286
20097	27193
20117	20428
20123	21940
20127	20455
20140	24419
20141	20648
20144	20659
20153	32454
20159	22266
20171	24451
20179	24454
20182	31509
20188	27937
20208	51443
20221	21136
20222	30772
20239	35277
20245	29691
20254	24605
20267	20645
20276	28484
20283	41500
20295	30674
20296	21050
20297	29455
20309	25566
20313	28362
20317	30109
20326	21027
20329	35531
20330	23402
20338	29904
20380	27150
20396	22598
20400	21423
20432	24186
20435	27720
20451	25492
20461	20845
20464	22295
20482	20663
20502	25725
20520	31967
20525	26272
20542	24716
20543	37656
20555	23535
20559	21257
20564	24338
20608	20631
20617	25246
20642	22785
20648	21056
20649	22621
20667	21236
20672	25751
20681	21098
20692	27089
20711	25131
20766	21481
20771	29831
20773	21676
20784	23264
20788	22057
20791	22530
20805	25365
20821	25390
20824	21601
20833	21243
20835	29396
20846	46733
20858	24550
20863	28869
20865	30755
20872	33848
20881	28799
20897	20953
20919	36147
20932	21871
20943	31646
20944	29161
20962	25573
20966	50870
20977	32092
20978	21150
20982	21007
21003	44633
21011	21847
21032	28342
21057	21252
21069	24336
21080	22522
21090	26306
21104	38495
21106	21454
21108	30892
21109	23351
21130	23945
21146	22147
21160	28212
21161	37110
21164	33156
21181	24550
21189	22399
21193	25588
21200	27428
21208	29876
21213	22612
21231	27592
21232	23207
21237	21713
21246	24146
21247	22968
21254	30726
21259	25712
21260	32372
21273	27355
21276	23740
21282	21325
21322	23797
21331	21498
21355	23106
21362	31348
21384	24298
21393	24626
21394	27085
21401	31932
21405	27287
21418	22081
21421	24971
21437	33274
21441	26227
21450	35338
21451	23522
21457	38202
21461	28081
21474	23748
21481	27482
21483	23511
21507	26309
21521	22137
21535	22087
21540	35817
21541	27796
21545	28435
21565	24382
21621	39910
21644	22974
21651	24460
21653	31787
21663	23308
21681	25141
21694	30059
21699	26359
21717	25654
21720	25576
21734	22270
21749	31733
21761	35385
21764	24030
21766	24695
21768	24238
21770	28724
21772	29580
21773	24889
21783	25415
21784	24303
21790	24428
21795	22001
21810	23340
21814	26499
21817	23247
21836	30428
21843	22579
21845	24611
21863	34806
21865	24294
21874	25917
21876	35007
21897	23965
21914	27005
21926	29484
21928	27729
21943	25415
21959	45576
21966	22060
21971	25302
21976	38077
22003	22743
22009	25211
22018	22027
22027	23630
22028	24237
22033	28840
22048	27284
22070	22446
22082	25686
22086	35054
22090	45973
22106	24317
22109	25863
22143	39466
22154	22423
22156	24672
22167	22567
22170	24314
22187	22491
22200	23824
22222	31754
22232	27182
22237	34962
22251	27300
22268	45040
22281	31709
22283	31977
22289	32679
22295	23840
22303	26214
22306	23836
22346	27525
22351	27065
22365	28616
22375	27921
22394	25116
22405	26907
22414	23110
22424	32294
22439	32779
22440	52797
22443	25927
22450	29741
22459	23258
22463	23585
22471	23820
22474	23855
22477	38403
22479	28051
22489	24029
22506	31490
22514	25140
22518	27734
22520	22526
22525	24835
22532	29126
22539	23750
22542	40080
22576	36073
22585	25835
22591	30917
22620	24437
22623	27479
22626	27221
22649	35803
22686	24535
22689	25935
22692	23995
22709	34945
22719	28676
22730	23807
22740	23406
22743	29034
22770	31599
22777	26816
22782	32681
22793	30061
22794	33877
22803	40677
22834	27231
22853	24759
22896	24333
22904	26277
22913	36130
22920	25234
22930	27240
22931	38005
22937	26046
22960	27004
22963	30068
22997	28913
23000	25075
23006	24556
23014	27593
23030	23259
23032	25630
23037	27824
23056	24677
23061	41712
23112	23597
23119	23583
23121	29710
23123	26312
23131	26786
23147	28413
23166	24119
23172	27108
23178	30441
23201	24677
23216	24028
23218	29339
23242	23782
23245	29464
23254	28702
23274	24839
23275	29446
23277	26892
23279	27385
23286	24768
23300	26020
23304	27362
23306	24309
23307	27295
23313	23647
23316	28884
23324	25392
23328	33571
23335	28903
23339	25470
23350	24173
23359	23606
23363	38236
23378	29949
23396	23582
23399	28549
23414	27020
23425	24015
23432	28522
23437	30510
23439	30179
23452	29773
23465	23981
23482	28350
23494	23547
23512	29825
23519	36255
23531	27726
23540	30352
23549	44260
23556	33436
23568	27297
23570	23616
23602	28268
23607	27837
23618	28957
23626	27313
23631	33102
23638	25770
23651	31318
23656	24909
23662	25626
23708	27784
23710	27125
23717	35090
23740	26621
23745	25656
23756	25436
23767	27691
23785	27025
23813	27398
23828	42686
23843	29838
23860	38673
23886	25645
23953	24713
23954	30376
23961	31286
23962	24784
23985	24436
23989	24122
23990	25310
23993	29089
24009	34487
24011	24922
24019	24786
24025	27327
24049	24308
24052	25651
24053	26014
24084	26803
24112	50092
24129	24611
24150	25724
24151	27080
24152	29676
24153	28054
24155	29892
24156	31019
24162	26725
24183	26649
24192	70693
24196	28948
24215	34094
24218	29053
24220	26028
24230	24394
24239	28623
24240	28150
24272	24544
24276	26093
24279	30992
24298	28878
24320	26066
24322	30742
24331	26080
24333	26887
24335	25728
24341	25600
24348	30019
24352	26529
24366	35134
24374	26207
24382	31704
24395	28363
24409	24690
24410	25189
24428	32264
24440	26616
24443	32274
24446	25335
24456	25973
24458	25288
24465	43413
24490	25476
24509	27900
24513	29570
24518	34211
24530	42517
24544	25967
24551	26009
24562	24909
24579	26693
24583	28937
24584	33603
24608	28366
24609	25013
24612	29142
24614	36010
24619	26112
24629	42385
24636	29990
24646	40361
24654	58802
24655	25405
24658	30491
24660	35770
24661	28242
24668	25935
24690	25255
24698	28786
24707	32150
24721	27202
24753	42834
24757	26150
24768	24778
24771	28682
24775	28863
24778	38549
24798	27366
24800	30724
24811	27590
24816	36318
24825	39628
24839	27331
24842	32066
24877	32351
24888	29413
24891	28505
24893	24949
24937	27238
24961	27109
24963	27819
24975	38448
24976	25417
24995	36587
25005	27573
25008	26059
25009	25793
25035	27913
25068	29978
25069	44988
