SuccessFlag cost index outport
1.0 1.0 977 18.0
0.0 0.0 978 -1.0
1.0 2.0 979 0.0
1.0 1.0 980 27.0
1.0 4.0 981 14.0
0.0 0.0 982 -1.0
0.0 0.0 983 -1.0
0.0 0.0 984 -1.0
0.0 0.0 985 -1.0
1.0 2.0 986 0.0
1.0 1.0 987 28.0
1.0 3.0 988 18.0
1.0 3.0 989 0.0
1.0 1.0 990 18.0
0.0 0.0 991 0.0
1.0 0.0 992 25.0
1.0 2.0 993 0.0
1.0 2.0 994 0.0
0.0 0.0 995 0.0
1.0 3.0 996 22.0
1.0 3.0 997 0.0
1.0 1.0 998 19.0
0.0 0.0 999 -1.0
0.0 0.0 1000 -1.0
1.0 2.0 1001 11.0
1.0 3.0 1002 0.0
1.0 3.0 1003 22.0
1.0 2.0 1004 0.0
0.0 0.0 1005 -1.0
1.0 1.0 1006 9.0
1.0 4.0 1007 21.0
1.0 3.0 1008 0.0
0.0 0.0 1009 -1.0
1.0 3.0 1010 0.0
1.0 1.0 1011 27.0
0.0 0.0 1012 -1.0
1.0 2.0 1013 0.0
1.0 2.0 1014 0.0
1.0 3.0 1015 22.0
1.0 3.0 1016 0.0
1.0 3.0 1017 17.0
0.0 0.0 1018 -1.0
1.0 3.0 1019 0.0
1.0 2.0 1020 23.0
1.0 3.0 1021 22.0
1.0 3.0 1022 0.0
1.0 3.0 1023 0.0
1.0 1.0 1024 27.0
1.0 1.0 1025 10.0
1.0 3.0 1026 0.0
1.0 3.0 1027 21.0
1.0 3.0 1028 0.0
1.0 3.0 1029 10.0
1.0 3.0 1030 10.0
0.0 0.0 1031 -1.0
0.0 0.0 1032 -1.0
1.0 0.0 1033 10.0
1.0 0.0 1034 22.0
1.0 2.0 1035 17.0
1.0 3.0 1036 0.0
1.0 2.0 1037 0.0
0.0 0.0 1038 -1.0
1.0 3.0 1039 0.0
1.0 3.0 1040 0.0
1.0 3.0 1041 0.0
1.0 2.0 1042 0.0
1.0 2.0 1043 0.0
1.0 2.0 1044 17.0
1.0 3.0 1045 21.0
0.0 0.0 1046 -1.0
1.0 4.0 1047 11.0
0.0 0.0 1048 0.0
0.0 0.0 1049 -1.0
1.0 2.0 1050 0.0
1.0 2.0 1051 0.0
0.0 0.0 1052 -1.0
1.0 3.0 1053 0.0
1.0 2.0 1054 0.0
1.0 3.0 1055 0.0
1.0 3.0 1056 21.0
1.0 2.0 1057 0.0
1.0 3.0 1058 21.0
1.0 2.0 1059 0.0
1.0 2.0 1060 0.0
1.0 2.0 1061 0.0
0.0 0.0 1062 -1.0
0.0 0.0 1063 -1.0
1.0 1.0 1064 10.0
0.0 0.0 1065 -1.0
0.0 0.0 1066 -1.0
1.0 3.0 1067 7.0
0.0 0.0 1068 0.0
1.0 2.0 1069 24.0
0.0 0.0 1070 -1.0
1.0 3.0 1071 7.0
1.0 3.0 1072 0.0
1.0 3.0 1073 21.0
0.0 0.0 1074 -1.0
1.0 3.0 1075 21.0
1.0 3.0 1076 14.0
1.0 3.0 1077 0.0
0.0 0.0 1078 -1.0
1.0 3.0 1079 0.0
1.0 3.0 1080 0.0
1.0 2.0 1081 0.0
0.0 0.0 1082 -1.0
1.0 3.0 1083 0.0
1.0 1.0 1084 10.0
1.0 2.0 1085 0.0
1.0 3.0 1086 0.0
1.0 1.0 1087 27.0
0.0 0.0 1088 -1.0
1.0 1.0 1089 27.0
0.0 0.0 1090 -1.0
1.0 2.0 1091 0.0
0.0 0.0 1092 -1.0
0.0 0.0 1093 -1.0
0.0 0.0 1094 -1.0
1.0 3.0 1095 7.0
1.0 0.0 1096 16.0
1.0 3.0 1097 0.0
0.0 0.0 1098 -1.0
1.0 3.0 1099 17.0
1.0 2.0 1100 15.0
0.0 0.0 1101 -1.0
1.0 3.0 1102 0.0
1.0 2.0 1103 0.0
1.0 3.0 1104 7.0
1.0 3.0 1105 7.0
0.0 0.0 1106 -1.0
1.0 2.0 1107 0.0
1.0 3.0 1108 0.0
1.0 3.0 1109 7.0
0.0 0.0 1110 -1.0
1.0 3.0 1111 22.0
1.0 2.0 1112 0.0
1.0 0.0 1113 25.0
1.0 3.0 1114 0.0
1.0 2.0 1115 24.0
1.0 1.0 1116 18.0
1.0 1.0 1117 27.0
1.0 3.0 1118 22.0
1.0 3.0 1119 22.0
1.0 3.0 1120 7.0
1.0 3.0 1121 22.0
1.0 2.0 1122 15.0
0.0 0.0 1123 -1.0
0.0 0.0 1124 -1.0
0.0 0.0 1125 -1.0
0.0 0.0 1126 -1.0
1.0 3.0 1127 0.0
1.0 2.0 1128 23.0
1.0 3.0 1129 17.0
0.0 0.0 1130 -1.0
1.0 2.0 1131 0.0
0.0 0.0 1132 -1.0
1.0 3.0 1133 0.0
1.0 4.0 1134 21.0
0.0 0.0 1135 0.0
1.0 1.0 1136 10.0
1.0 1.0 1137 18.0
0.0 0.0 1138 -1.0
1.0 3.0 1139 22.0
0.0 0.0 1140 0.0
1.0 2.0 1141 17.0
1.0 3.0 1142 22.0
0.0 0.0 1143 -1.0
0.0 0.0 1144 -1.0
1.0 3.0 1145 7.0
1.0 3.0 1146 7.0
1.0 2.0 1147 0.0
1.0 2.0 1148 0.0
1.0 2.0 1149 0.0
1.0 3.0 1150 22.0
0.0 0.0 1151 -1.0
1.0 2.0 1152 0.0
1.0 2.0 1153 17.0
0.0 0.0 1154 -1.0
1.0 3.0 1155 22.0
1.0 3.0 1156 22.0
1.0 1.0 1157 28.0
1.0 3.0 1158 17.0
1.0 2.0 1159 0.0
1.0 3.0 1160 0.0
1.0 2.0 1161 0.0
1.0 3.0 1162 0.0
0.0 0.0 1163 -1.0
1.0 3.0 1164 22.0
1.0 1.0 1165 18.0
1.0 4.0 1166 14.0
0.0 0.0 1167 -1.0
1.0 3.0 1168 0.0
1.0 3.0 1169 0.0
0.0 0.0 1170 -1.0
1.0 3.0 1171 22.0
1.0 2.0 1172 0.0
1.0 2.0 1173 0.0
1.0 2.0 1174 0.0
1.0 3.0 1175 22.0
1.0 1.0 1176 10.0
0.0 0.0 1177 -1.0
0.0 0.0 1178 -1.0
0.0 0.0 1179 -1.0
1.0 3.0 1180 22.0
1.0 3.0 1181 17.0
0.0 0.0 1182 -1.0
0.0 0.0 1183 -1.0
0.0 0.0 1184 -1.0
1.0 3.0 1185 14.0
1.0 2.0 1186 12.0
1.0 0.0 1187 17.0
1.0 2.0 1188 0.0
0.0 0.0 1189 -1.0
0.0 0.0 1190 -1.0
0.0 0.0 1191 -1.0
1.0 2.0 1192 17.0
0.0 0.0 1193 -1.0
1.0 3.0 1194 14.0
1.0 3.0 1195 22.0
1.0 3.0 1196 22.0
1.0 1.0 1197 19.0
1.0 2.0 1198 0.0
0.0 0.0 1199 -1.0
1.0 2.0 1200 0.0
1.0 3.0 1201 14.0
1.0 2.0 1202 0.0
1.0 2.0 1203 0.0
0.0 0.0 1204 -1.0
1.0 2.0 1205 23.0
1.0 1.0 1206 10.0
0.0 0.0 1207 -1.0
0.0 0.0 1208 -1.0
1.0 3.0 1209 0.0
1.0 2.0 1210 12.0
1.0 0.0 1211 12.0
0.0 0.0 1212 -1.0
0.0 0.0 1213 -1.0
0.0 0.0 1214 -1.0
1.0 3.0 1215 22.0
1.0 4.0 1216 24.0
1.0 2.0 1217 0.0
1.0 2.0 1218 0.0
1.0 3.0 1219 0.0
1.0 3.0 1220 0.0
1.0 2.0 1221 12.0
0.0 0.0 1222 -1.0
0.0 0.0 1223 -1.0
1.0 3.0 1224 0.0
1.0 3.0 1225 0.0
1.0 3.0 1226 7.0
1.0 2.0 1227 0.0
0.0 0.0 1228 -1.0
1.0 4.0 1229 21.0
1.0 3.0 1230 7.0
1.0 0.0 1231 21.0
1.0 3.0 1232 7.0
1.0 2.0 1233 24.0
1.0 2.0 1234 0.0
1.0 3.0 1235 23.0
1.0 2.0 1236 0.0
1.0 3.0 1237 0.0
1.0 3.0 1238 0.0
0.0 0.0 1239 -1.0
1.0 3.0 1240 7.0
1.0 1.0 1241 27.0
1.0 4.0 1242 16.0
1.0 1.0 1243 9.0
1.0 3.0 1244 17.0
1.0 2.0 1245 12.0
0.0 0.0 1246 -1.0
0.0 0.0 1247 -1.0
1.0 3.0 1248 17.0
1.0 2.0 1249 0.0
1.0 2.0 1250 12.0
1.0 2.0 1251 0.0
0.0 0.0 1252 -1.0
1.0 3.0 1253 0.0
0.0 0.0 1254 -1.0
1.0 2.0 1255 0.0
0.0 0.0 1256 -1.0
0.0 0.0 1257 -1.0
1.0 2.0 1258 0.0
1.0 2.0 1259 0.0
1.0 3.0 1260 7.0
1.0 3.0 1261 0.0
0.0 0.0 1262 -1.0
1.0 3.0 1263 17.0
0.0 0.0 1264 -1.0
1.0 2.0 1265 0.0
0.0 0.0 1266 -1.0
1.0 3.0 1267 23.0
0.0 0.0 1268 -1.0
1.0 3.0 1269 17.0
1.0 3.0 1270 23.0
0.0 0.0 1271 -1.0
1.0 3.0 1272 0.0
1.0 2.0 1273 16.0
1.0 2.0 1274 0.0
1.0 3.0 1275 7.0
1.0 2.0 1276 0.0
1.0 3.0 1277 7.0
0.0 0.0 1278 -1.0
1.0 3.0 1279 17.0
0.0 0.0 1280 -1.0
1.0 3.0 1281 17.0
1.0 3.0 1282 0.0
0.0 0.0 1283 -1.0
1.0 2.0 1284 0.0
0.0 0.0 1285 -1.0
0.0 0.0 1286 -1.0
1.0 2.0 1287 0.0
0.0 0.0 1288 -1.0
1.0 0.0 1289 25.0
1.0 3.0 1290 0.0
0.0 0.0 1291 -1.0
1.0 3.0 1292 7.0
1.0 3.0 1293 21.0
0.0 0.0 1294 -1.0
1.0 3.0 1295 8.0
1.0 4.0 1296 21.0
0.0 0.0 1297 -1.0
1.0 3.0 1298 8.0
1.0 2.0 1299 22.0
1.0 2.0 1300 0.0
0.0 0.0 1301 -1.0
1.0 2.0 1302 0.0
0.0 0.0 1303 -1.0
1.0 3.0 1304 7.0
1.0 3.0 1305 7.0
1.0 3.0 1306 0.0
1.0 3.0 1307 21.0
0.0 0.0 1308 -1.0
1.0 3.0 1309 0.0
1.0 2.0 1310 20.0
1.0 1.0 1311 27.0
0.0 0.0 1312 0.0
1.0 3.0 1313 21.0
1.0 0.0 1314 22.0
0.0 0.0 1315 0.0
1.0 3.0 1316 0.0
0.0 0.0 1317 0.0
1.0 2.0 1318 0.0
1.0 1.0 1319 9.0
0.0 0.0 1320 -1.0
1.0 3.0 1321 0.0
1.0 2.0 1322 0.0
0.0 0.0 1323 -1.0
1.0 4.0 1324 14.0
1.0 2.0 1325 22.0
1.0 2.0 1326 0.0
1.0 3.0 1327 0.0
0.0 0.0 1328 -1.0
0.0 0.0 1329 -1.0
0.0 0.0 1330 -1.0
0.0 0.0 1331 -1.0
1.0 4.0 1332 20.0
1.0 2.0 1333 20.0
0.0 0.0 1334 -1.0
1.0 3.0 1335 0.0
0.0 0.0 1336 -1.0
1.0 3.0 1337 0.0
1.0 1.0 1338 19.0
1.0 2.0 1339 0.0
1.0 3.0 1340 8.0
1.0 3.0 1341 21.0
1.0 2.0 1342 0.0
0.0 0.0 1343 -1.0
1.0 2.0 1344 0.0
1.0 1.0 1345 10.0
0.0 0.0 1346 -1.0
1.0 2.0 1347 0.0
1.0 2.0 1348 11.0
1.0 3.0 1349 7.0
1.0 1.0 1350 27.0
1.0 2.0 1351 0.0
0.0 0.0 1352 -1.0
1.0 3.0 1353 0.0
1.0 3.0 1354 21.0
0.0 0.0 1355 -1.0
0.0 0.0 1356 -1.0
0.0 0.0 1357 -1.0
1.0 3.0 1358 8.0
0.0 0.0 1359 -1.0
1.0 4.0 1360 14.0
1.0 3.0 1361 21.0
1.0 3.0 1362 0.0
1.0 2.0 1363 13.0
0.0 0.0 1364 -1.0
1.0 2.0 1365 16.0
1.0 3.0 1366 0.0
1.0 2.0 1367 11.0
1.0 2.0 1368 0.0
1.0 3.0 1369 0.0
0.0 0.0 1370 -1.0
1.0 3.0 1371 8.0
1.0 1.0 1372 27.0
1.0 2.0 1373 0.0
1.0 2.0 1374 11.0
1.0 2.0 1375 0.0
1.0 0.0 1376 17.0
1.0 0.0 1377 15.0
0.0 0.0 1378 -1.0
1.0 2.0 1379 22.0
1.0 2.0 1380 0.0
1.0 3.0 1381 21.0
0.0 0.0 1382 -1.0
1.0 3.0 1383 0.0
1.0 2.0 1384 0.0
1.0 3.0 1385 8.0
1.0 1.0 1386 9.0
0.0 0.0 1387 -1.0
1.0 2.0 1388 0.0
0.0 0.0 1389 -1.0
1.0 2.0 1390 0.0
1.0 3.0 1391 0.0
1.0 2.0 1392 20.0
0.0 0.0 1393 -1.0
1.0 3.0 1394 8.0
1.0 2.0 1395 0.0
1.0 3.0 1396 0.0
0.0 0.0 1397 -1.0
0.0 0.0 1398 -1.0
0.0 0.0 1399 -1.0
1.0 3.0 1400 21.0
0.0 0.0 1401 -1.0
0.0 0.0 1402 -1.0
1.0 2.0 1403 0.0
1.0 3.0 1404 14.0
0.0 0.0 1405 -1.0
1.0 1.0 1406 10.0
1.0 1.0 1407 27.0
1.0 3.0 1408 23.0
1.0 2.0 1409 22.0
1.0 2.0 1410 0.0
1.0 2.0 1411 0.0
0.0 0.0 1412 -1.0
1.0 1.0 1413 10.0
1.0 3.0 1414 7.0
0.0 0.0 1415 -1.0
0.0 0.0 1416 -1.0
1.0 3.0 1417 17.0
1.0 3.0 1418 0.0
1.0 1.0 1419 27.0
0.0 0.0 1420 -1.0
1.0 3.0 1421 23.0
1.0 3.0 1422 0.0
1.0 3.0 1423 0.0
1.0 1.0 1424 10.0
0.0 0.0 1425 -1.0
0.0 0.0 1426 -1.0
0.0 0.0 1427 -1.0
1.0 3.0 1428 0.0
0.0 0.0 1429 -1.0
1.0 2.0 1430 0.0
1.0 3.0 1431 7.0
0.0 0.0 1432 -1.0
1.0 3.0 1433 0.0
0.0 0.0 1434 -1.0
1.0 2.0 1435 0.0
1.0 3.0 1436 0.0
1.0 3.0 1437 17.0
0.0 0.0 1438 -1.0
1.0 3.0 1439 21.0
1.0 1.0 1440 10.0
1.0 3.0 1441 7.0
0.0 0.0 1442 -1.0
1.0 3.0 1443 17.0
1.0 0.0 1444 21.0
0.0 0.0 1445 -1.0
0.0 0.0 1446 -1.0
1.0 2.0 1447 0.0
0.0 0.0 1448 -1.0
1.0 3.0 1449 21.0
1.0 3.0 1450 0.0
0.0 0.0 1451 -1.0
0.0 0.0 1452 -1.0
1.0 0.0 1453 21.0
1.0 1.0 1454 10.0
1.0 3.0 1455 0.0
1.0 3.0 1456 0.0
0.0 0.0 1457 -1.0
1.0 2.0 1458 16.0
1.0 3.0 1459 7.0
0.0 0.0 1460 -1.0
1.0 0.0 1461 17.0
1.0 1.0 1462 27.0
1.0 3.0 1463 21.0
0.0 0.0 1464 -1.0
0.0 0.0 1465 -1.0
0.0 0.0 1466 -1.0
1.0 3.0 1467 0.0
1.0 2.0 1468 20.0
1.0 3.0 1469 21.0
1.0 3.0 1470 21.0
1.0 3.0 1471 17.0
0.0 0.0 1472 -1.0
0.0 0.0 1473 -1.0
0.0 0.0 1474 -1.0
1.0 2.0 1475 0.0
1.0 3.0 1476 0.0
0.0 0.0 1477 -1.0
1.0 3.0 1478 0.0
1.0 3.0 1479 0.0
1.0 3.0 1480 0.0
1.0 3.0 1481 0.0
1.0 0.0 1482 25.0
1.0 3.0 1483 8.0
1.0 3.0 1484 0.0
1.0 3.0 1485 21.0
1.0 2.0 1486 16.0
0.0 0.0 1487 -1.0
0.0 0.0 1488 -1.0
0.0 0.0 1489 -1.0
1.0 3.0 1490 21.0
0.0 0.0 1491 -1.0
0.0 0.0 1492 -1.0
1.0 2.0 1493 0.0
1.0 3.0 1494 14.0
0.0 0.0 1495 -1.0
0.0 0.0 1496 -1.0
1.0 3.0 1497 14.0
1.0 3.0 1498 0.0
1.0 3.0 1499 7.0
1.0 3.0 1500 0.0
1.0 2.0 1501 0.0
1.0 2.0 1502 0.0
1.0 2.0 1503 0.0
0.0 0.0 1504 -1.0
0.0 0.0 1505 -1.0
1.0 1.0 1506 10.0
1.0 3.0 1507 7.0
1.0 3.0 1508 22.0
0.0 0.0 1509 -1.0
1.0 3.0 1510 7.0
0.0 0.0 1511 -1.0
0.0 0.0 1512 -1.0
1.0 3.0 1513 0.0
1.0 3.0 1514 7.0
1.0 3.0 1515 22.0
0.0 0.0 1516 -1.0
1.0 3.0 1517 7.0
1.0 3.0 1518 0.0
1.0 1.0 1519 9.0
0.0 0.0 1520 -1.0
1.0 0.0 1521 11.0
1.0 3.0 1522 0.0
0.0 0.0 1523 -1.0
1.0 2.0 1524 23.0
1.0 3.0 1525 7.0
0.0 0.0 1526 -1.0
1.0 3.0 1527 0.0
0.0 0.0 1528 -1.0
1.0 3.0 1529 7.0
1.0 3.0 1530 17.0
1.0 4.0 1531 14.0
1.0 1.0 1532 10.0
1.0 1.0 1533 10.0
1.0 4.0 1534 21.0
1.0 2.0 1535 15.0
0.0 0.0 1536 -1.0
1.0 3.0 1537 0.0
1.0 3.0 1538 0.0
0.0 0.0 1539 0.0
1.0 3.0 1540 7.0
1.0 2.0 1541 24.0
1.0 3.0 1542 17.0
1.0 3.0 1543 22.0
1.0 2.0 1544 0.0
1.0 3.0 1545 0.0
0.0 0.0 1546 -1.0
1.0 2.0 1547 0.0
1.0 2.0 1548 0.0
0.0 0.0 1549 -1.0
0.0 0.0 1550 -1.0
1.0 1.0 1551 27.0
1.0 3.0 1552 0.0
1.0 2.0 1553 14.0
1.0 1.0 1554 10.0
1.0 3.0 1555 0.0
1.0 2.0 1556 24.0
0.0 0.0 1557 -1.0
1.0 3.0 1558 22.0
0.0 0.0 1559 -1.0
1.0 1.0 1560 10.0
1.0 2.0 1561 0.0
1.0 3.0 1562 17.0
0.0 0.0 1563 -1.0
0.0 0.0 1564 -1.0
1.0 3.0 1565 0.0
0.0 0.0 1566 -1.0
0.0 0.0 1567 0.0
1.0 3.0 1568 0.0
1.0 3.0 1569 17.0
1.0 2.0 1570 8.0
1.0 3.0 1571 0.0
1.0 3.0 1572 0.0
1.0 1.0 1573 10.0
0.0 0.0 1574 -1.0
1.0 3.0 1575 0.0
1.0 3.0 1576 0.0
1.0 3.0 1577 22.0
1.0 3.0 1578 22.0
0.0 0.0 1579 -1.0
1.0 3.0 1580 7.0
0.0 0.0 1581 -1.0
1.0 1.0 1582 10.0
1.0 3.0 1583 0.0
1.0 3.0 1584 0.0
1.0 2.0 1585 0.0
1.0 2.0 1586 0.0
0.0 0.0 1587 -1.0
1.0 1.0 1588 10.0
1.0 1.0 1589 19.0
1.0 3.0 1590 7.0
0.0 0.0 1591 -1.0
1.0 3.0 1592 17.0
1.0 3.0 1593 17.0
1.0 2.0 1594 8.0
1.0 2.0 1595 0.0
1.0 3.0 1596 7.0
1.0 3.0 1597 7.0
1.0 3.0 1598 17.0
1.0 3.0 1599 0.0
0.0 0.0 1600 0.0
0.0 0.0 1601 -1.0
1.0 2.0 1602 24.0
0.0 0.0 1603 -1.0
0.0 0.0 1604 -1.0
0.0 0.0 1605 -1.0
0.0 0.0 1606 0.0
1.0 3.0 1607 7.0
1.0 3.0 1608 22.0
0.0 0.0 1609 -1.0
1.0 3.0 1610 7.0
1.0 2.0 1611 0.0
1.0 3.0 1612 7.0
0.0 0.0 1613 -1.0
1.0 2.0 1614 8.0
1.0 1.0 1615 10.0
1.0 3.0 1616 7.0
1.0 3.0 1617 17.0
1.0 4.0 1618 21.0
0.0 0.0 1619 -1.0
1.0 3.0 1620 0.0
0.0 0.0 1621 -1.0
1.0 3.0 1622 7.0
1.0 2.0 1623 0.0
1.0 3.0 1624 23.0
0.0 0.0 1625 -1.0
0.0 0.0 1626 -1.0
0.0 0.0 1627 -1.0
1.0 3.0 1628 23.0
0.0 0.0 1629 -1.0
1.0 2.0 1630 0.0
1.0 3.0 1631 0.0
1.0 3.0 1632 23.0
1.0 3.0 1633 23.0
1.0 3.0 1634 0.0
0.0 0.0 1635 -1.0
0.0 0.0 1636 -1.0
0.0 0.0 1637 -1.0
0.0 0.0 1638 -1.0
1.0 2.0 1639 0.0
1.0 3.0 1640 0.0
0.0 0.0 1641 0.0
1.0 2.0 1642 0.0
1.0 3.0 1643 17.0
1.0 4.0 1644 8.0
1.0 3.0 1645 23.0
1.0 3.0 1646 0.0
1.0 4.0 1647 28.0
0.0 0.0 1648 -1.0
1.0 3.0 1649 23.0
1.0 1.0 1650 28.0
1.0 3.0 1651 0.0
1.0 1.0 1652 19.0
1.0 2.0 1653 0.0
1.0 1.0 1654 27.0
0.0 0.0 1655 -1.0
1.0 3.0 1656 17.0
1.0 3.0 1657 7.0
1.0 0.0 1658 22.0
1.0 3.0 1659 17.0
1.0 3.0 1660 7.0
1.0 3.0 1661 17.0
0.0 0.0 1662 -1.0
1.0 3.0 1663 0.0
1.0 1.0 1664 10.0
1.0 2.0 1665 0.0
0.0 0.0 1666 -1.0
0.0 0.0 1667 -1.0
1.0 3.0 1668 0.0
1.0 3.0 1669 17.0
1.0 2.0 1670 8.0
0.0 0.0 1671 -1.0
1.0 3.0 1672 23.0
0.0 0.0 1673 -1.0
0.0 0.0 1674 -1.0
0.0 0.0 1675 -1.0
1.0 3.0 1676 7.0
0.0 0.0 1677 -1.0
0.0 0.0 1678 -1.0
0.0 0.0 1679 -1.0
0.0 0.0 1680 -1.0
1.0 3.0 1681 17.0
1.0 3.0 1682 7.0
0.0 0.0 1683 -1.0
1.0 3.0 1684 0.0
1.0 3.0 1685 0.0
0.0 0.0 1686 -1.0
1.0 3.0 1687 23.0
1.0 2.0 1688 0.0
1.0 2.0 1689 0.0
1.0 2.0 1690 0.0
1.0 2.0 1691 16.0
1.0 1.0 1692 28.0
1.0 1.0 1693 27.0
1.0 0.0 1694 23.0
1.0 3.0 1695 7.0
1.0 3.0 1696 0.0
0.0 0.0 1697 -1.0
1.0 2.0 1698 0.0
1.0 2.0 1699 0.0
1.0 0.0 1700 10.0
1.0 1.0 1701 19.0
1.0 3.0 1702 23.0
0.0 0.0 1703 -1.0
1.0 2.0 1704 0.0
1.0 3.0 1705 23.0
1.0 3.0 1706 17.0
0.0 0.0 1707 -1.0
1.0 3.0 1708 17.0
0.0 0.0 1709 -1.0
0.0 0.0 1710 -1.0
0.0 0.0 1711 -1.0
1.0 3.0 1712 7.0
1.0 2.0 1713 0.0
1.0 3.0 1714 7.0
0.0 0.0 1715 -1.0
1.0 3.0 1716 21.0
1.0 2.0 1717 16.0
1.0 3.0 1718 0.0
0.0 0.0 1719 -1.0
1.0 1.0 1720 19.0
1.0 1.0 1721 10.0
1.0 3.0 1722 17.0
0.0 0.0 1723 -1.0
1.0 1.0 1724 27.0
1.0 3.0 1725 8.0
0.0 0.0 1726 -1.0
1.0 3.0 1727 8.0
1.0 3.0 1728 17.0
1.0 3.0 1729 0.0
1.0 3.0 1730 0.0
1.0 3.0 1731 0.0
1.0 3.0 1732 0.0
1.0 2.0 1733 0.0
1.0 3.0 1734 21.0
0.0 0.0 1735 -1.0
1.0 2.0 1736 0.0
0.0 0.0 1737 -1.0
1.0 2.0 1738 0.0
1.0 2.0 1739 0.0
1.0 2.0 1740 0.0
1.0 3.0 1741 7.0
1.0 3.0 1742 0.0
0.0 0.0 1743 -1.0
1.0 3.0 1744 17.0
1.0 3.0 1745 17.0
0.0 0.0 1746 -1.0
1.0 3.0 1747 21.0
1.0 3.0 1748 17.0
0.0 0.0 1749 -1.0
1.0 4.0 1750 14.0
1.0 3.0 1751 0.0
1.0 2.0 1752 0.0
1.0 4.0 1753 21.0
0.0 0.0 1754 -1.0
1.0 2.0 1755 17.0
0.0 0.0 1756 -1.0
1.0 3.0 1757 21.0
1.0 2.0 1758 0.0
1.0 2.0 1759 12.0
1.0 3.0 1760 0.0
1.0 2.0 1761 0.0
0.0 0.0 1762 -1.0
0.0 0.0 1763 -1.0
1.0 3.0 1764 21.0
1.0 2.0 1765 0.0
1.0 1.0 1766 10.0
1.0 3.0 1767 14.0
0.0 0.0 1768 -1.0
1.0 2.0 1769 0.0
1.0 3.0 1770 22.0
1.0 3.0 1771 0.0
1.0 2.0 1772 0.0
1.0 3.0 1773 0.0
1.0 3.0 1774 22.0
1.0 3.0 1775 14.0
1.0 3.0 1776 22.0
1.0 0.0 1777 23.0
1.0 2.0 1778 12.0
1.0 3.0 1779 14.0
0.0 0.0 1780 -1.0
0.0 0.0 1781 -1.0
0.0 0.0 1782 -1.0
0.0 0.0 1783 -1.0
0.0 0.0 1784 -1.0
0.0 0.0 1785 -1.0
1.0 3.0 1786 0.0
1.0 1.0 1787 10.0
0.0 0.0 1788 -1.0
1.0 2.0 1789 22.0
1.0 3.0 1790 0.0
0.0 0.0 1791 -1.0
1.0 0.0 1792 17.0
0.0 0.0 1793 -1.0
0.0 0.0 1794 -1.0
0.0 0.0 1795 -1.0
0.0 0.0 1796 -1.0
1.0 2.0 1797 22.0
1.0 3.0 1798 0.0
1.0 1.0 1799 19.0
1.0 2.0 1800 0.0
0.0 0.0 1801 -1.0
1.0 3.0 1802 22.0
0.0 0.0 1803 -1.0
0.0 0.0 1804 -1.0
1.0 3.0 1805 14.0
1.0 2.0 1806 0.0
1.0 3.0 1807 14.0
1.0 3.0 1808 7.0
0.0 0.0 1809 -1.0
1.0 3.0 1810 0.0
1.0 3.0 1811 17.0
0.0 0.0 1812 -1.0
1.0 3.0 1813 0.0
1.0 2.0 1814 12.0
0.0 0.0 1815 -1.0
0.0 0.0 1816 -1.0
1.0 3.0 1817 22.0
0.0 0.0 1818 -1.0
1.0 4.0 1819 21.0
0.0 0.0 1820 -1.0
1.0 1.0 1821 19.0
1.0 3.0 1822 0.0
1.0 3.0 1823 7.0
1.0 3.0 1824 0.0
0.0 0.0 1825 0.0
1.0 2.0 1826 16.0
1.0 3.0 1827 17.0
1.0 3.0 1828 0.0
1.0 3.0 1829 0.0
0.0 0.0 1830 -1.0
1.0 3.0 1831 21.0
1.0 3.0 1832 9.0
0.0 0.0 1833 -1.0
1.0 3.0 1834 17.0
1.0 2.0 1835 0.0
0.0 0.0 1836 -1.0
0.0 0.0 1837 -1.0
1.0 2.0 1838 0.0
0.0 0.0 1839 -1.0
1.0 3.0 1840 0.0
1.0 1.0 1841 27.0
1.0 3.0 1842 17.0
1.0 3.0 1843 17.0
1.0 3.0 1844 17.0
1.0 3.0 1845 9.0
1.0 3.0 1846 0.0
1.0 0.0 1847 17.0
1.0 2.0 1848 0.0
1.0 3.0 1849 21.0
0.0 0.0 1850 -1.0
1.0 3.0 1851 8.0
1.0 3.0 1852 0.0
1.0 4.0 1853 14.0
1.0 3.0 1854 21.0
0.0 0.0 1855 -1.0
0.0 0.0 1856 -1.0
1.0 3.0 1857 21.0
1.0 3.0 1858 17.0
1.0 1.0 1859 10.0
0.0 0.0 1860 -1.0
0.0 0.0 1861 -1.0
1.0 3.0 1862 0.0
0.0 0.0 1863 -1.0
1.0 3.0 1864 17.0
0.0 0.0 1865 -1.0
1.0 3.0 1866 0.0
1.0 2.0 1867 0.0
1.0 3.0 1868 17.0
0.0 0.0 1869 -1.0
1.0 2.0 1870 0.0
1.0 3.0 1871 21.0
1.0 2.0 1872 0.0
0.0 0.0 1873 -1.0
1.0 3.0 1874 21.0
1.0 2.0 1875 0.0
0.0 0.0 1876 -1.0
1.0 2.0 1877 0.0
0.0 0.0 1878 -1.0
1.0 3.0 1879 8.0
1.0 1.0 1880 10.0
1.0 3.0 1881 21.0
0.0 0.0 1882 -1.0
0.0 0.0 1883 -1.0
1.0 3.0 1884 0.0
0.0 0.0 1885 -1.0
0.0 0.0 1886 -1.0
1.0 2.0 1887 0.0
1.0 2.0 1888 12.0
1.0 3.0 1889 21.0
1.0 3.0 1890 14.0
1.0 3.0 1891 0.0
0.0 0.0 1892 -1.0
